reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,1,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,7.762560884362028
7,1,1,2,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,5.807182388472542
4,2,2,2,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,4.031816604276741
1,1,3,2,50,0.98,6,0,0,f,m1~19-v1.tif,f3~39-v1.tif,9.217786667925921
2,3,4,2,50,0.98,6,0,1,m,m1~17-v1.tif,f1~15-v1.tif,4.750550415769697
2,2,5,2,50,0.98,6,0,0,f,m3~36-v1.tif,f3~36-v1.tif,4.580132247292912
4,2,6,2,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,7.031094965840234
3,2,7,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f3~32-v1.tif,5.99595485971425
2,3,8,2,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,4.838256037965394
3,4,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,4.061453394147343
2,7,10,2,50,0.98,6,0,5,m,m1~15-v1.tif,f5~56-v1.tif,4.5134770541586
4,5,11,2,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,5.064932741342531
3,5,12,2,50,0.98,6,0,2,m,m1~18-v1.tif,f4~46-v1.tif,7.186736990054149
5,7,13,2,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,7.664456839545822
6,6,14,2,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,5.105003725100083
7,4,15,2,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,4.775440460291766
9,3,16,2,50,0.98,6,0,-6,f,m2~26-v1.tif,f4~41-v1.tif,4.971582691425384
5,3,17,2,50,0.98,6,0,-2,f,m3~32-v1.tif,f2~23-v1.tif,5.001001578749664
5,4,18,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,9.935005132298521
1,4,19,2,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,4.358668998180339
0,5,20,2,50,0.98,6,0,5,m,m5~54-v1.tif,f1~13-v1.tif,6.1212758038033765
3,7,21,2,50,0.98,6,0,4,m,m3~35-v1.tif,f2~21-v1.tif,5.370415281702163
4,8,22,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,4.583968919859514
4,9,23,2,50,0.98,6,0,5,m,m1~16-v1.tif,f3~39-v1.tif,5.864901586470988
5,10,24,2,50,0.98,6,0,5,m,m3~33-v1.tif,f2~21-v1.tif,5.465816043439802
2,7,25,2,50,0.98,6,0,5,m,m1~18-v1.tif,f3~38-v1.tif,4.174085914135529
3,6,26,2,50,0.98,6,0,3,m,m3~33-v1.tif,f3~33-v1.tif,6.610303807226911
4,6,27,2,50,0.98,6,0,2,m,m2~24-v1.tif,f4~46-v1.tif,7.548723182021998
6,8,28,2,50,0.98,6,0,2,m,m1~19-v1.tif,f1~11-v1.tif,5.40275960560055
6,6,29,2,50,0.98,6,0,0,f,m3~35-v1.tif,f1~13-v1.tif,5.388894125737125
6,6,30,2,50,0.98,6,0,0,f,m4~43-v1.tif,f5~57-v1.tif,4.476604872033636
4,6,31,2,50,0.98,6,0,2,m,m1~12-v1.tif,f3~38-v1.tif,7.704127686519945
5,4,32,2,50,0.98,6,0,-1,f,m4~46-v1.tif,f5~57-v1.tif,7.121572469235961
6,3,33,2,50,0.98,6,0,-3,f,m3~36-v1.tif,f3~36-v1.tif,5.301943469356978
6,2,34,2,50,0.98,6,0,-4,f,m5~53-v1.tif,f4~44-v1.tif,5.26578772843221
4,1,35,2,50,0.98,6,0,-3,f,m4~48-v1.tif,f3~35-v1.tif,4.69965314697568
3,0,36,2,50,0.98,6,0,-3,f,m2~24-v1.tif,f2~21-v1.tif,7.3186722754612195
3,0,37,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,4.375607214261348
4,2,38,2,50,0.98,6,0,-2,f,m2~29-v1.tif,f3~36-v1.tif,4.88503394162855
5,3,39,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f3~31-v1.tif,5.59219617952562
4,3,40,2,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~39-v1.tif,7.768684347688191
5,1,41,2,50,0.98,6,0,-4,f,m3~34-v1.tif,f5~55-v1.tif,4.580912539993731
5,0,42,2,50,0.98,6,0,-5,f,m3~33-v1.tif,f3~34-v1.tif,5.908105312422684
4,5,43,2,50,0.98,6,0,1,m,m2~27-v1.tif,f5~54-v1.tif,6.351187102550536
5,6,44,2,50,0.98,6,0,1,m,m4~49-v1.tif,f2~26-v1.tif,7.406797577403331
3,4,45,2,50,0.98,6,0,1,m,m2~27-v1.tif,f5~52-v1.tif,5.16375374513509
3,6,46,2,50,0.98,6,0,3,m,m4~44-v1.tif,f5~59-v1.tif,4.319994851698686
3,4,47,2,50,0.98,6,0,1,m,m1~15-v1.tif,f4~42-v1.tif,7.187711437768975
2,4,48,2,50,0.98,6,0,2,m,m4~44-v1.tif,f2~26-v1.tif,4.44069416857311
4,1,49,2,50,0.98,6,0,-3,f,m4~43-v1.tif,f3~34-v1.tif,6.3133816119919794
2,1,50,2,50,0.98,6,0,-1,f,m2~22-v1.tif,f2~25-v1.tif,4.245137559785605
0,6,51,2,50,0.98,6,0,6,m,m1~12-v1.tif,f5~510-v1.tif,5.621262835161663
1,6,52,2,50,0.98,6,0,5,m,m2~26-v1.tif,f5~59-v1.tif,4.74828837795029
1,7,53,2,50,0.98,6,0,6,m,m4~49-v1.tif,f5~510-v1.tif,9.79086257118688
3,6,54,2,50,0.98,6,0,3,m,m4~45-v1.tif,f5~510-v1.tif,5.290099038494663
3,8,55,2,50,0.98,6,0,5,m,m4~44-v1.tif,f4~44-v1.tif,8.420748076925769
5,12,56,2,50,0.98,6,0,7,m,m4~410-v1.tif,f5~53-v1.tif,8.048069252628137
6,7,57,2,50,0.98,6,0,1,m,m4~44-v1.tif,f1~11-v1.tif,7.660706310689221
7,5,58,2,50,0.98,6,0,-2,f,m1~12-v1.tif,f2~21-v1.tif,4.15492391912343
8,5,59,2,50,0.98,6,0,-3,f,m2~29-v1.tif,f3~31-v1.tif,9.466015563889062
