reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,5.990835586949729
11,0,1,1,50,0.98,6,0,-11,f,m2~21-v1.tif,f5~54-v1.tif,5.254856870637342
10,1,2,1,50,0.98,6,0,-9,f,m2~27-v1.tif,f1~12-v1.tif,5.531459749163909
11,3,3,1,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,7.320626334402057
9,1,4,1,50,0.98,6,0,-8,f,m1~17-v1.tif,f1~15-v1.tif,6.640610103454293
9,3,5,1,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,4.692084013428213
7,4,6,1,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,5.865632063635713
5,6,7,1,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,5.608319585438605
4,4,8,1,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,4.866669988211898
3,2,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,4.421279565052907
2,2,10,1,50,0.98,6,0,0,f,m1~15-v1.tif,f5~56-v1.tif,6.525317444280864
0,-1,11,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,4.458422195856582
0,-1,12,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,4.083248245736674
2,0,13,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,5.979845387975792
1,2,14,1,50,0.98,6,0,1,m,m5~52-v1.tif,f1~14-v1.tif,8.749693030790942
0,3,15,1,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,5.071536306189424
0,3,16,1,50,0.98,6,0,3,m,m2~26-v1.tif,f4~41-v1.tif,5.813906126829208
3,4,17,1,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,4.863808699400519
1,1,18,1,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,6.599331398691207
3,1,19,1,50,0.98,6,0,-2,f,m1~13-v1.tif,f5~56-v1.tif,5.757472976327114
6,2,20,1,50,0.98,6,0,-4,f,m5~54-v1.tif,f1~13-v1.tif,6.928036210321358
5,0,21,1,50,0.98,6,0,-5,f,m3~35-v1.tif,f2~21-v1.tif,4.852314421855712
6,1,22,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f2~22-v1.tif,6.564940311090719
5,-2,23,1,50,0.98,6,0,-7,f,m1~16-v1.tif,f3~39-v1.tif,4.452136437970052
4,-1,24,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f2~21-v1.tif,8.622318029509552
9,0,25,1,50,0.98,6,0,-9,f,m1~18-v1.tif,f3~38-v1.tif,5.367713220453054
4,1,26,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f3~33-v1.tif,4.6639338415200555
5,1,27,1,50,0.98,6,0,-4,f,m2~24-v1.tif,f4~46-v1.tif,7.694221013702255
7,0,28,1,50,0.98,6,0,-7,f,m1~19-v1.tif,f1~11-v1.tif,8.415375353468125
8,0,29,1,50,0.98,6,0,-8,f,m3~35-v1.tif,f1~13-v1.tif,5.334897108574811
7,2,30,1,50,0.98,6,0,-5,f,m4~43-v1.tif,f5~57-v1.tif,4.072644548327556
5,1,31,1,50,0.98,6,0,-4,f,m1~12-v1.tif,f3~38-v1.tif,5.170331160343108
5,1,32,1,50,0.98,6,0,-4,f,m4~46-v1.tif,f5~57-v1.tif,6.119712131028715
5,0,33,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,4.0382279544806
5,0,34,1,50,0.98,6,0,-5,f,m5~53-v1.tif,f4~44-v1.tif,6.524013810759482
0,-2,35,1,50,0.98,6,0,-2,f,m4~48-v1.tif,f3~35-v1.tif,5.3963637401249915
-2,-1,36,1,50,0.98,6,0,1,m,m2~24-v1.tif,f2~21-v1.tif,5.1306541213044285
1,1,37,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,6.35482515951122
2,2,38,1,50,0.98,6,0,0,f,m2~29-v1.tif,f3~36-v1.tif,5.533723704759236
5,1,39,1,50,0.98,6,0,-4,f,m5~54-v1.tif,f3~31-v1.tif,5.4914653915879885
6,1,40,1,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~39-v1.tif,4.170491344126307
3,4,41,1,50,0.98,6,0,1,m,m3~34-v1.tif,f5~55-v1.tif,4.153439570332156
