reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.754354661681222
8,1,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.3717063078267415
6,2,2,1,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,6.299124863257112
3,2,3,1,50,0.98,6,0,-1,f,m1~19-v1.tif,f3~39-v1.tif,4.319491936423157
4,3,4,1,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,5.923930258276532
5,1,5,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.806543817277938
6,1,6,1,50,0.98,6,0,-5,f,m2~210-v1.tif,f2~23-v1.tif,5.419846181014837
5,2,7,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,8.816344181391898
4,5,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,6.851477701161369
6,5,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,6.212971890349642
7,8,10,1,50,0.98,6,0,1,m,m1~15-v1.tif,f5~56-v1.tif,6.328857492538454
6,7,11,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,4.881786875157694
6,7,12,1,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,8.865097439718632
4,5,13,1,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,4.9876546341442225
4,6,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.788762217222334
3,6,15,1,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,5.070326926580797
4,6,16,1,50,0.98,6,0,2,m,m2~26-v1.tif,f4~41-v1.tif,8.773309055530135
2,2,17,1,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,8.813449684428056
5,5,18,1,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,9.809953766347757
8,3,19,1,50,0.98,6,0,-5,f,m1~13-v1.tif,f5~56-v1.tif,7.181995326429364
8,6,20,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f1~13-v1.tif,4.284505752658022
6,6,21,1,50,0.98,6,0,0,f,m3~35-v1.tif,f2~21-v1.tif,4.349545257822077
8,6,22,1,50,0.98,6,0,-2,f,m3~33-v1.tif,f2~22-v1.tif,7.8311880631042285
8,7,23,1,50,0.98,6,0,-1,f,m1~16-v1.tif,f3~39-v1.tif,4.884759829099329
11,7,24,1,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~21-v1.tif,9.845188669078993
6,8,25,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,4.549451990580216
6,8,26,1,50,0.98,6,0,2,m,m3~33-v1.tif,f3~33-v1.tif,8.077653858195365
5,5,27,1,50,0.98,6,0,0,f,m2~24-v1.tif,f4~46-v1.tif,6.592954872114066
5,5,28,1,50,0.98,6,0,0,f,m1~19-v1.tif,f1~11-v1.tif,4.443801851985651
6,5,29,1,50,0.98,6,0,-1,f,m3~35-v1.tif,f1~13-v1.tif,6.198343831181321
5,4,30,1,50,0.98,6,0,-1,f,m4~43-v1.tif,f5~57-v1.tif,4.992478120369637
5,3,31,1,50,0.98,6,0,-2,f,m1~12-v1.tif,f3~38-v1.tif,6.746214896836916
5,2,32,1,50,0.98,6,0,-3,f,m4~46-v1.tif,f5~57-v1.tif,5.20514744556534
3,4,33,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,4.1085105985350445
6,3,34,1,50,0.98,6,0,-3,f,m5~53-v1.tif,f4~44-v1.tif,4.9803866347810875
5,5,35,1,50,0.98,6,0,0,f,m4~48-v1.tif,f3~35-v1.tif,4.281923875192515
8,5,36,1,50,0.98,6,0,-3,f,m2~24-v1.tif,f2~21-v1.tif,5.130525666383783
8,5,37,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,4.981595334022778
7,3,38,1,50,0.98,6,0,-4,f,m2~29-v1.tif,f3~36-v1.tif,8.59276325634799
10,3,39,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f3~31-v1.tif,7.173925793220805
9,4,40,1,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~39-v1.tif,6.537426751689018
6,5,41,1,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,8.260208567438408
5,6,42,1,50,0.98,6,0,1,m,m3~33-v1.tif,f3~34-v1.tif,4.769715196775785
6,4,43,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~54-v1.tif,6.425724275501265
9,6,44,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f2~26-v1.tif,4.51890979198338
9,8,45,1,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~52-v1.tif,5.624342803862849
7,6,46,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,8.347630427648244
5,8,47,1,50,0.98,6,0,3,m,m1~15-v1.tif,f4~42-v1.tif,9.264958346040352
7,6,48,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f2~26-v1.tif,5.164945418522242
7,8,49,1,50,0.98,6,0,1,m,m4~43-v1.tif,f3~34-v1.tif,7.428976922938121
8,6,50,1,50,0.98,6,0,-2,f,m2~22-v1.tif,f2~25-v1.tif,4.556351589023495
10,7,51,1,50,0.98,6,0,-3,f,m1~12-v1.tif,f5~510-v1.tif,9.039257861182126
10,5,52,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f5~59-v1.tif,6.684923320339587
10,4,53,1,50,0.98,6,0,-6,f,m4~49-v1.tif,f5~510-v1.tif,4.764927683725327
9,2,54,1,50,0.98,6,0,-7,f,m4~45-v1.tif,f5~510-v1.tif,4.814294245898485
6,4,55,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f4~44-v1.tif,4.160714532213244
6,5,56,1,50,0.98,6,0,-1,f,m4~410-v1.tif,f5~53-v1.tif,8.096322463839595
6,8,57,1,50,0.98,6,0,2,m,m4~44-v1.tif,f1~11-v1.tif,5.378565283835593
5,10,58,1,50,0.98,6,0,5,m,m1~12-v1.tif,f2~21-v1.tif,4.253842320193266
3,6,59,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~31-v1.tif,7.527680878125074
