reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.058220521951454
6,1,1,2,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,5.786733733169888
5,7,2,2,50,0.98,6,0,2,m,m2~27-v1.tif,f1~12-v1.tif,5.789302613381571
6,2,3,2,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,5.736457823683677
7,1,4,2,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,5.588563107875757
8,2,5,2,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,7.858006848255881
9,-1,6,2,50,0.98,6,0,-10,f,m2~210-v1.tif,f2~23-v1.tif,4.779146919764744
7,-4,7,2,50,0.98,6,0,-11,f,m4~49-v1.tif,f3~32-v1.tif,4.024628439967025
6,-4,8,2,50,0.98,6,0,-10,f,m4~42-v1.tif,f5~52-v1.tif,4.433183879245256
6,1,9,2,50,0.98,6,0,-5,f,m5~52-v1.tif,f5~54-v1.tif,5.11076624083674
6,3,10,2,50,0.98,6,0,-3,f,m1~15-v1.tif,f5~56-v1.tif,4.444030271701148
5,4,11,2,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,4.320764459150973
4,3,12,2,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,4.477956271443534
2,7,13,2,50,0.98,6,0,5,m,m5~54-v1.tif,f5~54-v1.tif,4.9380627888368975
4,10,14,2,50,0.98,6,0,6,m,m5~52-v1.tif,f1~14-v1.tif,7.127860571318197
4,7,15,2,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,6.815707206031619
3,9,16,2,50,0.98,6,0,6,m,m2~26-v1.tif,f4~41-v1.tif,6.752496444144404
7,10,17,2,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,5.944035880904822
2,8,18,2,50,0.98,6,0,6,m,m4~41-v1.tif,f4~42-v1.tif,7.321894499500131
1,8,19,2,50,0.98,6,0,7,m,m1~13-v1.tif,f5~56-v1.tif,6.25602304418009
5,9,20,2,50,0.98,6,0,4,m,m5~54-v1.tif,f1~13-v1.tif,5.380416015640508
2,7,21,2,50,0.98,6,0,5,m,m3~35-v1.tif,f2~21-v1.tif,4.427041909319853
2,5,22,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~22-v1.tif,4.944879587468638
1,7,23,2,50,0.98,6,0,6,m,m1~16-v1.tif,f3~39-v1.tif,4.296317968512168
