reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,3,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.673219059973998
8,5,1,1,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,4.359679335447804
9,3,2,1,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,6.451799582338632
9,5,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,4.825665147791644
7,7,4,1,50,0.98,6,0,0,f,m1~17-v1.tif,f1~15-v1.tif,8.499105366387706
7,8,5,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,8.302286187312145
11,9,6,1,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,4.184471631680277
12,6,7,1,50,0.98,6,0,-6,f,m4~49-v1.tif,f3~32-v1.tif,6.428494804876942
12,8,8,1,50,0.98,6,0,-4,f,m4~42-v1.tif,f5~52-v1.tif,4.417151512130486
13,4,9,1,50,0.98,6,0,-9,f,m5~52-v1.tif,f5~54-v1.tif,8.780289750005654
10,2,10,1,50,0.98,6,0,-8,f,m1~15-v1.tif,f5~56-v1.tif,4.56796219183307
7,0,11,1,50,0.98,6,0,-7,f,m5~56-v1.tif,f3~36-v1.tif,7.1754966885164375
7,0,12,1,50,0.98,6,0,-7,f,m1~18-v1.tif,f4~46-v1.tif,6.6764619241473095
8,3,13,1,50,0.98,6,0,-5,f,m5~54-v1.tif,f5~54-v1.tif,5.808107105746194
7,3,14,1,50,0.98,6,0,-4,f,m5~52-v1.tif,f1~14-v1.tif,8.624967657273793
7,3,15,1,50,0.98,6,0,-4,f,m3~32-v1.tif,f5~51-v1.tif,4.646693825755465
7,2,16,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~41-v1.tif,7.205231473236271
8,0,17,1,50,0.98,6,0,-8,f,m3~32-v1.tif,f2~23-v1.tif,5.564577282401899
8,1,18,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f4~42-v1.tif,8.097275069158044
10,1,19,1,50,0.98,6,0,-9,f,m1~13-v1.tif,f5~56-v1.tif,7.540824860095116
8,1,20,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f1~13-v1.tif,4.400022910252423
7,1,21,1,50,0.98,6,0,-6,f,m3~35-v1.tif,f2~21-v1.tif,5.005066230311272
8,2,22,1,50,0.98,6,0,-6,f,m3~33-v1.tif,f2~22-v1.tif,6.956177619901633
7,4,23,1,50,0.98,6,0,-3,f,m1~16-v1.tif,f3~39-v1.tif,6.0903810483067105
7,5,24,1,50,0.98,6,0,-2,f,m3~33-v1.tif,f2~21-v1.tif,6.564548804267843
7,7,25,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,5.845029085039446
7,6,26,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,6.357022673861391
6,2,27,1,50,0.98,6,0,-4,f,m2~24-v1.tif,f4~46-v1.tif,8.969197023355552
6,0,28,1,50,0.98,6,0,-6,f,m1~19-v1.tif,f1~11-v1.tif,5.21160779623989
4,2,29,1,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,4.800509419709771
4,0,30,1,50,0.98,6,0,-4,f,m4~43-v1.tif,f5~57-v1.tif,6.441247699919853
4,0,31,1,50,0.98,6,0,-4,f,m1~12-v1.tif,f3~38-v1.tif,6.203791130243134
8,3,32,1,50,0.98,6,0,-5,f,m4~46-v1.tif,f5~57-v1.tif,6.2984875155065145
7,3,33,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.816748974808086
6,3,34,1,50,0.98,6,0,-3,f,m5~53-v1.tif,f4~44-v1.tif,4.184222274214644
7,5,35,1,50,0.98,6,0,-2,f,m4~48-v1.tif,f3~35-v1.tif,5.344616651649385
8,7,36,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~21-v1.tif,4.130698268621037
10,9,37,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f3~38-v1.tif,4.432661957474006
9,11,38,1,50,0.98,6,0,2,m,m2~29-v1.tif,f3~36-v1.tif,8.025181279090056
8,12,39,1,50,0.98,6,0,4,m,m5~54-v1.tif,f3~31-v1.tif,5.330674447075753
7,12,40,1,50,0.98,6,0,5,m,m5~56-v1.tif,f3~39-v1.tif,4.806616889684067
5,14,41,1,50,0.98,6,0,9,m,m3~34-v1.tif,f5~55-v1.tif,7.212441427774104
5,12,42,1,50,0.98,6,0,7,m,m3~33-v1.tif,f3~34-v1.tif,6.705709072911941
4,11,43,1,50,0.98,6,0,7,m,m2~27-v1.tif,f5~54-v1.tif,7.042642672264996
3,11,44,1,50,0.98,6,0,8,m,m4~49-v1.tif,f2~26-v1.tif,7.416158754546836
3,6,45,1,50,0.98,6,0,3,m,m2~27-v1.tif,f5~52-v1.tif,5.199517433983067
5,5,46,1,50,0.98,6,0,0,f,m4~44-v1.tif,f5~59-v1.tif,4.288171328881635
6,6,47,1,50,0.98,6,0,0,f,m1~15-v1.tif,f4~42-v1.tif,4.78946632788371
6,4,48,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f2~26-v1.tif,4.419725395613188
5,5,49,1,50,0.98,6,0,0,f,m4~43-v1.tif,f3~34-v1.tif,6.647179436238992
6,6,50,1,50,0.98,6,0,0,f,m2~22-v1.tif,f2~25-v1.tif,4.107542885158974
5,1,51,1,50,0.98,6,0,-4,f,m1~12-v1.tif,f5~510-v1.tif,5.444409795175327
7,1,52,1,50,0.98,6,0,-6,f,m2~26-v1.tif,f5~59-v1.tif,4.559201076144624
8,2,53,1,50,0.98,6,0,-6,f,m4~49-v1.tif,f5~510-v1.tif,4.509989417897051
9,5,54,1,50,0.98,6,0,-4,f,m4~45-v1.tif,f5~510-v1.tif,6.056799247514073
6,5,55,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f4~44-v1.tif,6.832034910348364
6,5,56,1,50,0.98,6,0,-1,f,m4~410-v1.tif,f5~53-v1.tif,6.837332307590014
4,5,57,1,50,0.98,6,0,1,m,m4~44-v1.tif,f1~11-v1.tif,9.876610931167786
2,5,58,1,50,0.98,6,0,3,m,m1~12-v1.tif,f2~21-v1.tif,5.17731114180781
2,3,59,1,50,0.98,6,0,1,m,m2~29-v1.tif,f3~31-v1.tif,5.226526867417987
