reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,3,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,6.01327426241858
10,3,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.599095920911906
11,5,2,1,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,7.666401902736334
8,4,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,4.867643320244283
11,3,4,1,50,0.98,6,0,-8,f,m1~17-v1.tif,f1~15-v1.tif,6.316544694453778
14,4,5,1,50,0.98,6,0,-10,f,m3~36-v1.tif,f3~36-v1.tif,9.870960018758481
10,7,6,1,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,6.60740901307471
6,7,7,1,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,6.099569237844872
7,5,8,1,50,0.98,6,0,-2,f,m4~42-v1.tif,f5~52-v1.tif,5.922158345899834
6,7,9,1,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,4.587426690254472
11,4,10,1,50,0.98,6,0,-7,f,m1~15-v1.tif,f5~56-v1.tif,5.409268063324314
9,5,11,1,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,7.5596652976121135
9,4,12,1,50,0.98,6,0,-5,f,m1~18-v1.tif,f4~46-v1.tif,5.149462826899082
13,4,13,1,50,0.98,6,0,-9,f,m5~54-v1.tif,f5~54-v1.tif,8.770091404864036
11,2,14,1,50,0.98,6,0,-9,f,m5~52-v1.tif,f1~14-v1.tif,4.581442524436716
9,6,15,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,5.378695621854278
4,5,16,1,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,5.64254031541357
5,7,17,1,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,5.635573414374404
