reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,3,0,2,50,0.98,6,0,-4,f,m4~41-v1.tif,f5~58-v1.tif,5.285111771007022
5,5,1,2,50,0.98,6,0,0,f,m2~21-v1.tif,f5~54-v1.tif,6.399998591985129
3,3,2,2,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,4.070672581685168
3,4,3,2,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,4.194038196008301
2,4,4,2,50,0.98,6,0,2,m,m1~17-v1.tif,f1~15-v1.tif,6.9737924700108715
2,6,5,2,50,0.98,6,0,4,m,m3~36-v1.tif,f3~36-v1.tif,5.383049574848318
4,7,6,2,50,0.98,6,0,3,m,m2~210-v1.tif,f2~23-v1.tif,4.971217301768664
8,3,7,2,50,0.98,6,0,-5,f,m4~49-v1.tif,f3~32-v1.tif,6.9296894988721185
7,5,8,2,50,0.98,6,0,-2,f,m4~42-v1.tif,f5~52-v1.tif,5.295663849346104
6,5,9,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,5.80518291214239
6,3,10,2,50,0.98,6,0,-3,f,m1~15-v1.tif,f5~56-v1.tif,4.88206756641792
5,4,11,2,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,8.798779458695556
5,2,12,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,7.510042573600476
7,4,13,2,50,0.98,6,0,-3,f,m5~54-v1.tif,f5~54-v1.tif,5.043084315274033
6,6,14,2,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,7.185435516283533
4,4,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,4.716354983140026
5,6,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,9.03926219198637
6,6,17,2,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,4.7049805998641405
4,3,18,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,4.625561274576269
1,6,19,2,50,0.98,6,0,5,m,m1~13-v1.tif,f5~56-v1.tif,7.01817058193996
2,2,20,2,50,0.98,6,0,0,f,m5~54-v1.tif,f1~13-v1.tif,5.353813579522715
3,1,21,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f2~21-v1.tif,6.599909738597722
2,2,22,2,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,4.317072601149239
5,1,23,2,50,0.98,6,0,-4,f,m1~16-v1.tif,f3~39-v1.tif,8.502151806831158
6,0,24,2,50,0.98,6,0,-6,f,m3~33-v1.tif,f2~21-v1.tif,7.474937193173016
6,-1,25,2,50,0.98,6,0,-7,f,m1~18-v1.tif,f3~38-v1.tif,7.658860883590466
6,1,26,2,50,0.98,6,0,-5,f,m3~33-v1.tif,f3~33-v1.tif,4.968522705586023
6,2,27,2,50,0.98,6,0,-4,f,m2~24-v1.tif,f4~46-v1.tif,6.02899510550406
7,4,28,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f1~11-v1.tif,4.056766267251936
7,4,29,2,50,0.98,6,0,-3,f,m3~35-v1.tif,f1~13-v1.tif,4.972507719625012
8,6,30,2,50,0.98,6,0,-2,f,m4~43-v1.tif,f5~57-v1.tif,5.391938496366936
7,8,31,2,50,0.98,6,0,1,m,m1~12-v1.tif,f3~38-v1.tif,4.7707992857611
3,6,32,2,50,0.98,6,0,3,m,m4~46-v1.tif,f5~57-v1.tif,4.618575270804019
1,8,33,2,50,0.98,6,0,7,m,m3~36-v1.tif,f3~36-v1.tif,4.851005663134077
-2,8,34,2,50,0.98,6,0,10,m,m5~53-v1.tif,f4~44-v1.tif,5.419545572645571
2,9,35,2,50,0.98,6,0,7,m,m4~48-v1.tif,f3~35-v1.tif,6.192634239116247
1,9,36,2,50,0.98,6,0,8,m,m2~24-v1.tif,f2~21-v1.tif,5.339928314557842
0,8,37,2,50,0.98,6,0,8,m,m1~18-v1.tif,f3~38-v1.tif,6.648986199648746
0,9,38,2,50,0.98,6,0,9,m,m2~29-v1.tif,f3~36-v1.tif,6.883733406549311
2,9,39,2,50,0.98,6,0,7,m,m5~54-v1.tif,f3~31-v1.tif,8.834351701513599
1,8,40,2,50,0.98,6,0,7,m,m5~56-v1.tif,f3~39-v1.tif,4.997188555480243
1,7,41,2,50,0.98,6,0,6,m,m3~34-v1.tif,f5~55-v1.tif,8.256160385335802
-2,6,42,2,50,0.98,6,0,8,m,m3~33-v1.tif,f3~34-v1.tif,4.23722488143683
1,2,43,2,50,0.98,6,0,1,m,m2~27-v1.tif,f5~54-v1.tif,6.211187106840957
-1,6,44,2,50,0.98,6,0,7,m,m4~49-v1.tif,f2~26-v1.tif,6.033640097645833
2,7,45,2,50,0.98,6,0,5,m,m2~27-v1.tif,f5~52-v1.tif,9.62127675071335
4,5,46,2,50,0.98,6,0,1,m,m4~44-v1.tif,f5~59-v1.tif,4.000162528153377
3,2,47,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f4~42-v1.tif,4.096004373004133
4,-1,48,2,50,0.98,6,0,-5,f,m4~44-v1.tif,f2~26-v1.tif,5.61072591930521
5,-1,49,2,50,0.98,6,0,-6,f,m4~43-v1.tif,f3~34-v1.tif,4.799801559496034
3,1,50,2,50,0.98,6,0,-2,f,m2~22-v1.tif,f2~25-v1.tif,4.2662635376561475
5,3,51,2,50,0.98,6,0,-2,f,m1~12-v1.tif,f5~510-v1.tif,5.153991200046522
7,1,52,2,50,0.98,6,0,-6,f,m2~26-v1.tif,f5~59-v1.tif,7.814086548712204
