reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.192563315655706
7,3,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,6.442934137158982
7,1,2,2,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,7.120394664477169
6,1,3,2,50,0.98,6,0,-5,f,m1~19-v1.tif,f3~39-v1.tif,4.427048582157793
3,2,4,2,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,4.19959010581716
-3,2,5,2,50,0.98,6,0,5,m,m3~36-v1.tif,f3~36-v1.tif,6.598279010696377
-2,2,6,2,50,0.98,6,0,4,m,m2~210-v1.tif,f2~23-v1.tif,4.605453749035811
0,1,7,2,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,6.092339155218289
1,0,8,2,50,0.98,6,0,-1,f,m4~42-v1.tif,f5~52-v1.tif,4.1664166738526305
-1,1,9,2,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,4.507131342843866
1,3,10,2,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,4.220188858324546
3,4,11,2,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,6.776283033284299
4,3,12,2,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,4.27398002196567
3,5,13,2,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,6.174634772386471
3,4,14,2,50,0.98,6,0,1,m,m5~52-v1.tif,f1~14-v1.tif,5.8861288365270115
5,5,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,5.1918501853924415
4,5,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,5.653270297208568
2,2,17,2,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,6.047869671489803
3,5,18,2,50,0.98,6,0,2,m,m4~41-v1.tif,f4~42-v1.tif,6.945321812165696
1,6,19,2,50,0.98,6,0,5,m,m1~13-v1.tif,f5~56-v1.tif,4.480983999483639
1,6,20,2,50,0.98,6,0,5,m,m5~54-v1.tif,f1~13-v1.tif,5.010442214299909
3,4,21,2,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,5.705611322790216
2,3,22,2,50,0.98,6,0,1,m,m3~33-v1.tif,f2~22-v1.tif,7.506578402850279
1,5,23,2,50,0.98,6,0,4,m,m1~16-v1.tif,f3~39-v1.tif,6.625975630659882
1,9,24,2,50,0.98,6,0,8,m,m3~33-v1.tif,f2~21-v1.tif,7.906183766769671
1,9,25,2,50,0.98,6,0,8,m,m1~18-v1.tif,f3~38-v1.tif,4.246592259612878
-2,7,26,2,50,0.98,6,0,9,m,m3~33-v1.tif,f3~33-v1.tif,6.925582670710876
-2,6,27,2,50,0.98,6,0,8,m,m2~24-v1.tif,f4~46-v1.tif,4.073856046047349
-1,8,28,2,50,0.98,6,0,9,m,m1~19-v1.tif,f1~11-v1.tif,4.62201758161536
