reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,5.296224850294474
8,4,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,9.406238670690723
2,5,2,2,50,0.98,6,0,3,m,m2~27-v1.tif,f1~12-v1.tif,6.256444665010761
4,6,3,2,50,0.98,6,0,2,m,m1~19-v1.tif,f3~39-v1.tif,7.557755034164405
4,3,4,2,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,5.183606459219507
3,5,5,2,50,0.98,6,0,2,m,m3~36-v1.tif,f3~36-v1.tif,4.777665001340212
2,2,6,2,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,4.173971529873069
2,4,7,2,50,0.98,6,0,2,m,m4~49-v1.tif,f3~32-v1.tif,4.833475898228225
4,6,8,2,50,0.98,6,0,2,m,m4~42-v1.tif,f5~52-v1.tif,5.71176642297366
3,4,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,5.291281832166768
2,3,10,2,50,0.98,6,0,1,m,m1~15-v1.tif,f5~56-v1.tif,4.225351484126859
1,6,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,6.566574407045226
0,3,12,2,50,0.98,6,0,3,m,m1~18-v1.tif,f4~46-v1.tif,4.378958309747841
1,0,13,2,50,0.98,6,0,-1,f,m5~54-v1.tif,f5~54-v1.tif,7.192823837483411
0,4,14,2,50,0.98,6,0,4,m,m5~52-v1.tif,f1~14-v1.tif,5.687864414193133
3,6,15,2,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,4.483483171360268
5,10,16,2,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,4.209945050979214
3,7,17,2,50,0.98,6,0,4,m,m3~32-v1.tif,f2~23-v1.tif,4.511963004865918
3,9,18,2,50,0.98,6,0,6,m,m4~41-v1.tif,f4~42-v1.tif,5.088508942234179
5,9,19,2,50,0.98,6,0,4,m,m1~13-v1.tif,f5~56-v1.tif,5.6644458216938585
5,10,20,2,50,0.98,6,0,5,m,m5~54-v1.tif,f1~13-v1.tif,4.0402931987478015
4,9,21,2,50,0.98,6,0,5,m,m3~35-v1.tif,f2~21-v1.tif,7.804889193276958
1,10,22,2,50,0.98,6,0,9,m,m3~33-v1.tif,f2~22-v1.tif,8.038855158689834
