reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,5.8549301683712835
8,4,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,6.014034541095305
9,2,2,2,50,0.98,6,0,-7,f,m2~27-v1.tif,f1~12-v1.tif,9.14810135289662
7,6,3,2,50,0.98,6,0,-1,f,m1~19-v1.tif,f3~39-v1.tif,5.249352883315603
10,4,4,2,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,6.053579649526901
8,4,5,2,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,9.005197924587776
9,5,6,2,50,0.98,6,0,-4,f,m2~210-v1.tif,f2~23-v1.tif,4.381073923420198
8,7,7,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f3~32-v1.tif,4.854573861774441
7,9,8,2,50,0.98,6,0,2,m,m4~42-v1.tif,f5~52-v1.tif,6.358109595126488
10,8,9,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,4.905898999445063
11,7,10,2,50,0.98,6,0,-4,f,m1~15-v1.tif,f5~56-v1.tif,4.4562692710196945
6,6,11,2,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,6.86741856843606
6,4,12,2,50,0.98,6,0,-2,f,m1~18-v1.tif,f4~46-v1.tif,4.853451185990361
3,3,13,2,50,0.98,6,0,0,f,m5~54-v1.tif,f5~54-v1.tif,4.76888972632162
4,5,14,2,50,0.98,6,0,1,m,m5~52-v1.tif,f1~14-v1.tif,4.549217282068203
3,7,15,2,50,0.98,6,0,4,m,m3~32-v1.tif,f5~51-v1.tif,7.777835634055116
4,4,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,6.05627977454329
