reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,4.773813807238576
9,5,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,7.809420051936991
9,7,2,2,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,5.43642640300025
8,11,3,2,50,0.98,6,0,3,m,m1~19-v1.tif,f3~39-v1.tif,6.37407531981613
6,8,4,2,50,0.98,6,0,2,m,m1~17-v1.tif,f1~15-v1.tif,5.971444204257567
5,4,5,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,6.2053543082953695
7,6,6,2,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,6.152782659816589
7,7,7,2,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,6.649522796319941
2,4,8,2,50,0.98,6,0,2,m,m4~42-v1.tif,f5~52-v1.tif,5.658440935680775
2,5,9,2,50,0.98,6,0,3,m,m5~52-v1.tif,f5~54-v1.tif,5.00490370662701
1,6,10,2,50,0.98,6,0,5,m,m1~15-v1.tif,f5~56-v1.tif,6.786078274470868
0,5,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,5.179094633291522
1,5,12,2,50,0.98,6,0,4,m,m1~18-v1.tif,f4~46-v1.tif,5.426736617255394
3,6,13,2,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,4.107852975367994
4,7,14,2,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,4.386879278340791
3,8,15,2,50,0.98,6,0,5,m,m3~32-v1.tif,f5~51-v1.tif,8.383799276916534
3,11,16,2,50,0.98,6,0,8,m,m2~26-v1.tif,f4~41-v1.tif,4.639476030111618
1,8,17,2,50,0.98,6,0,7,m,m3~32-v1.tif,f2~23-v1.tif,8.06117710953232
1,8,18,2,50,0.98,6,0,7,m,m4~41-v1.tif,f4~42-v1.tif,5.495799105577456
5,5,19,2,50,0.98,6,0,0,f,m1~13-v1.tif,f5~56-v1.tif,5.72157659325472
8,4,20,2,50,0.98,6,0,-4,f,m5~54-v1.tif,f1~13-v1.tif,5.328479998597476
7,1,21,2,50,0.98,6,0,-6,f,m3~35-v1.tif,f2~21-v1.tif,5.30299617822034
8,4,22,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,8.250243087449729
4,5,23,2,50,0.98,6,0,1,m,m1~16-v1.tif,f3~39-v1.tif,5.053748340531181
4,7,24,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~21-v1.tif,6.21477204784852
4,6,25,2,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,5.246352538090593
7,4,26,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f3~33-v1.tif,9.997241474880767
9,4,27,2,50,0.98,6,0,-5,f,m2~24-v1.tif,f4~46-v1.tif,6.0575094442832
10,5,28,2,50,0.98,6,0,-5,f,m1~19-v1.tif,f1~11-v1.tif,4.431199336054619
8,6,29,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,4.204628898120851
5,5,30,2,50,0.98,6,0,0,f,m4~43-v1.tif,f5~57-v1.tif,7.517740884848207
4,4,31,2,50,0.98,6,0,0,f,m1~12-v1.tif,f3~38-v1.tif,7.847612330365959
4,3,32,2,50,0.98,6,0,-1,f,m4~46-v1.tif,f5~57-v1.tif,4.122813663343508
4,2,33,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,5.006287109588894
3,3,34,2,50,0.98,6,0,0,f,m5~53-v1.tif,f4~44-v1.tif,5.079314258386569
1,2,35,2,50,0.98,6,0,1,m,m4~48-v1.tif,f3~35-v1.tif,5.574460908972155
1,5,36,2,50,0.98,6,0,4,m,m2~24-v1.tif,f2~21-v1.tif,4.317444197415094
1,3,37,2,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,7.176029700918433
0,5,38,2,50,0.98,6,0,5,m,m2~29-v1.tif,f3~36-v1.tif,7.272086078254128
-2,7,39,2,50,0.98,6,0,9,m,m5~54-v1.tif,f3~31-v1.tif,8.768268896894392
1,8,40,2,50,0.98,6,0,7,m,m5~56-v1.tif,f3~39-v1.tif,4.210122275010666
2,4,41,2,50,0.98,6,0,2,m,m3~34-v1.tif,f5~55-v1.tif,5.936627003841351
1,-1,42,2,50,0.98,6,0,-2,f,m3~33-v1.tif,f3~34-v1.tif,4.278533879507129
3,1,43,2,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~54-v1.tif,4.578045521255258
