reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.882093167350191
6,1,1,1,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,7.3165195410539745
9,-1,2,1,50,0.98,6,0,-10,f,m2~27-v1.tif,f1~12-v1.tif,6.4504665079596535
7,-2,3,1,50,0.98,6,0,-9,f,m1~19-v1.tif,f3~39-v1.tif,4.554231859960307
7,-2,4,1,50,0.98,6,0,-9,f,m1~17-v1.tif,f1~15-v1.tif,6.234554825276374
8,2,5,1,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,5.670952869612156
10,1,6,1,50,0.98,6,0,-9,f,m2~210-v1.tif,f2~23-v1.tif,6.541422973212514
8,0,7,1,50,0.98,6,0,-8,f,m4~49-v1.tif,f3~32-v1.tif,5.088339750761643
7,4,8,1,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,5.99580363962059
5,4,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,4.11204683720947
4,5,10,1,50,0.98,6,0,1,m,m1~15-v1.tif,f5~56-v1.tif,5.823451338235731
5,6,11,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,6.877558602317139
5,7,12,1,50,0.98,6,0,2,m,m1~18-v1.tif,f4~46-v1.tif,6.072678325376957
4,5,13,1,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,6.345742020870291
6,8,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.349992545324202
4,8,15,1,50,0.98,6,0,4,m,m3~32-v1.tif,f5~51-v1.tif,4.555590825176197
5,8,16,1,50,0.98,6,0,3,m,m2~26-v1.tif,f4~41-v1.tif,5.32971369840817
8,9,17,1,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,6.6958733281296485
7,9,18,1,50,0.98,6,0,2,m,m4~41-v1.tif,f4~42-v1.tif,5.872808480808917
6,8,19,1,50,0.98,6,0,2,m,m1~13-v1.tif,f5~56-v1.tif,9.993677005544283
7,5,20,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f1~13-v1.tif,5.435725057568019
5,7,21,1,50,0.98,6,0,2,m,m3~35-v1.tif,f2~21-v1.tif,6.312996096045566
6,3,22,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~22-v1.tif,6.305738214684537
7,3,23,1,50,0.98,6,0,-4,f,m1~16-v1.tif,f3~39-v1.tif,5.223340771067811
5,2,24,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~21-v1.tif,7.744947904277435
1,5,25,1,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,5.234083523723328
-1,4,26,1,50,0.98,6,0,5,m,m3~33-v1.tif,f3~33-v1.tif,9.109712404215564
-2,6,27,1,50,0.98,6,0,8,m,m2~24-v1.tif,f4~46-v1.tif,6.082226464025995
0,6,28,1,50,0.98,6,0,6,m,m1~19-v1.tif,f1~11-v1.tif,4.031297199704155
2,8,29,1,50,0.98,6,0,6,m,m3~35-v1.tif,f1~13-v1.tif,6.9609908801578255
3,12,30,1,50,0.98,6,0,9,m,m4~43-v1.tif,f5~57-v1.tif,8.092245963497598
2,8,31,1,50,0.98,6,0,6,m,m1~12-v1.tif,f3~38-v1.tif,6.6689114049189815
4,7,32,1,50,0.98,6,0,3,m,m4~46-v1.tif,f5~57-v1.tif,4.700609891476032
4,9,33,1,50,0.98,6,0,5,m,m3~36-v1.tif,f3~36-v1.tif,4.761415173540372
5,9,34,1,50,0.98,6,0,4,m,m5~53-v1.tif,f4~44-v1.tif,4.453951633484361
2,7,35,1,50,0.98,6,0,5,m,m4~48-v1.tif,f3~35-v1.tif,8.023261709110292
3,4,36,1,50,0.98,6,0,1,m,m2~24-v1.tif,f2~21-v1.tif,8.395760067127025
2,2,37,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,4.153600332624519
3,-1,38,1,50,0.98,6,0,-4,f,m2~29-v1.tif,f3~36-v1.tif,4.745784955537931
2,-1,39,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f3~31-v1.tif,4.409137586910049
5,0,40,1,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~39-v1.tif,6.692918869006513
6,3,41,1,50,0.98,6,0,-3,f,m3~34-v1.tif,f5~55-v1.tif,4.0502694631667016
5,2,42,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f3~34-v1.tif,6.63187897526131
7,1,43,1,50,0.98,6,0,-6,f,m2~27-v1.tif,f5~54-v1.tif,5.395126745724434
5,3,44,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f2~26-v1.tif,6.215307558744864
