reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,4.01869271084206
9,1,1,2,50,0.98,6,0,-8,f,m2~21-v1.tif,f5~54-v1.tif,4.636288073427998
4,0,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,5.630978234346778
3,0,3,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,4.6099400916240985
6,0,4,2,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,9.742134217351463
7,0,5,2,50,0.98,6,0,-7,f,m3~36-v1.tif,f3~36-v1.tif,4.581933868410267
9,2,6,2,50,0.98,6,0,-7,f,m2~210-v1.tif,f2~23-v1.tif,9.212243644402609
11,0,7,2,50,0.98,6,0,-11,f,m4~49-v1.tif,f3~32-v1.tif,4.044206721052403
11,0,8,2,50,0.98,6,0,-11,f,m4~42-v1.tif,f5~52-v1.tif,6.0272787996228265
10,2,9,2,50,0.98,6,0,-8,f,m5~52-v1.tif,f5~54-v1.tif,4.62715584610404
9,0,10,2,50,0.98,6,0,-9,f,m1~15-v1.tif,f5~56-v1.tif,4.727588651862284
8,0,11,2,50,0.98,6,0,-8,f,m5~56-v1.tif,f3~36-v1.tif,4.576250133070653
9,1,12,2,50,0.98,6,0,-8,f,m1~18-v1.tif,f4~46-v1.tif,4.5694382991277065
10,3,13,2,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,6.320830859123647
10,1,14,2,50,0.98,6,0,-9,f,m5~52-v1.tif,f1~14-v1.tif,5.9428200570210805
10,1,15,2,50,0.98,6,0,-9,f,m3~32-v1.tif,f5~51-v1.tif,8.47427918230572
10,0,16,2,50,0.98,6,0,-10,f,m2~26-v1.tif,f4~41-v1.tif,6.84075652858006
8,4,17,2,50,0.98,6,0,-4,f,m3~32-v1.tif,f2~23-v1.tif,5.020212609608011
8,2,18,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f4~42-v1.tif,5.834557548281775
7,1,19,2,50,0.98,6,0,-6,f,m1~13-v1.tif,f5~56-v1.tif,9.48300357815052
7,2,20,2,50,0.98,6,0,-5,f,m5~54-v1.tif,f1~13-v1.tif,4.185741041287807
5,-2,21,2,50,0.98,6,0,-7,f,m3~35-v1.tif,f2~21-v1.tif,9.45170559862495
4,0,22,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,4.783085930809044
