reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,1,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,4.219289937742173
4,3,1,2,50,0.98,6,0,-1,f,m2~21-v1.tif,f5~54-v1.tif,5.840126248573858
5,4,2,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f1~12-v1.tif,5.189356888888791
4,-2,3,2,50,0.98,6,0,-6,f,m1~19-v1.tif,f3~39-v1.tif,6.187022515900094
2,1,4,2,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,4.683662988983038
3,1,5,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,4.514145993673548
4,0,6,2,50,0.98,6,0,-4,f,m2~210-v1.tif,f2~23-v1.tif,4.714798830324677
5,0,7,2,50,0.98,6,0,-5,f,m4~49-v1.tif,f3~32-v1.tif,7.020737535882988
4,0,8,2,50,0.98,6,0,-4,f,m4~42-v1.tif,f5~52-v1.tif,9.859433950179856
3,-1,9,2,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,4.828282476523834
4,0,10,2,50,0.98,6,0,-4,f,m1~15-v1.tif,f5~56-v1.tif,9.210915012166085
7,1,11,2,50,0.98,6,0,-6,f,m5~56-v1.tif,f3~36-v1.tif,7.26603875089331
6,3,12,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,4.044422029538119
5,3,13,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,5.34247075114036
3,4,14,2,50,0.98,6,0,1,m,m5~52-v1.tif,f1~14-v1.tif,5.4210486969583975
1,7,15,2,50,0.98,6,0,6,m,m3~32-v1.tif,f5~51-v1.tif,8.049665483164443
2,5,16,2,50,0.98,6,0,3,m,m2~26-v1.tif,f4~41-v1.tif,5.765913517243023
3,5,17,2,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,5.3064128405100295
3,7,18,2,50,0.98,6,0,4,m,m4~41-v1.tif,f4~42-v1.tif,4.087425078875279
3,6,19,2,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,4.94069768172392
3,4,20,2,50,0.98,6,0,1,m,m5~54-v1.tif,f1~13-v1.tif,4.34951220415799
