reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.485505462194899
7,3,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,4.841024856890356
10,4,2,2,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,4.12203733121645
8,6,3,2,50,0.98,6,0,-2,f,m1~19-v1.tif,f3~39-v1.tif,5.597392062803045
4,9,4,2,50,0.98,6,0,5,m,m1~17-v1.tif,f1~15-v1.tif,7.362503423235499
5,7,5,2,50,0.98,6,0,2,m,m3~36-v1.tif,f3~36-v1.tif,6.193167184427411
5,7,6,2,50,0.98,6,0,2,m,m2~210-v1.tif,f2~23-v1.tif,7.158380822714564
5,4,7,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f3~32-v1.tif,4.6228328678717725
6,2,8,2,50,0.98,6,0,-4,f,m4~42-v1.tif,f5~52-v1.tif,4.270268853836432
8,2,9,2,50,0.98,6,0,-6,f,m5~52-v1.tif,f5~54-v1.tif,4.597778751189914
8,1,10,2,50,0.98,6,0,-7,f,m1~15-v1.tif,f5~56-v1.tif,4.396890368035487
6,2,11,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,8.715308909697345
3,1,12,2,50,0.98,6,0,-2,f,m1~18-v1.tif,f4~46-v1.tif,8.011994014753034
4,2,13,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,6.476477574901665
4,6,14,2,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.295064503960333
3,7,15,2,50,0.98,6,0,4,m,m3~32-v1.tif,f5~51-v1.tif,5.837876143376792
3,8,16,2,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,6.0140143526230325
3,4,17,2,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,6.228922776941092
6,6,18,2,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,4.290866230435483
6,8,19,2,50,0.98,6,0,2,m,m1~13-v1.tif,f5~56-v1.tif,4.489827117160889
8,7,20,2,50,0.98,6,0,-1,f,m5~54-v1.tif,f1~13-v1.tif,6.109589306432838
8,8,21,2,50,0.98,6,0,0,f,m3~35-v1.tif,f2~21-v1.tif,6.883535645273377
8,8,22,2,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,5.828538523010746
11,9,23,2,50,0.98,6,0,-2,f,m1~16-v1.tif,f3~39-v1.tif,5.403226257334035
10,7,24,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~21-v1.tif,5.279750842575297
6,6,25,2,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,7.037027191785102
8,6,26,2,50,0.98,6,0,-2,f,m3~33-v1.tif,f3~33-v1.tif,7.884561968509332
7,7,27,2,50,0.98,6,0,0,f,m2~24-v1.tif,f4~46-v1.tif,6.565765400251167
3,9,28,2,50,0.98,6,0,6,m,m1~19-v1.tif,f1~11-v1.tif,4.942387798382792
4,11,29,2,50,0.98,6,0,7,m,m3~35-v1.tif,f1~13-v1.tif,5.298330520834148
5,10,30,2,50,0.98,6,0,5,m,m4~43-v1.tif,f5~57-v1.tif,6.068810348352587
3,10,31,2,50,0.98,6,0,7,m,m1~12-v1.tif,f3~38-v1.tif,5.639078698091657
0,9,32,2,50,0.98,6,0,9,m,m4~46-v1.tif,f5~57-v1.tif,5.597861197432015
0,6,33,2,50,0.98,6,0,6,m,m3~36-v1.tif,f3~36-v1.tif,8.289463100460097
-2,5,34,2,50,0.98,6,0,7,m,m5~53-v1.tif,f4~44-v1.tif,8.90370036300418
0,3,35,2,50,0.98,6,0,3,m,m4~48-v1.tif,f3~35-v1.tif,4.07952627923897
-2,3,36,2,50,0.98,6,0,5,m,m2~24-v1.tif,f2~21-v1.tif,6.5045594473866775
1,3,37,2,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,4.22726449824638
1,4,38,2,50,0.98,6,0,3,m,m2~29-v1.tif,f3~36-v1.tif,6.301837181531523
2,3,39,2,50,0.98,6,0,1,m,m5~54-v1.tif,f3~31-v1.tif,6.6987044058136895
1,3,40,2,50,0.98,6,0,2,m,m5~56-v1.tif,f3~39-v1.tif,6.583385223813822
1,1,41,2,50,0.98,6,0,0,f,m3~34-v1.tif,f5~55-v1.tif,7.024491897047675
1,2,42,2,50,0.98,6,0,1,m,m3~33-v1.tif,f3~34-v1.tif,8.458217343343442
4,3,43,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~54-v1.tif,5.578437889479314
8,0,44,2,50,0.98,6,0,-8,f,m4~49-v1.tif,f2~26-v1.tif,6.588449300260807
9,1,45,2,50,0.98,6,0,-8,f,m2~27-v1.tif,f5~52-v1.tif,5.069360724870566
12,4,46,2,50,0.98,6,0,-8,f,m4~44-v1.tif,f5~59-v1.tif,4.543689361102315
7,3,47,2,50,0.98,6,0,-4,f,m1~15-v1.tif,f4~42-v1.tif,9.680803749656175
5,1,48,2,50,0.98,6,0,-4,f,m4~44-v1.tif,f2~26-v1.tif,6.879008543706988
6,3,49,2,50,0.98,6,0,-3,f,m4~43-v1.tif,f3~34-v1.tif,7.706157787566883
7,3,50,2,50,0.98,6,0,-4,f,m2~22-v1.tif,f2~25-v1.tif,6.669584980033674
5,3,51,2,50,0.98,6,0,-2,f,m1~12-v1.tif,f5~510-v1.tif,4.4786393929367
6,6,52,2,50,0.98,6,0,0,f,m2~26-v1.tif,f5~59-v1.tif,4.535375239797134
8,7,53,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f5~510-v1.tif,4.285954449664153
10,6,54,2,50,0.98,6,0,-4,f,m4~45-v1.tif,f5~510-v1.tif,4.3281784226425675
8,5,55,2,50,0.98,6,0,-3,f,m4~44-v1.tif,f4~44-v1.tif,4.8353049772447285
10,3,56,2,50,0.98,6,0,-7,f,m4~410-v1.tif,f5~53-v1.tif,4.74778773216203
9,5,57,2,50,0.98,6,0,-4,f,m4~44-v1.tif,f1~11-v1.tif,5.74513428119843
10,3,58,2,50,0.98,6,0,-7,f,m1~12-v1.tif,f2~21-v1.tif,5.163340180124488
12,3,59,2,50,0.98,6,0,-9,f,m2~29-v1.tif,f3~31-v1.tif,7.20920915590624
