reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,2,50,0.98,6,0,-5,f,m4~410-v1.tif,f1~14-v1.tif,7.807922076621494
10,1,1,2,50,0.98,6,0,-9,f,m2~26-v1.tif,f4~46-v1.tif,7.461690909945268
6,5,2,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f5~510-v1.tif,4.172204431115823
10,4,3,2,50,0.98,6,0,-6,f,m5~52-v1.tif,f3~35-v1.tif,10.767338466502018
9,4,4,2,50,0.98,6,0,-5,f,m2~22-v1.tif,f4~46-v1.tif,4.782610644871595
9,5,5,2,50,0.98,6,0,-4,f,m2~24-v1.tif,f2~25-v1.tif,4.682542403105804
8,7,6,2,50,0.98,6,0,-1,f,m1~16-v1.tif,f1~12-v1.tif,4.960026536556798
4,7,7,2,50,0.98,6,0,3,m,m1~19-v1.tif,f3~35-v1.tif,4.639185538047804
2,7,8,2,50,0.98,6,0,5,m,m2~29-v1.tif,f5~54-v1.tif,5.448884819484566
2,6,9,2,50,0.98,6,0,4,m,m3~34-v1.tif,f1~14-v1.tif,7.879849502788648
3,6,10,2,50,0.98,6,0,3,m,m4~45-v1.tif,f4~41-v1.tif,9.608989091368105
2,4,11,2,50,0.98,6,0,2,m,m4~45-v1.tif,f3~310-v1.tif,5.972001810420622
4,5,12,2,50,0.98,6,0,1,m,m1~19-v1.tif,f2~26-v1.tif,6.593024507882323
2,4,13,2,50,0.98,6,0,2,m,m4~45-v1.tif,f3~310-v1.tif,7.646182470852027
4,3,14,2,50,0.98,6,0,-1,f,m4~48-v1.tif,f1~11-v1.tif,4.048778083868069
3,6,15,2,50,0.98,6,0,3,m,m2~210-v1.tif,f5~57-v1.tif,4.805009328374337
2,6,16,2,50,0.98,6,0,4,m,m4~43-v1.tif,f2~22-v1.tif,5.450219927084159
2,6,17,2,50,0.98,6,0,4,m,m2~27-v1.tif,f5~53-v1.tif,4.771442226703188
1,7,18,2,50,0.98,6,0,6,m,m1~15-v1.tif,f3~38-v1.tif,4.6495207914180785
0,6,19,2,50,0.98,6,0,6,m,m4~47-v1.tif,f3~37-v1.tif,4.320324465834936
3,6,20,2,50,0.98,6,0,3,m,m2~21-v1.tif,f4~41-v1.tif,7.8644372326845975
1,6,21,2,50,0.98,6,0,5,m,m2~29-v1.tif,f2~23-v1.tif,4.4300002312308955
1,9,22,2,50,0.98,6,0,8,m,m3~36-v1.tif,f1~12-v1.tif,5.327945737663554
0,7,23,2,50,0.98,6,0,7,m,m2~24-v1.tif,f2~25-v1.tif,6.783617607012049
3,7,24,2,50,0.98,6,0,4,m,m4~45-v1.tif,f3~34-v1.tif,6.4814713715991505
5,5,25,2,50,0.98,6,0,0,f,m3~32-v1.tif,f4~41-v1.tif,8.039456364555262
5,3,26,2,50,0.98,6,0,-2,f,m3~31-v1.tif,f2~22-v1.tif,5.234352831479041
5,1,27,2,50,0.98,6,0,-4,f,m2~210-v1.tif,f4~46-v1.tif,5.297440236935014
3,2,28,2,50,0.98,6,0,-1,f,m1~13-v1.tif,f5~53-v1.tif,4.126675016041048
3,4,29,2,50,0.98,6,0,1,m,m3~32-v1.tif,f1~12-v1.tif,6.152828063758882
4,3,30,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f3~36-v1.tif,8.050780626989244
4,2,31,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f2~26-v1.tif,4.084019267548719
5,0,32,2,50,0.98,6,0,-5,f,m5~54-v1.tif,f5~51-v1.tif,7.491672022732284
3,3,33,2,50,0.98,6,0,0,f,m2~210-v1.tif,f5~58-v1.tif,7.7856865619601
2,6,34,2,50,0.98,6,0,4,m,m4~41-v1.tif,f5~55-v1.tif,5.529453717756926
2,7,35,2,50,0.98,6,0,5,m,m3~36-v1.tif,f1~15-v1.tif,4.87404891757847
0,5,36,2,50,0.98,6,0,5,m,m4~43-v1.tif,f1~13-v1.tif,4.9451742433495465
0,6,37,2,50,0.98,6,0,6,m,m5~52-v1.tif,f2~25-v1.tif,4.9268748839397265
1,6,38,2,50,0.98,6,0,5,m,m1~18-v1.tif,f3~33-v1.tif,4.4029316776257685
1,6,39,2,50,0.98,6,0,5,m,m4~46-v1.tif,f5~54-v1.tif,8.324849076504844
4,1,40,2,50,0.98,6,0,-3,f,m1~13-v1.tif,f3~310-v1.tif,12.143235764767962
1,3,41,2,50,0.98,6,0,2,m,m4~43-v1.tif,f2~21-v1.tif,6.006962077748193
4,4,42,2,50,0.98,6,0,0,f,m1~19-v1.tif,f5~58-v1.tif,5.904146311428365
5,3,43,2,50,0.98,6,0,-2,f,m4~410-v1.tif,f1~16-v1.tif,5.984188914510588
5,2,44,2,50,0.98,6,0,-3,f,m4~46-v1.tif,f1~12-v1.tif,8.601308765326918
1,4,45,2,50,0.98,6,0,3,m,m1~18-v1.tif,f5~52-v1.tif,5.715805556090072
2,3,46,2,50,0.98,6,0,1,m,m4~48-v1.tif,f2~26-v1.tif,6.466160169720476
6,2,47,2,50,0.98,6,0,-4,f,m2~210-v1.tif,f4~43-v1.tif,7.717801422822831
2,0,48,2,50,0.98,6,0,-2,f,m4~45-v1.tif,f4~41-v1.tif,8.475143706561155
0,3,49,2,50,0.98,6,0,3,m,m2~29-v1.tif,f1~15-v1.tif,6.233032359902786
-1,4,50,2,50,0.98,6,0,5,m,m4~41-v1.tif,f3~31-v1.tif,4.329319103477985
3,5,51,2,50,0.98,6,0,2,m,m3~36-v1.tif,f1~15-v1.tif,9.81135209492565
4,6,52,2,50,0.98,6,0,2,m,m1~19-v1.tif,f1~13-v1.tif,4.7413036624894564
6,6,53,2,50,0.98,6,0,0,f,m4~410-v1.tif,f2~26-v1.tif,6.952867995555528
3,6,54,2,50,0.98,6,0,3,m,m1~18-v1.tif,f4~42-v1.tif,5.256718570910911
4,4,55,2,50,0.98,6,0,0,f,m1~14-v1.tif,f3~34-v1.tif,4.63892693104292
5,2,56,2,50,0.98,6,0,-3,f,m1~17-v1.tif,f3~310-v1.tif,7.822475014655893
4,2,57,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f3~39-v1.tif,6.318922845456472
5,1,58,2,50,0.98,6,0,-4,f,m4~48-v1.tif,f4~43-v1.tif,5.173568494490131
7,1,59,2,50,0.98,6,0,-6,f,m2~24-v1.tif,f1~15-v1.tif,11.44438432787285
5,2,60,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~33-v1.tif,6.36393908582832
5,2,61,2,50,0.98,6,0,-3,f,m4~45-v1.tif,f4~46-v1.tif,5.32368628913885
4,3,62,2,50,0.98,6,0,-1,f,m4~47-v1.tif,f3~32-v1.tif,7.575164819506035
4,4,63,2,50,0.98,6,0,0,f,m3~31-v1.tif,f5~55-v1.tif,10.576249274034748
2,5,64,2,50,0.98,6,0,3,m,m1~15-v1.tif,f5~51-v1.tif,5.546676603530951
5,6,65,2,50,0.98,6,0,1,m,m1~13-v1.tif,f2~22-v1.tif,10.880524046594807
7,10,66,2,50,0.98,6,0,3,m,m3~32-v1.tif,f3~34-v1.tif,4.568284850851444
5,7,67,2,50,0.98,6,0,2,m,m4~47-v1.tif,f5~54-v1.tif,5.170128214330594
4,5,68,2,50,0.98,6,0,1,m,m5~54-v1.tif,f5~57-v1.tif,4.059709788221888
3,6,69,2,50,0.98,6,0,3,m,m1~17-v1.tif,f4~41-v1.tif,11.940085105054017
