reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,4.4508979466470855
6,2,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,4.862204505461797
9,5,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,7.344647350519375
9,6,3,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,4.380027923844769
6,3,4,2,50,0.98,6,0,-3,f,m1~17-v1.tif,f1~15-v1.tif,8.884720032234661
5,3,5,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,4.928227231425665
2,2,6,2,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,4.51734989090671
4,-1,7,2,50,0.98,6,0,-5,f,m4~49-v1.tif,f3~32-v1.tif,4.56293345725471
5,1,8,2,50,0.98,6,0,-4,f,m4~42-v1.tif,f5~52-v1.tif,5.837986565453018
4,2,9,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,7.568520336728888
3,2,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,4.058263243947724
1,6,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,4.323361112134978
1,7,12,2,50,0.98,6,0,6,m,m1~18-v1.tif,f4~46-v1.tif,4.344864023314486
1,6,13,2,50,0.98,6,0,5,m,m5~54-v1.tif,f5~54-v1.tif,4.047309622070427
0,8,14,2,50,0.98,6,0,8,m,m5~52-v1.tif,f1~14-v1.tif,7.124561472007942
2,8,15,2,50,0.98,6,0,6,m,m3~32-v1.tif,f5~51-v1.tif,5.662046274926653
7,8,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,4.298038939633375
7,10,17,2,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,6.021759627963553
6,9,18,2,50,0.98,6,0,3,m,m4~41-v1.tif,f4~42-v1.tif,4.017645538328471
6,9,19,2,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,8.612342645559536
6,7,20,2,50,0.98,6,0,1,m,m5~54-v1.tif,f1~13-v1.tif,5.222659572631177
