reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,3,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,6.271155071909666
9,4,1,1,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,5.2270598151115655
5,5,2,1,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,8.100308844983903
7,4,3,1,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,5.135098406315446
5,4,4,1,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,5.346842702548281
1,4,5,1,50,0.98,6,0,3,m,m3~36-v1.tif,f3~36-v1.tif,5.75342073453168
3,6,6,1,50,0.98,6,0,3,m,m2~210-v1.tif,f2~23-v1.tif,8.367228799154127
4,3,7,1,50,0.98,6,0,-1,f,m4~49-v1.tif,f3~32-v1.tif,5.576189517287448
4,3,8,1,50,0.98,6,0,-1,f,m4~42-v1.tif,f5~52-v1.tif,7.192208569281238
3,3,9,1,50,0.98,6,0,0,f,m5~52-v1.tif,f5~54-v1.tif,9.342205640960028
4,3,10,1,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.744865939679339
5,3,11,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,4.615578531626413
4,1,12,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,5.060505989989525
8,-2,13,1,50,0.98,6,0,-10,f,m5~54-v1.tif,f5~54-v1.tif,7.6874751377221
10,-2,14,1,50,0.98,6,0,-12,f,m5~52-v1.tif,f1~14-v1.tif,6.136525659606862
11,1,15,1,50,0.98,6,0,-10,f,m3~32-v1.tif,f5~51-v1.tif,7.582972833409282
13,0,16,1,50,0.98,6,0,-13,f,m2~26-v1.tif,f4~41-v1.tif,4.89096619447616
