reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
6,0,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,7.748439643514214
7,4,1,2,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,6.190929904808016
6,6,2,2,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,4.583304680781306
6,3,3,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,4.634246277836853
7,4,4,2,50,0.98,6,0,-3,f,m1~17-v1.tif,f1~15-v1.tif,4.080211082398357
7,5,5,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,4.07018440097939
8,4,6,2,50,0.98,6,0,-4,f,m2~210-v1.tif,f2~23-v1.tif,7.183234656957971
8,4,7,2,50,0.98,6,0,-4,f,m4~49-v1.tif,f3~32-v1.tif,5.973291068271094
5,0,8,2,50,0.98,6,0,-5,f,m4~42-v1.tif,f5~52-v1.tif,5.080345121407349
4,0,9,2,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,7.123916347381542
4,-1,10,2,50,0.98,6,0,-5,f,m1~15-v1.tif,f5~56-v1.tif,4.269541441309594
6,1,11,2,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~36-v1.tif,7.619706833654025
6,3,12,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,9.161855187522452
6,2,13,2,50,0.98,6,0,-4,f,m5~54-v1.tif,f5~54-v1.tif,5.079127730022229
6,4,14,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f1~14-v1.tif,5.483667811942153
7,4,15,2,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,4.590635594927902
5,5,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,9.404013006513125
3,4,17,2,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,6.259465367341615
6,2,18,2,50,0.98,6,0,-4,f,m4~41-v1.tif,f4~42-v1.tif,4.242679687114204
5,3,19,2,50,0.98,6,0,-2,f,m1~13-v1.tif,f5~56-v1.tif,8.563402346762441
1,2,20,2,50,0.98,6,0,1,m,m5~54-v1.tif,f1~13-v1.tif,4.8679571605013185
1,4,21,2,50,0.98,6,0,3,m,m3~35-v1.tif,f2~21-v1.tif,5.615945649742139
1,5,22,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,4.134157107973496
4,4,23,2,50,0.98,6,0,0,f,m1~16-v1.tif,f3~39-v1.tif,6.469905966687692
5,2,24,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~21-v1.tif,5.06661314300759
7,4,25,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,5.234324104932132
7,6,26,2,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,5.682604435042739
8,5,27,2,50,0.98,6,0,-3,f,m2~24-v1.tif,f4~46-v1.tif,4.548119508455822
5,7,28,2,50,0.98,6,0,2,m,m1~19-v1.tif,f1~11-v1.tif,9.208552064332803
5,5,29,2,50,0.98,6,0,0,f,m3~35-v1.tif,f1~13-v1.tif,4.040494927991806
7,4,30,2,50,0.98,6,0,-3,f,m4~43-v1.tif,f5~57-v1.tif,5.459887794588899
6,1,31,2,50,0.98,6,0,-5,f,m1~12-v1.tif,f3~38-v1.tif,6.525485458604189
7,2,32,2,50,0.98,6,0,-5,f,m4~46-v1.tif,f5~57-v1.tif,5.879684456574281
6,5,33,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,5.7669473763552785
4,6,34,2,50,0.98,6,0,2,m,m5~53-v1.tif,f4~44-v1.tif,4.444094371127621
5,9,35,2,50,0.98,6,0,4,m,m4~48-v1.tif,f3~35-v1.tif,6.500709636761906
3,10,36,2,50,0.98,6,0,7,m,m2~24-v1.tif,f2~21-v1.tif,6.2551413431500285
2,11,37,2,50,0.98,6,0,9,m,m1~18-v1.tif,f3~38-v1.tif,5.342546431558137
4,15,38,2,50,0.98,6,0,11,m,m2~29-v1.tif,f3~36-v1.tif,4.498833638329491
2,13,39,2,50,0.98,6,0,11,m,m5~54-v1.tif,f3~31-v1.tif,7.3317404726347455
3,11,40,2,50,0.98,6,0,8,m,m5~56-v1.tif,f3~39-v1.tif,4.9898150791889355
-2,10,41,2,50,0.98,6,0,12,m,m3~34-v1.tif,f5~55-v1.tif,5.316936368109935
-1,8,42,2,50,0.98,6,0,9,m,m3~33-v1.tif,f3~34-v1.tif,5.396239870785203
1,6,43,2,50,0.98,6,0,5,m,m2~27-v1.tif,f5~54-v1.tif,4.04205673410056
5,8,44,2,50,0.98,6,0,3,m,m4~49-v1.tif,f2~26-v1.tif,5.202860843030177
4,6,45,2,50,0.98,6,0,2,m,m2~27-v1.tif,f5~52-v1.tif,4.226303691860103
3,2,46,2,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,5.451170920069566
1,3,47,2,50,0.98,6,0,2,m,m1~15-v1.tif,f4~42-v1.tif,8.18179007363
