reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,1,0,1,50,0.98,6,0,-6,f,m4~410-v1.tif,f1~14-v1.tif,4.715783235682732
8,3,1,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~46-v1.tif,5.7635177482886615
5,6,2,1,50,0.98,6,0,1,m,m4~41-v1.tif,f5~510-v1.tif,5.737165973429389
3,6,3,1,50,0.98,6,0,3,m,m5~52-v1.tif,f3~35-v1.tif,4.10393949910158
5,4,4,1,50,0.98,6,0,-1,f,m2~22-v1.tif,f4~46-v1.tif,4.498700832508199
4,3,5,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~25-v1.tif,5.411782982943404
3,3,6,1,50,0.98,6,0,0,f,m1~16-v1.tif,f1~12-v1.tif,4.294485779870769
-2,2,7,1,50,0.98,6,0,4,m,m1~19-v1.tif,f3~35-v1.tif,4.075675137895963
0,3,8,1,50,0.98,6,0,3,m,m2~29-v1.tif,f5~54-v1.tif,4.764941988095966
3,3,9,1,50,0.98,6,0,0,f,m3~34-v1.tif,f1~14-v1.tif,4.3920218990812705
6,6,10,1,50,0.98,6,0,0,f,m4~45-v1.tif,f4~41-v1.tif,4.548977809940493
5,9,11,1,50,0.98,6,0,4,m,m4~45-v1.tif,f3~310-v1.tif,6.7524270792871555
4,5,12,1,50,0.98,6,0,1,m,m1~19-v1.tif,f2~26-v1.tif,4.137829913865425
7,5,13,1,50,0.98,6,0,-2,f,m4~45-v1.tif,f3~310-v1.tif,12.594409111199873
7,4,14,1,50,0.98,6,0,-3,f,m4~48-v1.tif,f1~11-v1.tif,4.991974453835773
7,3,15,1,50,0.98,6,0,-4,f,m2~210-v1.tif,f5~57-v1.tif,4.8391792371588895
6,2,16,1,50,0.98,6,0,-4,f,m4~43-v1.tif,f2~22-v1.tif,5.994591162301572
5,6,17,1,50,0.98,6,0,1,m,m2~27-v1.tif,f5~53-v1.tif,4.5508251836702485
2,7,18,1,50,0.98,6,0,5,m,m1~15-v1.tif,f3~38-v1.tif,10.59193564816745
3,5,19,1,50,0.98,6,0,2,m,m4~47-v1.tif,f3~37-v1.tif,6.6014189942602215
4,3,20,1,50,0.98,6,0,-1,f,m2~21-v1.tif,f4~41-v1.tif,4.745639889971895
5,2,21,1,50,0.98,6,0,-3,f,m2~29-v1.tif,f2~23-v1.tif,11.469640305399441
4,5,22,1,50,0.98,6,0,1,m,m3~36-v1.tif,f1~12-v1.tif,6.1358618419577695
