reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,4.654233713317975
8,3,1,1,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,5.889944416336137
8,0,2,1,50,0.98,6,0,-8,f,m2~27-v1.tif,f1~12-v1.tif,5.54029165668004
9,1,3,1,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,9.294843781862005
9,4,4,1,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,7.251603672284341
7,2,5,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,4.2039091246238165
8,3,6,1,50,0.98,6,0,-5,f,m2~210-v1.tif,f2~23-v1.tif,4.870214284605501
9,1,7,1,50,0.98,6,0,-8,f,m4~49-v1.tif,f3~32-v1.tif,4.628067433274026
9,2,8,1,50,0.98,6,0,-7,f,m4~42-v1.tif,f5~52-v1.tif,7.202179409825593
10,-1,9,1,50,0.98,6,0,-11,f,m5~52-v1.tif,f5~54-v1.tif,7.749053486947284
8,-1,10,1,50,0.98,6,0,-9,f,m1~15-v1.tif,f5~56-v1.tif,4.520428276026773
5,1,11,1,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,9.379420027717483
6,3,12,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,4.8018285292991845
3,3,13,1,50,0.98,6,0,0,f,m5~54-v1.tif,f5~54-v1.tif,5.148353644125085
5,5,14,1,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,4.781810662822291
5,5,15,1,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,4.663343229838435
5,5,16,1,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,5.2599641672854105
6,5,17,1,50,0.98,6,0,-1,f,m3~32-v1.tif,f2~23-v1.tif,6.9088233249409035
4,3,18,1,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,8.688244682568246
5,6,19,1,50,0.98,6,0,1,m,m1~13-v1.tif,f5~56-v1.tif,4.480146319448677
7,5,20,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f1~13-v1.tif,8.494739648574384
11,4,21,1,50,0.98,6,0,-7,f,m3~35-v1.tif,f2~21-v1.tif,4.118995460983187
12,1,22,1,50,0.98,6,0,-11,f,m3~33-v1.tif,f2~22-v1.tif,9.085006910337242
