reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,7.741919113384893
4,3,1,1,50,0.98,6,0,-1,f,m2~21-v1.tif,f5~54-v1.tif,9.033936951498204
5,2,2,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f1~12-v1.tif,5.267670772152039
7,4,3,1,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,6.752002548524074
4,5,4,1,50,0.98,6,0,1,m,m1~17-v1.tif,f1~15-v1.tif,5.039114549311878
3,6,5,1,50,0.98,6,0,3,m,m3~36-v1.tif,f3~36-v1.tif,4.295441565939501
2,6,6,1,50,0.98,6,0,4,m,m2~210-v1.tif,f2~23-v1.tif,9.495162580438848
1,6,7,1,50,0.98,6,0,5,m,m4~49-v1.tif,f3~32-v1.tif,4.875056380534856
1,6,8,1,50,0.98,6,0,5,m,m4~42-v1.tif,f5~52-v1.tif,6.543328901476457
2,6,9,1,50,0.98,6,0,4,m,m5~52-v1.tif,f5~54-v1.tif,5.721482074052159
2,6,10,1,50,0.98,6,0,4,m,m1~15-v1.tif,f5~56-v1.tif,6.387594510784812
4,5,11,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,5.582800616317395
3,5,12,1,50,0.98,6,0,2,m,m1~18-v1.tif,f4~46-v1.tif,7.030889103446893
0,7,13,1,50,0.98,6,0,7,m,m5~54-v1.tif,f5~54-v1.tif,6.295762762723383
4,7,14,1,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,5.55366917736114
6,8,15,1,50,0.98,6,0,2,m,m3~32-v1.tif,f5~51-v1.tif,5.053361299242533
5,10,16,1,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,6.050066926197454
4,7,17,1,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,8.076465608603748
5,7,18,1,50,0.98,6,0,2,m,m4~41-v1.tif,f4~42-v1.tif,4.308542935223651
6,6,19,1,50,0.98,6,0,0,f,m1~13-v1.tif,f5~56-v1.tif,5.105412840876767
5,5,20,1,50,0.98,6,0,0,f,m5~54-v1.tif,f1~13-v1.tif,6.906626646178198
4,5,21,1,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,4.724473959655408
4,7,22,1,50,0.98,6,0,3,m,m3~33-v1.tif,f2~22-v1.tif,5.688324617329965
3,5,23,1,50,0.98,6,0,2,m,m1~16-v1.tif,f3~39-v1.tif,4.6170488445446125
0,6,24,1,50,0.98,6,0,6,m,m3~33-v1.tif,f2~21-v1.tif,5.613275837874621
0,7,25,1,50,0.98,6,0,7,m,m1~18-v1.tif,f3~38-v1.tif,4.6902244768719505
-1,5,26,1,50,0.98,6,0,6,m,m3~33-v1.tif,f3~33-v1.tif,9.527420350912603
0,5,27,1,50,0.98,6,0,5,m,m2~24-v1.tif,f4~46-v1.tif,6.987654426729939
4,3,28,1,50,0.98,6,0,-1,f,m1~19-v1.tif,f1~11-v1.tif,4.933706662581726
2,3,29,1,50,0.98,6,0,1,m,m3~35-v1.tif,f1~13-v1.tif,7.9229381651531385
0,0,30,1,50,0.98,6,0,0,f,m4~43-v1.tif,f5~57-v1.tif,4.164306290274719
4,-2,31,1,50,0.98,6,0,-6,f,m1~12-v1.tif,f3~38-v1.tif,5.272584977588131
5,0,32,1,50,0.98,6,0,-5,f,m4~46-v1.tif,f5~57-v1.tif,6.9201207843541575
3,-1,33,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.362576915740288
8,1,34,1,50,0.98,6,0,-7,f,m5~53-v1.tif,f4~44-v1.tif,5.530239089029924
4,-1,35,1,50,0.98,6,0,-5,f,m4~48-v1.tif,f3~35-v1.tif,7.531365549760771
5,-1,36,1,50,0.98,6,0,-6,f,m2~24-v1.tif,f2~21-v1.tif,5.10043199268645
7,-1,37,1,50,0.98,6,0,-8,f,m1~18-v1.tif,f3~38-v1.tif,5.979986381208847
9,2,38,1,50,0.98,6,0,-7,f,m2~29-v1.tif,f3~36-v1.tif,4.09052270303428
7,2,39,1,50,0.98,6,0,-5,f,m5~54-v1.tif,f3~31-v1.tif,5.7726180552623285
9,4,40,1,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~39-v1.tif,5.1310652508950545
9,8,41,1,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,6.162245626344479
6,6,42,1,50,0.98,6,0,0,f,m3~33-v1.tif,f3~34-v1.tif,4.11326876878812
5,5,43,1,50,0.98,6,0,0,f,m2~27-v1.tif,f5~54-v1.tif,4.767025996977257
5,2,44,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f2~26-v1.tif,4.552085971811278
5,2,45,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~52-v1.tif,4.3321506345373795
5,3,46,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f5~59-v1.tif,7.234827124413993
6,0,47,1,50,0.98,6,0,-6,f,m1~15-v1.tif,f4~42-v1.tif,8.965447008358304
4,-2,48,1,50,0.98,6,0,-6,f,m4~44-v1.tif,f2~26-v1.tif,4.567946568943801
4,0,49,1,50,0.98,6,0,-4,f,m4~43-v1.tif,f3~34-v1.tif,4.5661043481796915
3,0,50,1,50,0.98,6,0,-3,f,m2~22-v1.tif,f2~25-v1.tif,7.499157922221341
2,-4,51,1,50,0.98,6,0,-6,f,m1~12-v1.tif,f5~510-v1.tif,4.620161186286971
3,-2,52,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f5~59-v1.tif,4.760874523264747
6,1,53,1,50,0.98,6,0,-5,f,m4~49-v1.tif,f5~510-v1.tif,5.922280694706114
8,-2,54,1,50,0.98,6,0,-10,f,m4~45-v1.tif,f5~510-v1.tif,7.468108694395964
7,-4,55,1,50,0.98,6,0,-11,f,m4~44-v1.tif,f4~44-v1.tif,4.276289093938618
8,-4,56,1,50,0.98,6,0,-12,f,m4~410-v1.tif,f5~53-v1.tif,6.307693810434271
6,-3,57,1,50,0.98,6,0,-9,f,m4~44-v1.tif,f1~11-v1.tif,4.903808974565013
5,-5,58,1,50,0.98,6,0,-10,f,m1~12-v1.tif,f2~21-v1.tif,6.284924093390681
3,-2,59,1,50,0.98,6,0,-5,f,m2~29-v1.tif,f3~31-v1.tif,7.085020297838367
