reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,3,0,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.150337497075426
5,3,1,2,50,0.98,6,0,-2,f,m2~21-v1.tif,f5~54-v1.tif,6.746209059621388
7,1,2,2,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,6.522675646455632
7,2,3,2,50,0.98,6,0,-5,f,m1~19-v1.tif,f3~39-v1.tif,7.786345964881894
6,4,4,2,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,5.6977881968412465
6,5,5,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,6.343042154932634
6,5,6,2,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,4.882832634557841
5,3,7,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,5.191243217986483
6,3,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,4.532243911592498
3,1,9,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,9.666548370810833
2,1,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,4.1499252604703685
3,0,11,2,50,0.98,6,0,-3,f,m5~56-v1.tif,f3~36-v1.tif,5.483806251453451
2,2,12,2,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,7.066412192535454
2,3,13,2,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,5.948936363311019
5,6,14,2,50,0.98,6,0,1,m,m5~52-v1.tif,f1~14-v1.tif,6.95185341653559
4,5,15,2,50,0.98,6,0,1,m,m3~32-v1.tif,f5~51-v1.tif,5.319635936727934
3,7,16,2,50,0.98,6,0,4,m,m2~26-v1.tif,f4~41-v1.tif,8.13848204095691
5,7,17,2,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,8.967624591488761
5,8,18,2,50,0.98,6,0,3,m,m4~41-v1.tif,f4~42-v1.tif,4.074345933209366
6,9,19,2,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,4.953339023891112
8,4,20,2,50,0.98,6,0,-4,f,m5~54-v1.tif,f1~13-v1.tif,8.128325929753535
12,4,21,2,50,0.98,6,0,-8,f,m3~35-v1.tif,f2~21-v1.tif,6.599539703124787
9,5,22,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,6.440725033787489
8,5,23,2,50,0.98,6,0,-3,f,m1~16-v1.tif,f3~39-v1.tif,4.5006437420747405
5,4,24,2,50,0.98,6,0,-1,f,m3~33-v1.tif,f2~21-v1.tif,4.036620350889062
6,3,25,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,6.973153171949282
5,5,26,2,50,0.98,6,0,0,f,m3~33-v1.tif,f3~33-v1.tif,5.088038659819359
6,4,27,2,50,0.98,6,0,-2,f,m2~24-v1.tif,f4~46-v1.tif,4.632104540259222
6,7,28,2,50,0.98,6,0,1,m,m1~19-v1.tif,f1~11-v1.tif,4.106193489402626
8,5,29,2,50,0.98,6,0,-3,f,m3~35-v1.tif,f1~13-v1.tif,4.63370907493472
8,9,30,2,50,0.98,6,0,1,m,m4~43-v1.tif,f5~57-v1.tif,4.322559712573965
8,9,31,2,50,0.98,6,0,1,m,m1~12-v1.tif,f3~38-v1.tif,4.122325729077758
7,7,32,2,50,0.98,6,0,0,f,m4~46-v1.tif,f5~57-v1.tif,9.944839606394078
7,6,33,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,4.148957630369739
7,7,34,2,50,0.98,6,0,0,f,m5~53-v1.tif,f4~44-v1.tif,5.549296755918728
8,6,35,2,50,0.98,6,0,-2,f,m4~48-v1.tif,f3~35-v1.tif,4.925240698644503
6,8,36,2,50,0.98,6,0,2,m,m2~24-v1.tif,f2~21-v1.tif,4.185494086742117
5,9,37,2,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,5.702283330732518
5,8,38,2,50,0.98,6,0,3,m,m2~29-v1.tif,f3~36-v1.tif,5.544255818138994
6,7,39,2,50,0.98,6,0,1,m,m5~54-v1.tif,f3~31-v1.tif,9.594972528135326
8,6,40,2,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~39-v1.tif,4.282078025613329
4,9,41,2,50,0.98,6,0,5,m,m3~34-v1.tif,f5~55-v1.tif,4.043839879199991
3,7,42,2,50,0.98,6,0,4,m,m3~33-v1.tif,f3~34-v1.tif,7.46106997057393
-1,4,43,2,50,0.98,6,0,5,m,m2~27-v1.tif,f5~54-v1.tif,4.671662545051479
0,6,44,2,50,0.98,6,0,6,m,m4~49-v1.tif,f2~26-v1.tif,5.433927897252781
1,5,45,2,50,0.98,6,0,4,m,m2~27-v1.tif,f5~52-v1.tif,7.785126846482294
1,4,46,2,50,0.98,6,0,3,m,m4~44-v1.tif,f5~59-v1.tif,8.019796958581523
2,5,47,2,50,0.98,6,0,3,m,m1~15-v1.tif,f4~42-v1.tif,5.299955708412425
3,6,48,2,50,0.98,6,0,3,m,m4~44-v1.tif,f2~26-v1.tif,5.209600688099559
1,7,49,2,50,0.98,6,0,6,m,m4~43-v1.tif,f3~34-v1.tif,4.2829076767164445
0,6,50,2,50,0.98,6,0,6,m,m2~22-v1.tif,f2~25-v1.tif,4.970656340840222
4,7,51,2,50,0.98,6,0,3,m,m1~12-v1.tif,f5~510-v1.tif,7.057880885756449
2,7,52,2,50,0.98,6,0,5,m,m2~26-v1.tif,f5~59-v1.tif,5.567644811552211
3,5,53,2,50,0.98,6,0,2,m,m4~49-v1.tif,f5~510-v1.tif,6.661291276536453
7,1,54,2,50,0.98,6,0,-6,f,m4~45-v1.tif,f5~510-v1.tif,4.95006725729325
