reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,1,0,2,50,0.98,6,0,-8,f,m4~41-v1.tif,f5~58-v1.tif,6.203875279000407
9,4,1,2,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,9.96278111195992
10,5,2,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,4.360272005011521
8,6,3,2,50,0.98,6,0,-2,f,m1~19-v1.tif,f3~39-v1.tif,4.029427953166145
6,4,4,2,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,6.762222889399465
8,2,5,2,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,4.025963224730654
6,3,6,2,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,4.521604025044314
6,4,7,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,5.615374850981514
6,6,8,2,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,4.6517673349044575
7,7,9,2,50,0.98,6,0,0,f,m5~52-v1.tif,f5~54-v1.tif,6.133839253823446
7,5,10,2,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,4.166742879410409
7,2,11,2,50,0.98,6,0,-5,f,m5~56-v1.tif,f3~36-v1.tif,4.0492059311245
6,0,12,2,50,0.98,6,0,-6,f,m1~18-v1.tif,f4~46-v1.tif,5.237869682897722
5,3,13,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,5.230812358312096
5,2,14,2,50,0.98,6,0,-3,f,m5~52-v1.tif,f1~14-v1.tif,5.012042214420036
7,3,15,2,50,0.98,6,0,-4,f,m3~32-v1.tif,f5~51-v1.tif,4.121481599161203
7,5,16,2,50,0.98,6,0,-2,f,m2~26-v1.tif,f4~41-v1.tif,4.620753361845004
7,5,17,2,50,0.98,6,0,-2,f,m3~32-v1.tif,f2~23-v1.tif,6.529619619530095
5,4,18,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,7.382773555306109
2,5,19,2,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,4.569077963578379
5,8,20,2,50,0.98,6,0,3,m,m5~54-v1.tif,f1~13-v1.tif,4.594732128900128
4,8,21,2,50,0.98,6,0,4,m,m3~35-v1.tif,f2~21-v1.tif,6.4680188589238075
5,8,22,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~22-v1.tif,9.190008113196118
3,7,23,2,50,0.98,6,0,4,m,m1~16-v1.tif,f3~39-v1.tif,5.418809417436634
4,9,24,2,50,0.98,6,0,5,m,m3~33-v1.tif,f2~21-v1.tif,4.939895514293865
4,6,25,2,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,6.344726347045959
5,7,26,2,50,0.98,6,0,2,m,m3~33-v1.tif,f3~33-v1.tif,6.60172243825949
3,9,27,2,50,0.98,6,0,6,m,m2~24-v1.tif,f4~46-v1.tif,5.41763672260587
4,7,28,2,50,0.98,6,0,3,m,m1~19-v1.tif,f1~11-v1.tif,5.765521693441188
2,7,29,2,50,0.98,6,0,5,m,m3~35-v1.tif,f1~13-v1.tif,6.110047935269391
3,5,30,2,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,5.845892726826112
5,2,31,2,50,0.98,6,0,-3,f,m1~12-v1.tif,f3~38-v1.tif,6.850925438651085
0,4,32,2,50,0.98,6,0,4,m,m4~46-v1.tif,f5~57-v1.tif,5.404077630905031
3,4,33,2,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,5.616661216007544
3,3,34,2,50,0.98,6,0,0,f,m5~53-v1.tif,f4~44-v1.tif,6.23048916356651
1,3,35,2,50,0.98,6,0,2,m,m4~48-v1.tif,f3~35-v1.tif,8.03312880107218
1,2,36,2,50,0.98,6,0,1,m,m2~24-v1.tif,f2~21-v1.tif,4.503839489030944
4,1,37,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,9.364483887003868
3,-1,38,2,50,0.98,6,0,-4,f,m2~29-v1.tif,f3~36-v1.tif,8.195662441262693
2,0,39,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f3~31-v1.tif,5.782951380058359
4,0,40,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~39-v1.tif,5.856891370111983
5,-1,41,2,50,0.98,6,0,-6,f,m3~34-v1.tif,f5~55-v1.tif,4.088789437101431
8,2,42,2,50,0.98,6,0,-6,f,m3~33-v1.tif,f3~34-v1.tif,6.360315111789516
7,5,43,2,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~54-v1.tif,6.747421933361137
6,4,44,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f2~26-v1.tif,6.923963955898234
2,1,45,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~52-v1.tif,7.520936869840237
4,3,46,2,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,5.497728796790421
3,5,47,2,50,0.98,6,0,2,m,m1~15-v1.tif,f4~42-v1.tif,7.615197039257743
0,7,48,2,50,0.98,6,0,7,m,m4~44-v1.tif,f2~26-v1.tif,5.020991382378543
-1,4,49,2,50,0.98,6,0,5,m,m4~43-v1.tif,f3~34-v1.tif,7.845725311886957
1,3,50,2,50,0.98,6,0,2,m,m2~22-v1.tif,f2~25-v1.tif,7.461658304600941
0,2,51,2,50,0.98,6,0,2,m,m1~12-v1.tif,f5~510-v1.tif,9.991797653872219
2,4,52,2,50,0.98,6,0,2,m,m2~26-v1.tif,f5~59-v1.tif,5.642607981766634
2,5,53,2,50,0.98,6,0,3,m,m4~49-v1.tif,f5~510-v1.tif,5.796070281537522
-1,5,54,2,50,0.98,6,0,6,m,m4~45-v1.tif,f5~510-v1.tif,4.105876020262634
-2,6,55,2,50,0.98,6,0,8,m,m4~44-v1.tif,f4~44-v1.tif,4.114008239082514
2,5,56,2,50,0.98,6,0,3,m,m4~410-v1.tif,f5~53-v1.tif,5.395381201797422
3,7,57,2,50,0.98,6,0,4,m,m4~44-v1.tif,f1~11-v1.tif,6.340128232885266
6,6,58,2,50,0.98,6,0,0,f,m1~12-v1.tif,f2~21-v1.tif,5.49688988129823
4,7,59,2,50,0.98,6,0,3,m,m2~29-v1.tif,f3~31-v1.tif,5.946770614012067
