reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~410-v1.tif,f1~14-v1.tif,4.882600784445526
8,3,1,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~46-v1.tif,11.317887273572442
9,4,2,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~510-v1.tif,6.241687859746832
8,6,3,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f3~35-v1.tif,4.074088882152422
9,6,4,1,50,0.98,6,0,-3,f,m2~22-v1.tif,f4~46-v1.tif,4.529235397251329
7,6,5,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~25-v1.tif,7.598683063967606
9,6,6,1,50,0.98,6,0,-3,f,m1~16-v1.tif,f1~12-v1.tif,10.275447858662718
6,6,7,1,50,0.98,6,0,0,f,m1~19-v1.tif,f3~35-v1.tif,5.028640090857157
9,5,8,1,50,0.98,6,0,-4,f,m2~29-v1.tif,f5~54-v1.tif,4.1787050365656855
8,4,9,1,50,0.98,6,0,-4,f,m3~34-v1.tif,f1~14-v1.tif,4.4535833253812145
7,4,10,1,50,0.98,6,0,-3,f,m4~45-v1.tif,f4~41-v1.tif,5.86906868490864
8,3,11,1,50,0.98,6,0,-5,f,m4~45-v1.tif,f3~310-v1.tif,5.4036761442913495
6,1,12,1,50,0.98,6,0,-5,f,m1~19-v1.tif,f2~26-v1.tif,7.065372957759443
4,1,13,1,50,0.98,6,0,-3,f,m4~45-v1.tif,f3~310-v1.tif,11.152386477724509
3,0,14,1,50,0.98,6,0,-3,f,m4~48-v1.tif,f1~11-v1.tif,5.412631733487231
2,0,15,1,50,0.98,6,0,-2,f,m2~210-v1.tif,f5~57-v1.tif,4.839062907256436
1,0,16,1,50,0.98,6,0,-1,f,m4~43-v1.tif,f2~22-v1.tif,4.077496715504736
1,3,17,1,50,0.98,6,0,2,m,m2~27-v1.tif,f5~53-v1.tif,6.829837561257014
0,8,18,1,50,0.98,6,0,8,m,m1~15-v1.tif,f3~38-v1.tif,6.2004011748952195
0,8,19,1,50,0.98,6,0,8,m,m4~47-v1.tif,f3~37-v1.tif,6.127445246245253
2,8,20,1,50,0.98,6,0,6,m,m2~21-v1.tif,f4~41-v1.tif,5.954912411193162
1,8,21,1,50,0.98,6,0,7,m,m2~29-v1.tif,f2~23-v1.tif,5.151634774389424
4,7,22,1,50,0.98,6,0,3,m,m3~36-v1.tif,f1~12-v1.tif,10.01628844820879
2,6,23,1,50,0.98,6,0,4,m,m2~24-v1.tif,f2~25-v1.tif,5.422751063703471
0,5,24,1,50,0.98,6,0,5,m,m4~45-v1.tif,f3~34-v1.tif,7.501749974837309
3,8,25,1,50,0.98,6,0,5,m,m3~32-v1.tif,f4~41-v1.tif,5.744488061527554
2,10,26,1,50,0.98,6,0,8,m,m3~31-v1.tif,f2~22-v1.tif,13.676693359403664
3,11,27,1,50,0.98,6,0,8,m,m2~210-v1.tif,f4~46-v1.tif,10.633519903984496
4,12,28,1,50,0.98,6,0,8,m,m1~13-v1.tif,f5~53-v1.tif,5.49627239967782
3,11,29,1,50,0.98,6,0,8,m,m3~32-v1.tif,f1~12-v1.tif,5.510715170681364
3,9,30,1,50,0.98,6,0,6,m,m1~15-v1.tif,f3~36-v1.tif,5.151561673517577
6,9,31,1,50,0.98,6,0,3,m,m5~52-v1.tif,f2~26-v1.tif,4.897330253067748
6,9,32,1,50,0.98,6,0,3,m,m5~54-v1.tif,f5~51-v1.tif,8.957824585765277
5,4,33,1,50,0.98,6,0,-1,f,m2~210-v1.tif,f5~58-v1.tif,7.9575534869007365
7,4,34,1,50,0.98,6,0,-3,f,m4~41-v1.tif,f5~55-v1.tif,9.493834255448409
7,2,35,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f1~15-v1.tif,6.76818668834114
6,4,36,1,50,0.98,6,0,-2,f,m4~43-v1.tif,f1~13-v1.tif,4.707038790622781
6,5,37,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f2~25-v1.tif,4.070425200922974
5,5,38,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~33-v1.tif,6.525547275159415
5,2,39,1,50,0.98,6,0,-3,f,m4~46-v1.tif,f5~54-v1.tif,4.273453698060664
5,-1,40,1,50,0.98,6,0,-6,f,m1~13-v1.tif,f3~310-v1.tif,6.63840929704987
2,3,41,1,50,0.98,6,0,1,m,m4~43-v1.tif,f2~21-v1.tif,5.3903375682319945
