reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
6,2,0,1,50,0.98,6,0,-4,f,m4~41-v1.tif,f5~58-v1.tif,6.3260897160076
8,1,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,6.188508832721806
7,3,2,1,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,4.000494765043438
8,6,3,1,50,0.98,6,0,-2,f,m1~19-v1.tif,f3~39-v1.tif,5.138691935000166
10,5,4,1,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,5.663371439110773
10,5,5,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,9.214496841714208
9,1,6,1,50,0.98,6,0,-8,f,m2~210-v1.tif,f2~23-v1.tif,9.566643682542079
11,-1,7,1,50,0.98,6,0,-12,f,m4~49-v1.tif,f3~32-v1.tif,8.667315709334169
9,1,8,1,50,0.98,6,0,-8,f,m4~42-v1.tif,f5~52-v1.tif,9.061591514070843
10,0,9,1,50,0.98,6,0,-10,f,m5~52-v1.tif,f5~54-v1.tif,5.953283508532755
10,1,10,1,50,0.98,6,0,-9,f,m1~15-v1.tif,f5~56-v1.tif,4.680011099884842
9,0,11,1,50,0.98,6,0,-9,f,m5~56-v1.tif,f3~36-v1.tif,5.926807741087675
9,3,12,1,50,0.98,6,0,-6,f,m1~18-v1.tif,f4~46-v1.tif,5.429491529776305
8,1,13,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,4.946507134250327
5,1,14,1,50,0.98,6,0,-4,f,m5~52-v1.tif,f1~14-v1.tif,4.971354182893252
5,3,15,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f5~51-v1.tif,4.711202293394779
5,6,16,1,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,4.470653880167856
7,5,17,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f2~23-v1.tif,6.251119012713994
5,7,18,1,50,0.98,6,0,2,m,m4~41-v1.tif,f4~42-v1.tif,6.5070593731882544
2,6,19,1,50,0.98,6,0,4,m,m1~13-v1.tif,f5~56-v1.tif,7.049535759187403
2,6,20,1,50,0.98,6,0,4,m,m5~54-v1.tif,f1~13-v1.tif,5.8847451713279675
0,9,21,1,50,0.98,6,0,9,m,m3~35-v1.tif,f2~21-v1.tif,9.790720580816785
2,8,22,1,50,0.98,6,0,6,m,m3~33-v1.tif,f2~22-v1.tif,4.3449816962730585
5,9,23,1,50,0.98,6,0,4,m,m1~16-v1.tif,f3~39-v1.tif,7.509822515298321
4,6,24,1,50,0.98,6,0,2,m,m3~33-v1.tif,f2~21-v1.tif,5.9044899420627965
5,5,25,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,5.578157966985376
8,6,26,1,50,0.98,6,0,-2,f,m3~33-v1.tif,f3~33-v1.tif,5.782073775201191
4,7,27,1,50,0.98,6,0,3,m,m2~24-v1.tif,f4~46-v1.tif,4.175618503201708
5,7,28,1,50,0.98,6,0,2,m,m1~19-v1.tif,f1~11-v1.tif,8.556234598807652
5,6,29,1,50,0.98,6,0,1,m,m3~35-v1.tif,f1~13-v1.tif,9.248453513139278
6,8,30,1,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,7.456659498521837
8,6,31,1,50,0.98,6,0,-2,f,m1~12-v1.tif,f3~38-v1.tif,6.642344727690604
10,4,32,1,50,0.98,6,0,-6,f,m4~46-v1.tif,f5~57-v1.tif,4.436220655740451
10,6,33,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,5.853369178239924
7,5,34,1,50,0.98,6,0,-2,f,m5~53-v1.tif,f4~44-v1.tif,6.30450948787654
3,7,35,1,50,0.98,6,0,4,m,m4~48-v1.tif,f3~35-v1.tif,8.413182203628539
3,7,36,1,50,0.98,6,0,4,m,m2~24-v1.tif,f2~21-v1.tif,6.917283037997121
4,8,37,1,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,4.532681847378558
3,6,38,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~36-v1.tif,5.199568046141506
3,5,39,1,50,0.98,6,0,2,m,m5~54-v1.tif,f3~31-v1.tif,8.350768584065216
4,6,40,1,50,0.98,6,0,2,m,m5~56-v1.tif,f3~39-v1.tif,5.351289730769551
2,2,41,1,50,0.98,6,0,0,f,m3~34-v1.tif,f5~55-v1.tif,4.847377026950062
3,2,42,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~34-v1.tif,4.2750786152665565
6,4,43,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~54-v1.tif,4.2173145980928926
6,3,44,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f2~26-v1.tif,4.838031882649182
5,3,45,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~52-v1.tif,4.689111731189741
7,2,46,1,50,0.98,6,0,-5,f,m4~44-v1.tif,f5~59-v1.tif,5.644224280693961
6,3,47,1,50,0.98,6,0,-3,f,m1~15-v1.tif,f4~42-v1.tif,6.430039939070752
6,6,48,1,50,0.98,6,0,0,f,m4~44-v1.tif,f2~26-v1.tif,6.891386759635644
6,3,49,1,50,0.98,6,0,-3,f,m4~43-v1.tif,f3~34-v1.tif,6.375210616863878
6,5,50,1,50,0.98,6,0,-1,f,m2~22-v1.tif,f2~25-v1.tif,5.990350554983033
4,3,51,1,50,0.98,6,0,-1,f,m1~12-v1.tif,f5~510-v1.tif,4.034826498063906
5,5,52,1,50,0.98,6,0,0,f,m2~26-v1.tif,f5~59-v1.tif,4.302321107435192
6,3,53,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f5~510-v1.tif,5.168725343859513
4,2,54,1,50,0.98,6,0,-2,f,m4~45-v1.tif,f5~510-v1.tif,4.459906432690305
4,2,55,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f4~44-v1.tif,5.40010534120085
1,2,56,1,50,0.98,6,0,1,m,m4~410-v1.tif,f5~53-v1.tif,9.1366733405771
0,3,57,1,50,0.98,6,0,3,m,m4~44-v1.tif,f1~11-v1.tif,4.3892572344249645
2,4,58,1,50,0.98,6,0,2,m,m1~12-v1.tif,f2~21-v1.tif,4.563854632245739
4,7,59,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~31-v1.tif,4.2515497028631115
