reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,3,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,4.036080635199592
6,5,1,1,50,0.98,6,0,-1,f,m2~21-v1.tif,f5~54-v1.tif,5.010952004705713
6,4,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,4.9751267163354695
5,6,3,1,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,4.727421835092547
8,4,4,1,50,0.98,6,0,-4,f,m1~17-v1.tif,f1~15-v1.tif,4.343923581341467
8,5,5,1,50,0.98,6,0,-3,f,m3~36-v1.tif,f3~36-v1.tif,5.636235173248748
5,3,6,1,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,9.31503280237716
5,3,7,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,7.1328846889054445
4,5,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,4.249788408140101
3,2,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,7.352802581209668
5,3,10,1,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,5.761074658233331
7,0,11,1,50,0.98,6,0,-7,f,m5~56-v1.tif,f3~36-v1.tif,5.833107594277559
6,1,12,1,50,0.98,6,0,-5,f,m1~18-v1.tif,f4~46-v1.tif,4.097396092627156
6,-1,13,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,7.710104490948853
7,-1,14,1,50,0.98,6,0,-8,f,m5~52-v1.tif,f1~14-v1.tif,6.8781283496421475
7,2,15,1,50,0.98,6,0,-5,f,m3~32-v1.tif,f5~51-v1.tif,8.435379107024211
7,2,16,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~41-v1.tif,8.119385496497546
10,1,17,1,50,0.98,6,0,-9,f,m3~32-v1.tif,f2~23-v1.tif,4.264552220145855
5,2,18,1,50,0.98,6,0,-3,f,m4~41-v1.tif,f4~42-v1.tif,5.501390497708823
4,2,19,1,50,0.98,6,0,-2,f,m1~13-v1.tif,f5~56-v1.tif,6.824299267906831
5,2,20,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f1~13-v1.tif,4.024039212232533
4,4,21,1,50,0.98,6,0,0,f,m3~35-v1.tif,f2~21-v1.tif,5.425716422012057
4,5,22,1,50,0.98,6,0,1,m,m3~33-v1.tif,f2~22-v1.tif,4.655511052669374
3,8,23,1,50,0.98,6,0,5,m,m1~16-v1.tif,f3~39-v1.tif,4.1613630449541645
0,9,24,1,50,0.98,6,0,9,m,m3~33-v1.tif,f2~21-v1.tif,4.619554086525227
