reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,4.084968569561885
6,3,1,1,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,5.629059951785166
4,4,2,1,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,5.145411440917457
3,4,3,1,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,6.76026136473015
3,6,4,1,50,0.98,6,0,3,m,m1~17-v1.tif,f1~15-v1.tif,6.126573616907603
2,5,5,1,50,0.98,6,0,3,m,m3~36-v1.tif,f3~36-v1.tif,4.0463243984825095
5,4,6,1,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,6.442072611815697
5,5,7,1,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,4.835656307677284
5,5,8,1,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,9.79306451407382
7,5,9,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,6.882563190109719
4,7,10,1,50,0.98,6,0,3,m,m1~15-v1.tif,f5~56-v1.tif,4.242168165703002
2,5,11,1,50,0.98,6,0,3,m,m5~56-v1.tif,f3~36-v1.tif,7.768856178275671
4,4,12,1,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,5.124974409555257
5,4,13,1,50,0.98,6,0,-1,f,m5~54-v1.tif,f5~54-v1.tif,5.352643061123637
4,2,14,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f1~14-v1.tif,4.017022050453916
6,4,15,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f5~51-v1.tif,6.677301514559353
4,2,16,1,50,0.98,6,0,-2,f,m2~26-v1.tif,f4~41-v1.tif,5.161684178650314
5,2,17,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f2~23-v1.tif,5.381591088722372
2,0,18,1,50,0.98,6,0,-2,f,m4~41-v1.tif,f4~42-v1.tif,5.6139737916095385
3,-2,19,1,50,0.98,6,0,-5,f,m1~13-v1.tif,f5~56-v1.tif,4.387061134402953
4,-2,20,1,50,0.98,6,0,-6,f,m5~54-v1.tif,f1~13-v1.tif,4.464984889162233
5,0,21,1,50,0.98,6,0,-5,f,m3~35-v1.tif,f2~21-v1.tif,4.862211704492911
6,1,22,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f2~22-v1.tif,4.506516756054714
6,1,23,1,50,0.98,6,0,-5,f,m1~16-v1.tif,f3~39-v1.tif,6.992823015396096
5,3,24,1,50,0.98,6,0,-2,f,m3~33-v1.tif,f2~21-v1.tif,4.014916326238479
0,4,25,1,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,4.593256643401581
4,5,26,1,50,0.98,6,0,1,m,m3~33-v1.tif,f3~33-v1.tif,7.551566222660811
3,4,27,1,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,4.240643921044412
0,6,28,1,50,0.98,6,0,6,m,m1~19-v1.tif,f1~11-v1.tif,7.5583541235299885
0,6,29,1,50,0.98,6,0,6,m,m3~35-v1.tif,f1~13-v1.tif,5.584784529306972
0,7,30,1,50,0.98,6,0,7,m,m4~43-v1.tif,f5~57-v1.tif,4.054611665924778
4,6,31,1,50,0.98,6,0,2,m,m1~12-v1.tif,f3~38-v1.tif,4.411872100090405
5,5,32,1,50,0.98,6,0,0,f,m4~46-v1.tif,f5~57-v1.tif,4.352496265207914
3,6,33,1,50,0.98,6,0,3,m,m3~36-v1.tif,f3~36-v1.tif,8.904720765546188
5,6,34,1,50,0.98,6,0,1,m,m5~53-v1.tif,f4~44-v1.tif,8.747281274911266
