reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.777779062080357
7,7,1,1,50,0.98,6,0,0,f,m2~21-v1.tif,f5~54-v1.tif,4.4664315294893155
10,7,2,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f1~12-v1.tif,4.3648219084771425
8,8,3,1,50,0.98,6,0,0,f,m1~19-v1.tif,f3~39-v1.tif,6.058630024708622
5,9,4,1,50,0.98,6,0,4,m,m1~17-v1.tif,f1~15-v1.tif,4.737360407840701
6,7,5,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,5.926675533872417
5,6,6,1,50,0.98,6,0,1,m,m2~210-v1.tif,f2~23-v1.tif,5.389357251543519
6,7,7,1,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,4.413164508526907
4,6,8,1,50,0.98,6,0,2,m,m4~42-v1.tif,f5~52-v1.tif,4.273050103801054
4,2,9,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,7.432398426395988
3,3,10,1,50,0.98,6,0,0,f,m1~15-v1.tif,f5~56-v1.tif,9.790912119222458
2,2,11,1,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,5.0103298552821505
4,5,12,1,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,7.158273479252782
3,5,13,1,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,4.665140231341352
3,5,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.603659679076359
3,3,15,1,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,6.895112880208965
2,3,16,1,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,7.291285355298877
2,4,17,1,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,5.839460729994679
3,4,18,1,50,0.98,6,0,1,m,m4~41-v1.tif,f4~42-v1.tif,7.662837647258053
4,1,19,1,50,0.98,6,0,-3,f,m1~13-v1.tif,f5~56-v1.tif,6.915342389245866
0,4,20,1,50,0.98,6,0,4,m,m5~54-v1.tif,f1~13-v1.tif,4.286299289042163
1,4,21,1,50,0.98,6,0,3,m,m3~35-v1.tif,f2~21-v1.tif,7.409378153333665
1,4,22,1,50,0.98,6,0,3,m,m3~33-v1.tif,f2~22-v1.tif,4.602527755988974
3,4,23,1,50,0.98,6,0,1,m,m1~16-v1.tif,f3~39-v1.tif,7.622013874152019
4,5,24,1,50,0.98,6,0,1,m,m3~33-v1.tif,f2~21-v1.tif,4.923941149376115
3,6,25,1,50,0.98,6,0,3,m,m1~18-v1.tif,f3~38-v1.tif,4.128403305818723
3,4,26,1,50,0.98,6,0,1,m,m3~33-v1.tif,f3~33-v1.tif,4.490567333901932
4,5,27,1,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,4.631031138970684
6,4,28,1,50,0.98,6,0,-2,f,m1~19-v1.tif,f1~11-v1.tif,6.062866551374697
7,5,29,1,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,5.709722197702737
6,4,30,1,50,0.98,6,0,-2,f,m4~43-v1.tif,f5~57-v1.tif,5.507051474491645
7,4,31,1,50,0.98,6,0,-3,f,m1~12-v1.tif,f3~38-v1.tif,5.404442820318181
6,4,32,1,50,0.98,6,0,-2,f,m4~46-v1.tif,f5~57-v1.tif,4.078352518668497
7,2,33,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,9.436776074622198
7,3,34,1,50,0.98,6,0,-4,f,m5~53-v1.tif,f4~44-v1.tif,5.665084520498189
7,4,35,1,50,0.98,6,0,-3,f,m4~48-v1.tif,f3~35-v1.tif,4.438249393131456
4,6,36,1,50,0.98,6,0,2,m,m2~24-v1.tif,f2~21-v1.tif,4.2123783577481015
5,7,37,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,4.083840554221679
3,6,38,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~36-v1.tif,4.707616995295749
5,5,39,1,50,0.98,6,0,0,f,m5~54-v1.tif,f3~31-v1.tif,6.878833403647849
6,5,40,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~39-v1.tif,6.9003795604371145
8,4,41,1,50,0.98,6,0,-4,f,m3~34-v1.tif,f5~55-v1.tif,5.808036065639113
4,3,42,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~34-v1.tif,4.917144935768734
4,3,43,1,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~54-v1.tif,4.015868151950449
6,6,44,1,50,0.98,6,0,0,f,m4~49-v1.tif,f2~26-v1.tif,4.835860483983331
6,7,45,1,50,0.98,6,0,1,m,m2~27-v1.tif,f5~52-v1.tif,6.04542223423269
6,8,46,1,50,0.98,6,0,2,m,m4~44-v1.tif,f5~59-v1.tif,6.335879227137578
8,6,47,1,50,0.98,6,0,-2,f,m1~15-v1.tif,f4~42-v1.tif,6.145330269016069
8,7,48,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f2~26-v1.tif,4.515279029043144
11,5,49,1,50,0.98,6,0,-6,f,m4~43-v1.tif,f3~34-v1.tif,7.043386291417631
12,4,50,1,50,0.98,6,0,-8,f,m2~22-v1.tif,f2~25-v1.tif,4.1917692918998455
12,6,51,1,50,0.98,6,0,-6,f,m1~12-v1.tif,f5~510-v1.tif,4.488378686367984
11,3,52,1,50,0.98,6,0,-8,f,m2~26-v1.tif,f5~59-v1.tif,5.055563259809717
9,2,53,1,50,0.98,6,0,-7,f,m4~49-v1.tif,f5~510-v1.tif,8.109353709019551
8,3,54,1,50,0.98,6,0,-5,f,m4~45-v1.tif,f5~510-v1.tif,4.487777133617802
7,4,55,1,50,0.98,6,0,-3,f,m4~44-v1.tif,f4~44-v1.tif,4.250258554827602
10,5,56,1,50,0.98,6,0,-5,f,m4~410-v1.tif,f5~53-v1.tif,4.493061840347234
8,4,57,1,50,0.98,6,0,-4,f,m4~44-v1.tif,f1~11-v1.tif,5.2850712640619335
6,4,58,1,50,0.98,6,0,-2,f,m1~12-v1.tif,f2~21-v1.tif,5.967511580004809
4,4,59,1,50,0.98,6,0,0,f,m2~29-v1.tif,f3~31-v1.tif,5.788200002252538
