reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,4.428161232375219
6,2,1,1,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,9.327164397446282
5,3,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,4.090432698809995
4,0,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,4.230418762059308
4,-3,4,1,50,0.98,6,0,-7,f,m1~17-v1.tif,f1~15-v1.tif,5.308776817432745
5,-3,5,1,50,0.98,6,0,-8,f,m3~36-v1.tif,f3~36-v1.tif,4.212077773132184
3,-3,6,1,50,0.98,6,0,-6,f,m2~210-v1.tif,f2~23-v1.tif,8.84055535327241
3,0,7,1,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,5.265171050673839
4,-1,8,1,50,0.98,6,0,-5,f,m4~42-v1.tif,f5~52-v1.tif,4.75139716782214
5,1,9,1,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,6.752434484217941
5,-1,10,1,50,0.98,6,0,-6,f,m1~15-v1.tif,f5~56-v1.tif,4.901424545713182
7,3,11,1,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,4.673978424250673
3,4,12,1,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,5.542808546141439
2,4,13,1,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,9.427184180895772
0,4,14,1,50,0.98,6,0,4,m,m5~52-v1.tif,f1~14-v1.tif,4.811422089477419
1,1,15,1,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,5.327798092102728
0,5,16,1,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,4.982679529654351
-2,6,17,1,50,0.98,6,0,8,m,m3~32-v1.tif,f2~23-v1.tif,5.826087558283202
0,6,18,1,50,0.98,6,0,6,m,m4~41-v1.tif,f4~42-v1.tif,5.258784653136921
0,6,19,1,50,0.98,6,0,6,m,m1~13-v1.tif,f5~56-v1.tif,9.021556115103852
2,5,20,1,50,0.98,6,0,3,m,m5~54-v1.tif,f1~13-v1.tif,4.976482251206415
2,5,21,1,50,0.98,6,0,3,m,m3~35-v1.tif,f2~21-v1.tif,4.789216583920211
4,4,22,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,4.061484249961331
6,5,23,1,50,0.98,6,0,-1,f,m1~16-v1.tif,f3~39-v1.tif,6.381647184461205
3,5,24,1,50,0.98,6,0,2,m,m3~33-v1.tif,f2~21-v1.tif,4.150086791470658
2,7,25,1,50,0.98,6,0,5,m,m1~18-v1.tif,f3~38-v1.tif,4.38936266936881
3,7,26,1,50,0.98,6,0,4,m,m3~33-v1.tif,f3~33-v1.tif,6.831017055174215
3,6,27,1,50,0.98,6,0,3,m,m2~24-v1.tif,f4~46-v1.tif,4.155225206794632
6,8,28,1,50,0.98,6,0,2,m,m1~19-v1.tif,f1~11-v1.tif,6.1691509255438195
5,8,29,1,50,0.98,6,0,3,m,m3~35-v1.tif,f1~13-v1.tif,5.238976048351876
6,7,30,1,50,0.98,6,0,1,m,m4~43-v1.tif,f5~57-v1.tif,5.2478864278141515
6,8,31,1,50,0.98,6,0,2,m,m1~12-v1.tif,f3~38-v1.tif,4.999233105719583
5,4,32,1,50,0.98,6,0,-1,f,m4~46-v1.tif,f5~57-v1.tif,5.22156641048136
8,6,33,1,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,4.231934714105366
5,6,34,1,50,0.98,6,0,1,m,m5~53-v1.tif,f4~44-v1.tif,5.491190111202824
1,6,35,1,50,0.98,6,0,5,m,m4~48-v1.tif,f3~35-v1.tif,8.777496388103863
4,7,36,1,50,0.98,6,0,3,m,m2~24-v1.tif,f2~21-v1.tif,5.277703017894607
6,5,37,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f3~38-v1.tif,6.03981756386149
-1,8,38,1,50,0.98,6,0,9,m,m2~29-v1.tif,f3~36-v1.tif,7.2582440328433755
-2,9,39,1,50,0.98,6,0,11,m,m5~54-v1.tif,f3~31-v1.tif,4.375275072182063
-3,11,40,1,50,0.98,6,0,14,m,m5~56-v1.tif,f3~39-v1.tif,6.746414105241979
-5,12,41,1,50,0.98,6,0,17,m,m3~34-v1.tif,f5~55-v1.tif,6.879453382981264
-3,11,42,1,50,0.98,6,0,14,m,m3~33-v1.tif,f3~34-v1.tif,5.215017565437982
-3,11,43,1,50,0.98,6,0,14,m,m2~27-v1.tif,f5~54-v1.tif,6.814149755460106
-2,10,44,1,50,0.98,6,0,12,m,m4~49-v1.tif,f2~26-v1.tif,6.0160567026853755
0,10,45,1,50,0.98,6,0,10,m,m2~27-v1.tif,f5~52-v1.tif,6.567162654167379
-1,12,46,1,50,0.98,6,0,13,m,m4~44-v1.tif,f5~59-v1.tif,8.868454996448309
0,11,47,1,50,0.98,6,0,11,m,m1~15-v1.tif,f4~42-v1.tif,5.454060076189442
0,8,48,1,50,0.98,6,0,8,m,m4~44-v1.tif,f2~26-v1.tif,4.694887504380026
0,8,49,1,50,0.98,6,0,8,m,m4~43-v1.tif,f3~34-v1.tif,6.125468087530448
1,8,50,1,50,0.98,6,0,7,m,m2~22-v1.tif,f2~25-v1.tif,6.876931024478858
1,6,51,1,50,0.98,6,0,5,m,m1~12-v1.tif,f5~510-v1.tif,7.562061161588964
1,3,52,1,50,0.98,6,0,2,m,m2~26-v1.tif,f5~59-v1.tif,9.413477698554722
3,6,53,1,50,0.98,6,0,3,m,m4~49-v1.tif,f5~510-v1.tif,6.696203246265782
5,6,54,1,50,0.98,6,0,1,m,m4~45-v1.tif,f5~510-v1.tif,4.24624090606074
7,2,55,1,50,0.98,6,0,-5,f,m4~44-v1.tif,f4~44-v1.tif,4.633363028665142
3,4,56,1,50,0.98,6,0,1,m,m4~410-v1.tif,f5~53-v1.tif,4.861233198751489
5,3,57,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f1~11-v1.tif,6.855453305508341
7,5,58,1,50,0.98,6,0,-2,f,m1~12-v1.tif,f2~21-v1.tif,4.576849797164734
4,10,59,1,50,0.98,6,0,6,m,m2~29-v1.tif,f3~31-v1.tif,4.93870811333576
