reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,0,0,1,50,0.98,6,0,-8,f,m4~41-v1.tif,f5~58-v1.tif,8.961267644162945
6,0,1,1,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,4.357558670856055
6,-2,2,1,50,0.98,6,0,-8,f,m2~27-v1.tif,f1~12-v1.tif,5.050680151873157
9,-2,3,1,50,0.98,6,0,-11,f,m1~19-v1.tif,f3~39-v1.tif,4.32384466346326
7,1,4,1,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,4.1063370890001805
6,2,5,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,6.802152846561013
4,4,6,1,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,7.777799976551309
4,5,7,1,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,6.660674634582706
5,6,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,6.1806805630239605
6,9,9,1,50,0.98,6,0,3,m,m5~52-v1.tif,f5~54-v1.tif,4.527119787199843
7,8,10,1,50,0.98,6,0,1,m,m1~15-v1.tif,f5~56-v1.tif,4.170146334436124
9,9,11,1,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,7.598379540639135
7,3,12,1,50,0.98,6,0,-4,f,m1~18-v1.tif,f4~46-v1.tif,4.332861074864452
5,3,13,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,4.872534474145229
2,4,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,7.5494806887147785
2,4,15,1,50,0.98,6,0,2,m,m3~32-v1.tif,f5~51-v1.tif,4.379900276233516
4,4,16,1,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,4.728116906068765
4,6,17,1,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,6.6909334983121
2,6,18,1,50,0.98,6,0,4,m,m4~41-v1.tif,f4~42-v1.tif,6.108141534284467
3,6,19,1,50,0.98,6,0,3,m,m1~13-v1.tif,f5~56-v1.tif,5.858287978293178
3,5,20,1,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,5.699800690355314
3,7,21,1,50,0.98,6,0,4,m,m3~35-v1.tif,f2~21-v1.tif,4.579647023234723
7,7,22,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,5.1308971824844996
9,7,23,1,50,0.98,6,0,-2,f,m1~16-v1.tif,f3~39-v1.tif,4.640515106131021
6,5,24,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f2~21-v1.tif,9.111435547663909
7,4,25,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,9.706888480657565
5,4,26,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,4.150843680404472
