reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.077681115702038
6,7,1,1,50,0.98,6,0,1,m,m2~21-v1.tif,f5~54-v1.tif,5.749930193174371
4,4,2,1,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,5.710212151367065
5,2,3,1,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,4.85685193673113
5,3,4,1,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,4.764337722870401
6,2,5,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,5.339483114791461
4,2,6,1,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,4.552809960624042
4,5,7,1,50,0.98,6,0,1,m,m4~49-v1.tif,f3~32-v1.tif,6.571827485163375
4,5,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,4.6466705200343705
1,4,9,1,50,0.98,6,0,3,m,m5~52-v1.tif,f5~54-v1.tif,4.3893936754094
4,7,10,1,50,0.98,6,0,3,m,m1~15-v1.tif,f5~56-v1.tif,9.563572073119856
4,5,11,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,5.12593983633503
6,7,12,1,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,4.060265316451138
5,10,13,1,50,0.98,6,0,5,m,m5~54-v1.tif,f5~54-v1.tif,5.156767564990871
5,8,14,1,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,6.5381484764478675
5,7,15,1,50,0.98,6,0,2,m,m3~32-v1.tif,f5~51-v1.tif,6.084645323904143
2,8,16,1,50,0.98,6,0,6,m,m2~26-v1.tif,f4~41-v1.tif,4.037266059073072
0,9,17,1,50,0.98,6,0,9,m,m3~32-v1.tif,f2~23-v1.tif,4.20111156471539
-4,6,18,1,50,0.98,6,0,10,m,m4~41-v1.tif,f4~42-v1.tif,4.222258696453167
-2,8,19,1,50,0.98,6,0,10,m,m1~13-v1.tif,f5~56-v1.tif,8.164910143137288
0,6,20,1,50,0.98,6,0,6,m,m5~54-v1.tif,f1~13-v1.tif,4.318757959683895
2,3,21,1,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,4.055342671093099
3,3,22,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,7.569453564395031
3,3,23,1,50,0.98,6,0,0,f,m1~16-v1.tif,f3~39-v1.tif,5.747913893060841
4,0,24,1,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~21-v1.tif,5.061298835975666
5,1,25,1,50,0.98,6,0,-4,f,m1~18-v1.tif,f3~38-v1.tif,4.865038634034681
3,4,26,1,50,0.98,6,0,1,m,m3~33-v1.tif,f3~33-v1.tif,8.881787653206816
4,4,27,1,50,0.98,6,0,0,f,m2~24-v1.tif,f4~46-v1.tif,5.479837380443231
4,6,28,1,50,0.98,6,0,2,m,m1~19-v1.tif,f1~11-v1.tif,6.138188316965502
6,7,29,1,50,0.98,6,0,1,m,m3~35-v1.tif,f1~13-v1.tif,4.07316735021297
4,7,30,1,50,0.98,6,0,3,m,m4~43-v1.tif,f5~57-v1.tif,4.614378251304429
2,7,31,1,50,0.98,6,0,5,m,m1~12-v1.tif,f3~38-v1.tif,4.851581944832093
2,4,32,1,50,0.98,6,0,2,m,m4~46-v1.tif,f5~57-v1.tif,4.7034959904383555
2,6,33,1,50,0.98,6,0,4,m,m3~36-v1.tif,f3~36-v1.tif,5.931772936195015
4,4,34,1,50,0.98,6,0,0,f,m5~53-v1.tif,f4~44-v1.tif,4.057656982348614
3,5,35,1,50,0.98,6,0,2,m,m4~48-v1.tif,f3~35-v1.tif,5.127081960758948
2,8,36,1,50,0.98,6,0,6,m,m2~24-v1.tif,f2~21-v1.tif,5.347413324395479
2,8,37,1,50,0.98,6,0,6,m,m1~18-v1.tif,f3~38-v1.tif,5.495993689473666
0,6,38,1,50,0.98,6,0,6,m,m2~29-v1.tif,f3~36-v1.tif,6.408518004951601
3,5,39,1,50,0.98,6,0,2,m,m5~54-v1.tif,f3~31-v1.tif,5.202117538684767
3,3,40,1,50,0.98,6,0,0,f,m5~56-v1.tif,f3~39-v1.tif,5.3275382789678325
-1,6,41,1,50,0.98,6,0,7,m,m3~34-v1.tif,f5~55-v1.tif,9.013553355719697
2,6,42,1,50,0.98,6,0,4,m,m3~33-v1.tif,f3~34-v1.tif,5.873602851747043
