reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,8.049424436637171
6,3,1,2,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,5.5185484941779155
6,1,2,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,4.0799604178658875
7,1,3,2,50,0.98,6,0,-6,f,m1~19-v1.tif,f3~39-v1.tif,5.124297406832461
7,1,4,2,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,5.230790521698337
4,3,5,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,5.779224381609989
5,3,6,2,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,4.417987985981206
5,1,7,2,50,0.98,6,0,-4,f,m4~49-v1.tif,f3~32-v1.tif,6.062308988575726
4,4,8,2,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,8.832951788401546
4,3,9,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,5.909564922482177
5,4,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.2681161941716965
4,4,11,2,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,6.038384400236723
4,5,12,2,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,4.191309251097882
7,10,13,2,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,7.620653341672483
7,6,14,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,8.694550545354133
10,4,15,2,50,0.98,6,0,-6,f,m3~32-v1.tif,f5~51-v1.tif,5.2839595525559675
9,5,16,2,50,0.98,6,0,-4,f,m2~26-v1.tif,f4~41-v1.tif,6.1421588665890265
8,8,17,2,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,5.701704290573655
