reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,1,0,2,50,0.98,6,0,-8,f,m4~41-v1.tif,f5~58-v1.tif,4.140759482842265
8,1,1,2,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,4.380115372602901
9,-2,2,2,50,0.98,6,0,-11,f,m2~27-v1.tif,f1~12-v1.tif,9.10342031473497
8,-1,3,2,50,0.98,6,0,-9,f,m1~19-v1.tif,f3~39-v1.tif,8.713124082478231
8,-1,4,2,50,0.98,6,0,-9,f,m1~17-v1.tif,f1~15-v1.tif,4.8393137014474945
9,0,5,2,50,0.98,6,0,-9,f,m3~36-v1.tif,f3~36-v1.tif,4.7661801953520655
8,3,6,2,50,0.98,6,0,-5,f,m2~210-v1.tif,f2~23-v1.tif,8.012680845102178
8,5,7,2,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,4.066408258121061
7,4,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,4.657414982578767
7,7,9,2,50,0.98,6,0,0,f,m5~52-v1.tif,f5~54-v1.tif,4.35217393430029
6,3,10,2,50,0.98,6,0,-3,f,m1~15-v1.tif,f5~56-v1.tif,4.5371684331043305
7,3,11,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,8.344128178281053
7,5,12,2,50,0.98,6,0,-2,f,m1~18-v1.tif,f4~46-v1.tif,4.851857648178239
7,0,13,2,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,4.944008438959239
5,2,14,2,50,0.98,6,0,-3,f,m5~52-v1.tif,f1~14-v1.tif,6.183326782799815
8,2,15,2,50,0.98,6,0,-6,f,m3~32-v1.tif,f5~51-v1.tif,5.961241322226477
8,3,16,2,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~41-v1.tif,9.082016287651559
5,1,17,2,50,0.98,6,0,-4,f,m3~32-v1.tif,f2~23-v1.tif,5.060728019416131
6,4,18,2,50,0.98,6,0,-2,f,m4~41-v1.tif,f4~42-v1.tif,6.882517439979498
2,3,19,2,50,0.98,6,0,1,m,m1~13-v1.tif,f5~56-v1.tif,8.276805778242649
1,3,20,2,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,4.966190859804768
2,5,21,2,50,0.98,6,0,3,m,m3~35-v1.tif,f2~21-v1.tif,5.889139999266638
1,5,22,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,4.128360077283146
1,6,23,2,50,0.98,6,0,5,m,m1~16-v1.tif,f3~39-v1.tif,4.293232315390767
-1,5,24,2,50,0.98,6,0,6,m,m3~33-v1.tif,f2~21-v1.tif,4.68189315385559
-1,2,25,2,50,0.98,6,0,3,m,m1~18-v1.tif,f3~38-v1.tif,4.345962636082878
-1,4,26,2,50,0.98,6,0,5,m,m3~33-v1.tif,f3~33-v1.tif,7.943612850928124
-1,6,27,2,50,0.98,6,0,7,m,m2~24-v1.tif,f4~46-v1.tif,4.866348515901588
-1,7,28,2,50,0.98,6,0,8,m,m1~19-v1.tif,f1~11-v1.tif,4.756237163474618
-1,5,29,2,50,0.98,6,0,6,m,m3~35-v1.tif,f1~13-v1.tif,6.954729605782516
0,2,30,2,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,7.434162569347038
-1,3,31,2,50,0.98,6,0,4,m,m1~12-v1.tif,f3~38-v1.tif,6.064503906080251
3,1,32,2,50,0.98,6,0,-2,f,m4~46-v1.tif,f5~57-v1.tif,6.704510825629497
2,0,33,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,5.786546706003753
3,0,34,2,50,0.98,6,0,-3,f,m5~53-v1.tif,f4~44-v1.tif,5.719127212943687
0,3,35,2,50,0.98,6,0,3,m,m4~48-v1.tif,f3~35-v1.tif,6.168231057354833
1,5,36,2,50,0.98,6,0,4,m,m2~24-v1.tif,f2~21-v1.tif,7.348515130463805
2,7,37,2,50,0.98,6,0,5,m,m1~18-v1.tif,f3~38-v1.tif,6.174142791317096
4,3,38,2,50,0.98,6,0,-1,f,m2~29-v1.tif,f3~36-v1.tif,6.149989341213728
4,4,39,2,50,0.98,6,0,0,f,m5~54-v1.tif,f3~31-v1.tif,4.135461728514144
7,3,40,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~39-v1.tif,6.489268713413277
6,6,41,2,50,0.98,6,0,0,f,m3~34-v1.tif,f5~55-v1.tif,4.069096806421916
10,6,42,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f3~34-v1.tif,4.174552271492168
11,4,43,2,50,0.98,6,0,-7,f,m2~27-v1.tif,f5~54-v1.tif,7.919524522850717
9,4,44,2,50,0.98,6,0,-5,f,m4~49-v1.tif,f2~26-v1.tif,6.449656496842084
10,4,45,2,50,0.98,6,0,-6,f,m2~27-v1.tif,f5~52-v1.tif,4.400420848936696
11,6,46,2,50,0.98,6,0,-5,f,m4~44-v1.tif,f5~59-v1.tif,4.905938680536518
9,3,47,2,50,0.98,6,0,-6,f,m1~15-v1.tif,f4~42-v1.tif,6.809972778545239
7,4,48,2,50,0.98,6,0,-3,f,m4~44-v1.tif,f2~26-v1.tif,6.327953723195488
9,7,49,2,50,0.98,6,0,-2,f,m4~43-v1.tif,f3~34-v1.tif,4.460259958806041
