reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,7.786758022025958
10,3,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,4.723454916248093
10,1,2,1,50,0.98,6,0,-9,f,m2~27-v1.tif,f1~12-v1.tif,5.692915706004008
7,1,3,1,50,0.98,6,0,-6,f,m1~19-v1.tif,f3~39-v1.tif,5.866428996150553
8,1,4,1,50,0.98,6,0,-7,f,m1~17-v1.tif,f1~15-v1.tif,5.040934186732024
5,3,5,1,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,5.364790227726195
5,4,6,1,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,5.643470367359512
7,3,7,1,50,0.98,6,0,-4,f,m4~49-v1.tif,f3~32-v1.tif,6.0341509088460805
6,4,8,1,50,0.98,6,0,-2,f,m4~42-v1.tif,f5~52-v1.tif,7.41732481901884
5,7,9,1,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,4.889471423418119
4,6,10,1,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,8.012048860032838
6,5,11,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,4.723700347562881
7,6,12,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,5.759513901465718
4,7,13,1,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,6.802752454315343
2,10,14,1,50,0.98,6,0,8,m,m5~52-v1.tif,f1~14-v1.tif,6.056394679163119
5,8,15,1,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,7.846214183283184
5,7,16,1,50,0.98,6,0,2,m,m2~26-v1.tif,f4~41-v1.tif,4.611796941690383
6,8,17,1,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,7.443085327113284
4,11,18,1,50,0.98,6,0,7,m,m4~41-v1.tif,f4~42-v1.tif,4.4441432154803975
4,10,19,1,50,0.98,6,0,6,m,m1~13-v1.tif,f5~56-v1.tif,8.413253868947427
5,8,20,1,50,0.98,6,0,3,m,m5~54-v1.tif,f1~13-v1.tif,5.436939402289563
4,6,21,1,50,0.98,6,0,2,m,m3~35-v1.tif,f2~21-v1.tif,6.29438454654362
6,6,22,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,7.204174001407059
6,7,23,1,50,0.98,6,0,1,m,m1~16-v1.tif,f3~39-v1.tif,6.851484471618555
4,8,24,1,50,0.98,6,0,4,m,m3~33-v1.tif,f2~21-v1.tif,8.357678744501158
0,8,25,1,50,0.98,6,0,8,m,m1~18-v1.tif,f3~38-v1.tif,6.506283846215165
3,8,26,1,50,0.98,6,0,5,m,m3~33-v1.tif,f3~33-v1.tif,4.8507786442806795
4,8,27,1,50,0.98,6,0,4,m,m2~24-v1.tif,f4~46-v1.tif,6.472221889873982
3,2,28,1,50,0.98,6,0,-1,f,m1~19-v1.tif,f1~11-v1.tif,4.663536464560118
4,2,29,1,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,9.653156436286752
4,5,30,1,50,0.98,6,0,1,m,m4~43-v1.tif,f5~57-v1.tif,6.311048749797207
3,7,31,1,50,0.98,6,0,4,m,m1~12-v1.tif,f3~38-v1.tif,4.751078737573324
2,8,32,1,50,0.98,6,0,6,m,m4~46-v1.tif,f5~57-v1.tif,4.508382235075561
2,7,33,1,50,0.98,6,0,5,m,m3~36-v1.tif,f3~36-v1.tif,9.444106738831056
1,7,34,1,50,0.98,6,0,6,m,m5~53-v1.tif,f4~44-v1.tif,9.935722460021527
1,4,35,1,50,0.98,6,0,3,m,m4~48-v1.tif,f3~35-v1.tif,4.595813598972096
1,5,36,1,50,0.98,6,0,4,m,m2~24-v1.tif,f2~21-v1.tif,5.585650774213008
1,3,37,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,6.510019648819098
-1,2,38,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~36-v1.tif,4.882477603116428
1,0,39,1,50,0.98,6,0,-1,f,m5~54-v1.tif,f3~31-v1.tif,4.5757299425471905
-2,4,40,1,50,0.98,6,0,6,m,m5~56-v1.tif,f3~39-v1.tif,6.914592628282746
1,4,41,1,50,0.98,6,0,3,m,m3~34-v1.tif,f5~55-v1.tif,4.296583285048722
3,5,42,1,50,0.98,6,0,2,m,m3~33-v1.tif,f3~34-v1.tif,7.261894720173528
3,5,43,1,50,0.98,6,0,2,m,m2~27-v1.tif,f5~54-v1.tif,5.446360131974508
4,4,44,1,50,0.98,6,0,0,f,m4~49-v1.tif,f2~26-v1.tif,5.474956743895963
3,5,45,1,50,0.98,6,0,2,m,m2~27-v1.tif,f5~52-v1.tif,8.716673118480564
6,6,46,1,50,0.98,6,0,0,f,m4~44-v1.tif,f5~59-v1.tif,7.721763818509695
4,6,47,1,50,0.98,6,0,2,m,m1~15-v1.tif,f4~42-v1.tif,7.211931107830482
6,4,48,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f2~26-v1.tif,6.317688253742627
6,1,49,1,50,0.98,6,0,-5,f,m4~43-v1.tif,f3~34-v1.tif,9.954333027383594
8,2,50,1,50,0.98,6,0,-6,f,m2~22-v1.tif,f2~25-v1.tif,6.499062970307077
