reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,8.607963287170083
10,3,1,2,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,6.280514043071712
12,4,2,2,50,0.98,6,0,-8,f,m2~27-v1.tif,f1~12-v1.tif,4.3594808004160654
9,5,3,2,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,4.045065196422159
10,1,4,2,50,0.98,6,0,-9,f,m1~17-v1.tif,f1~15-v1.tif,5.148195494222079
11,2,5,2,50,0.98,6,0,-9,f,m3~36-v1.tif,f3~36-v1.tif,6.190726153413207
10,2,6,2,50,0.98,6,0,-8,f,m2~210-v1.tif,f2~23-v1.tif,4.710935558598414
6,3,7,2,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,5.884024542292094
6,4,8,2,50,0.98,6,0,-2,f,m4~42-v1.tif,f5~52-v1.tif,8.805856717625929
3,5,9,2,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,5.340562546564025
1,5,10,2,50,0.98,6,0,4,m,m1~15-v1.tif,f5~56-v1.tif,6.47550080103891
1,5,11,2,50,0.98,6,0,4,m,m5~56-v1.tif,f3~36-v1.tif,4.216161531892945
3,4,12,2,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,4.785262307967044
4,5,13,2,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,5.780572827250164
5,5,14,2,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,5.360946806271137
5,5,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,7.299624843579421
5,4,16,2,50,0.98,6,0,-1,f,m2~26-v1.tif,f4~41-v1.tif,4.447869764147702
6,5,17,2,50,0.98,6,0,-1,f,m3~32-v1.tif,f2~23-v1.tif,5.812417332335029
7,7,18,2,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,5.168174601685707
5,12,19,2,50,0.98,6,0,7,m,m1~13-v1.tif,f5~56-v1.tif,9.825069943486689
3,11,20,2,50,0.98,6,0,8,m,m5~54-v1.tif,f1~13-v1.tif,5.362060645038292
2,13,21,2,50,0.98,6,0,11,m,m3~35-v1.tif,f2~21-v1.tif,4.055026443288535
6,12,22,2,50,0.98,6,0,6,m,m3~33-v1.tif,f2~22-v1.tif,7.805572697727957
8,10,23,2,50,0.98,6,0,2,m,m1~16-v1.tif,f3~39-v1.tif,4.069236616904709
5,9,24,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~21-v1.tif,5.055950983282531
9,9,25,2,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,9.038293829998942
8,7,26,2,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,4.437393272269673
5,6,27,2,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,8.803823609389703
3,7,28,2,50,0.98,6,0,4,m,m1~19-v1.tif,f1~11-v1.tif,4.295827581773018
5,9,29,2,50,0.98,6,0,4,m,m3~35-v1.tif,f1~13-v1.tif,6.131881572387875
3,7,30,2,50,0.98,6,0,4,m,m4~43-v1.tif,f5~57-v1.tif,5.5990421359228915
