reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,4.293414089662384
8,1,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.893908635665756
7,2,2,1,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,7.600887421142014
6,0,3,1,50,0.98,6,0,-6,f,m1~19-v1.tif,f3~39-v1.tif,4.242076641082036
8,3,4,1,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,4.066902585408344
9,4,5,1,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,5.454614483062874
8,4,6,1,50,0.98,6,0,-4,f,m2~210-v1.tif,f2~23-v1.tif,4.963619748165037
7,5,7,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,4.86749490237065
8,8,8,1,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,5.574299010943005
7,7,9,1,50,0.98,6,0,0,f,m5~52-v1.tif,f5~54-v1.tif,8.162600567187171
5,7,10,1,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,4.37828415387116
10,8,11,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,6.2559653447757615
8,7,12,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,7.058069621401785
8,4,13,1,50,0.98,6,0,-4,f,m5~54-v1.tif,f5~54-v1.tif,4.466557858955484
5,4,14,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,6.029125064130557
5,3,15,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f5~51-v1.tif,9.014717910116381
4,5,16,1,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,4.999534627340675
4,8,17,1,50,0.98,6,0,4,m,m3~32-v1.tif,f2~23-v1.tif,4.0839120711118415
4,9,18,1,50,0.98,6,0,5,m,m4~41-v1.tif,f4~42-v1.tif,4.360104694720964
6,7,19,1,50,0.98,6,0,1,m,m1~13-v1.tif,f5~56-v1.tif,4.363754886886909
7,7,20,1,50,0.98,6,0,0,f,m5~54-v1.tif,f1~13-v1.tif,6.575735471158953
7,4,21,1,50,0.98,6,0,-3,f,m3~35-v1.tif,f2~21-v1.tif,4.575843063579192
5,2,22,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~22-v1.tif,7.104508045645647
7,2,23,1,50,0.98,6,0,-5,f,m1~16-v1.tif,f3~39-v1.tif,4.060486190622863
7,2,24,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f2~21-v1.tif,4.950595095163633
6,0,25,1,50,0.98,6,0,-6,f,m1~18-v1.tif,f3~38-v1.tif,5.0093761973467394
8,3,26,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f3~33-v1.tif,7.113379222255491
6,1,27,1,50,0.98,6,0,-5,f,m2~24-v1.tif,f4~46-v1.tif,7.472268825546498
7,0,28,1,50,0.98,6,0,-7,f,m1~19-v1.tif,f1~11-v1.tif,4.664355288513773
9,2,29,1,50,0.98,6,0,-7,f,m3~35-v1.tif,f1~13-v1.tif,5.185583548362858
11,3,30,1,50,0.98,6,0,-8,f,m4~43-v1.tif,f5~57-v1.tif,4.256762783668132
9,4,31,1,50,0.98,6,0,-5,f,m1~12-v1.tif,f3~38-v1.tif,4.9283327562751795
7,2,32,1,50,0.98,6,0,-5,f,m4~46-v1.tif,f5~57-v1.tif,4.235687330100742
7,-2,33,1,50,0.98,6,0,-9,f,m3~36-v1.tif,f3~36-v1.tif,4.133766607819596
5,1,34,1,50,0.98,6,0,-4,f,m5~53-v1.tif,f4~44-v1.tif,5.737043237039554
6,1,35,1,50,0.98,6,0,-5,f,m4~48-v1.tif,f3~35-v1.tif,5.740178078413734
6,-1,36,1,50,0.98,6,0,-7,f,m2~24-v1.tif,f2~21-v1.tif,4.240720118327482
4,1,37,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,7.879672189609978
5,0,38,1,50,0.98,6,0,-5,f,m2~29-v1.tif,f3~36-v1.tif,5.742060392789131
4,3,39,1,50,0.98,6,0,-1,f,m5~54-v1.tif,f3~31-v1.tif,7.662912295402107
6,4,40,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~39-v1.tif,4.842349166871722
6,5,41,1,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,5.053799927581078
5,5,42,1,50,0.98,6,0,0,f,m3~33-v1.tif,f3~34-v1.tif,6.1968970836109545
7,4,43,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~54-v1.tif,4.673637560439632
5,3,44,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f2~26-v1.tif,7.02492593079881
6,4,45,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f5~52-v1.tif,4.195934398630216
8,4,46,1,50,0.98,6,0,-4,f,m4~44-v1.tif,f5~59-v1.tif,4.025235742886406
10,6,47,1,50,0.98,6,0,-4,f,m1~15-v1.tif,f4~42-v1.tif,8.271639088381683
9,7,48,1,50,0.98,6,0,-2,f,m4~44-v1.tif,f2~26-v1.tif,5.321451790791041
6,7,49,1,50,0.98,6,0,1,m,m4~43-v1.tif,f3~34-v1.tif,7.948352286306074
9,5,50,1,50,0.98,6,0,-4,f,m2~22-v1.tif,f2~25-v1.tif,7.888095341261554
7,6,51,1,50,0.98,6,0,-1,f,m1~12-v1.tif,f5~510-v1.tif,4.483383673798786
6,4,52,1,50,0.98,6,0,-2,f,m2~26-v1.tif,f5~59-v1.tif,5.899747077352753
6,4,53,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f5~510-v1.tif,7.977769378323503
9,5,54,1,50,0.98,6,0,-4,f,m4~45-v1.tif,f5~510-v1.tif,5.801870790408707
6,8,55,1,50,0.98,6,0,2,m,m4~44-v1.tif,f4~44-v1.tif,6.753210716506787
7,2,56,1,50,0.98,6,0,-5,f,m4~410-v1.tif,f5~53-v1.tif,6.706208376699857
8,3,57,1,50,0.98,6,0,-5,f,m4~44-v1.tif,f1~11-v1.tif,4.9933911953676136
7,2,58,1,50,0.98,6,0,-5,f,m1~12-v1.tif,f2~21-v1.tif,6.761047097099349
5,3,59,1,50,0.98,6,0,-2,f,m2~29-v1.tif,f3~31-v1.tif,6.55595451852595
