reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.201601524364262
6,1,1,2,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,6.389593727918965
8,2,2,2,50,0.98,6,0,-6,f,m2~27-v1.tif,f1~12-v1.tif,8.005891258779709
7,4,3,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,5.840040160508215
6,4,4,2,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,4.243109531857015
8,5,5,2,50,0.98,6,0,-3,f,m3~36-v1.tif,f3~36-v1.tif,4.9410157936189325
6,8,6,2,50,0.98,6,0,2,m,m2~210-v1.tif,f2~23-v1.tif,4.251212768638717
8,5,7,2,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,5.2874555205528875
6,3,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,5.539577932691963
3,4,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,5.548531239364647
0,4,10,2,50,0.98,6,0,4,m,m1~15-v1.tif,f5~56-v1.tif,4.661728945299659
-1,4,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,5.655743431808017
-1,5,12,2,50,0.98,6,0,6,m,m1~18-v1.tif,f4~46-v1.tif,4.940766342258768
2,5,13,2,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,5.941999003657908
4,7,14,2,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,4.071955626028534
5,5,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,8.190369755392378
5,5,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,5.540012925125624
6,6,17,2,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,5.619393320181705
7,8,18,2,50,0.98,6,0,1,m,m4~41-v1.tif,f4~42-v1.tif,5.091171156807475
9,6,19,2,50,0.98,6,0,-3,f,m1~13-v1.tif,f5~56-v1.tif,4.296004980072973
11,7,20,2,50,0.98,6,0,-4,f,m5~54-v1.tif,f1~13-v1.tif,6.461563185513352
10,7,21,2,50,0.98,6,0,-3,f,m3~35-v1.tif,f2~21-v1.tif,4.457188985171128
