reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~410-v1.tif,f1~14-v1.tif,7.986445652975869
7,2,1,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~46-v1.tif,8.928755562474635
8,5,2,1,50,0.98,6,0,-3,f,m4~41-v1.tif,f5~510-v1.tif,4.111998988670619
4,7,3,1,50,0.98,6,0,3,m,m5~52-v1.tif,f3~35-v1.tif,5.26754196736844
3,7,4,1,50,0.98,6,0,4,m,m2~22-v1.tif,f4~46-v1.tif,7.6071011312743675
6,9,5,1,50,0.98,6,0,3,m,m2~24-v1.tif,f2~25-v1.tif,9.969388659477007
2,6,6,1,50,0.98,6,0,4,m,m1~16-v1.tif,f1~12-v1.tif,5.637823396297702
3,7,7,1,50,0.98,6,0,4,m,m1~19-v1.tif,f3~35-v1.tif,10.73214450291604
5,5,8,1,50,0.98,6,0,0,f,m2~29-v1.tif,f5~54-v1.tif,5.220191237911823
6,1,9,1,50,0.98,6,0,-5,f,m3~34-v1.tif,f1~14-v1.tif,5.471701762923072
7,1,10,1,50,0.98,6,0,-6,f,m4~45-v1.tif,f4~41-v1.tif,5.117687765251099
8,0,11,1,50,0.98,6,0,-8,f,m4~45-v1.tif,f3~310-v1.tif,4.121397478115313
8,-1,12,1,50,0.98,6,0,-9,f,m1~19-v1.tif,f2~26-v1.tif,5.911489685927719
11,-1,13,1,50,0.98,6,0,-12,f,m4~45-v1.tif,f3~310-v1.tif,5.278652185466484
11,-4,14,1,50,0.98,6,0,-15,f,m4~48-v1.tif,f1~11-v1.tif,4.174906944320727
10,-1,15,1,50,0.98,6,0,-11,f,m2~210-v1.tif,f5~57-v1.tif,4.925959075860373
8,0,16,1,50,0.98,6,0,-8,f,m4~43-v1.tif,f2~22-v1.tif,6.822336423088936
9,3,17,1,50,0.98,6,0,-6,f,m2~27-v1.tif,f5~53-v1.tif,5.547286327895167
7,4,18,1,50,0.98,6,0,-3,f,m1~15-v1.tif,f3~38-v1.tif,6.553509692298155
7,4,19,1,50,0.98,6,0,-3,f,m4~47-v1.tif,f3~37-v1.tif,9.406263896633472
6,7,20,1,50,0.98,6,0,1,m,m2~21-v1.tif,f4~41-v1.tif,6.32657325379458
4,10,21,1,50,0.98,6,0,6,m,m2~29-v1.tif,f2~23-v1.tif,5.240198179886769
4,8,22,1,50,0.98,6,0,4,m,m3~36-v1.tif,f1~12-v1.tif,7.367342330002105
0,7,23,1,50,0.98,6,0,7,m,m2~24-v1.tif,f2~25-v1.tif,6.253659763109836
1,6,24,1,50,0.98,6,0,5,m,m4~45-v1.tif,f3~34-v1.tif,6.121970518588967
0,7,25,1,50,0.98,6,0,7,m,m3~32-v1.tif,f4~41-v1.tif,7.513970267342572
2,7,26,1,50,0.98,6,0,5,m,m3~31-v1.tif,f2~22-v1.tif,7.124973064787307
6,10,27,1,50,0.98,6,0,4,m,m2~210-v1.tif,f4~46-v1.tif,7.3264269881746715
7,8,28,1,50,0.98,6,0,1,m,m1~13-v1.tif,f5~53-v1.tif,4.3798402536502365
7,8,29,1,50,0.98,6,0,1,m,m3~32-v1.tif,f1~12-v1.tif,10.309814046394798
7,8,30,1,50,0.98,6,0,1,m,m1~15-v1.tif,f3~36-v1.tif,4.136307175845733
8,9,31,1,50,0.98,6,0,1,m,m5~52-v1.tif,f2~26-v1.tif,8.640455807472168
8,10,32,1,50,0.98,6,0,2,m,m5~54-v1.tif,f5~51-v1.tif,5.042584042999773
7,11,33,1,50,0.98,6,0,4,m,m2~210-v1.tif,f5~58-v1.tif,6.443427421000608
6,11,34,1,50,0.98,6,0,5,m,m4~41-v1.tif,f5~55-v1.tif,5.105052381005901
5,10,35,1,50,0.98,6,0,5,m,m3~36-v1.tif,f1~15-v1.tif,5.35289028539729
3,12,36,1,50,0.98,6,0,9,m,m4~43-v1.tif,f1~13-v1.tif,5.188394362481504
6,11,37,1,50,0.98,6,0,5,m,m5~52-v1.tif,f2~25-v1.tif,6.005402997263355
7,8,38,1,50,0.98,6,0,1,m,m1~18-v1.tif,f3~33-v1.tif,5.841344008595645
5,6,39,1,50,0.98,6,0,1,m,m4~46-v1.tif,f5~54-v1.tif,5.549390038088369
5,3,40,1,50,0.98,6,0,-2,f,m1~13-v1.tif,f3~310-v1.tif,4.105014198379634
6,3,41,1,50,0.98,6,0,-3,f,m4~43-v1.tif,f2~21-v1.tif,10.102748679803893
5,3,42,1,50,0.98,6,0,-2,f,m1~19-v1.tif,f5~58-v1.tif,4.227324558047865
4,4,43,1,50,0.98,6,0,0,f,m4~410-v1.tif,f1~16-v1.tif,11.644099001817331
6,5,44,1,50,0.98,6,0,-1,f,m4~46-v1.tif,f1~12-v1.tif,4.423870142043596
8,6,45,1,50,0.98,6,0,-2,f,m1~18-v1.tif,f5~52-v1.tif,4.985622536662656
8,6,46,1,50,0.98,6,0,-2,f,m4~48-v1.tif,f2~26-v1.tif,7.231808526736026
9,5,47,1,50,0.98,6,0,-4,f,m2~210-v1.tif,f4~43-v1.tif,12.050430258554957
6,7,48,1,50,0.98,6,0,1,m,m4~45-v1.tif,f4~41-v1.tif,7.785102058448327
4,7,49,1,50,0.98,6,0,3,m,m2~29-v1.tif,f1~15-v1.tif,4.418465604684582
2,5,50,1,50,0.98,6,0,3,m,m4~41-v1.tif,f3~31-v1.tif,6.980274740542405
3,5,51,1,50,0.98,6,0,2,m,m3~36-v1.tif,f1~15-v1.tif,4.422945126861815
2,4,52,1,50,0.98,6,0,2,m,m1~19-v1.tif,f1~13-v1.tif,7.325868824687749
3,5,53,1,50,0.98,6,0,2,m,m4~410-v1.tif,f2~26-v1.tif,5.261287178795725
3,4,54,1,50,0.98,6,0,1,m,m1~18-v1.tif,f4~42-v1.tif,4.36964087337767
1,3,55,1,50,0.98,6,0,2,m,m1~14-v1.tif,f3~34-v1.tif,5.436930102686389
2,3,56,1,50,0.98,6,0,1,m,m1~17-v1.tif,f3~310-v1.tif,5.152880642241478
1,5,57,1,50,0.98,6,0,4,m,m5~54-v1.tif,f3~39-v1.tif,8.168930771784463
1,9,58,1,50,0.98,6,0,8,m,m4~48-v1.tif,f4~43-v1.tif,7.779929826858336
2,10,59,1,50,0.98,6,0,8,m,m2~24-v1.tif,f1~15-v1.tif,9.621860313718653
5,9,60,1,50,0.98,6,0,4,m,m1~19-v1.tif,f3~33-v1.tif,4.698653207066578
5,9,61,1,50,0.98,6,0,4,m,m4~45-v1.tif,f4~46-v1.tif,6.055751520506767
6,10,62,1,50,0.98,6,0,4,m,m4~47-v1.tif,f3~32-v1.tif,4.901324083835313
4,9,63,1,50,0.98,6,0,5,m,m3~31-v1.tif,f5~55-v1.tif,4.136636198257595
0,9,64,1,50,0.98,6,0,9,m,m1~15-v1.tif,f5~51-v1.tif,11.381768255197924
4,9,65,1,50,0.98,6,0,5,m,m1~13-v1.tif,f2~22-v1.tif,9.86003012069534
3,8,66,1,50,0.98,6,0,5,m,m3~32-v1.tif,f3~34-v1.tif,10.32161687744955
2,4,67,1,50,0.98,6,0,2,m,m4~47-v1.tif,f5~54-v1.tif,9.480313864682191
2,4,68,1,50,0.98,6,0,2,m,m5~54-v1.tif,f5~57-v1.tif,4.887416034279791
4,2,69,1,50,0.98,6,0,-2,f,m1~17-v1.tif,f4~41-v1.tif,4.661682728547915
