reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,1,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.0535685596026365
8,1,1,2,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.112544103740002
7,0,2,2,50,0.98,6,0,-7,f,m2~27-v1.tif,f1~12-v1.tif,5.910835046310615
9,3,3,2,50,0.98,6,0,-6,f,m1~19-v1.tif,f3~39-v1.tif,5.026351665726468
6,1,4,2,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,4.524720942634188
4,1,5,2,50,0.98,6,0,-3,f,m3~36-v1.tif,f3~36-v1.tif,4.708393426677571
6,5,6,2,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,4.324928371180855
8,6,7,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,4.556584455025426
7,4,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,7.229826180630054
7,3,9,2,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,4.4474277673410665
7,6,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.58085152722375
7,7,11,2,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,8.529833527718168
5,5,12,2,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,8.710369146918971
6,8,13,2,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,4.5985504213087225
4,7,14,2,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,5.007977438803712
6,7,15,2,50,0.98,6,0,1,m,m3~32-v1.tif,f5~51-v1.tif,6.9231968386275256
8,8,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,7.123677727791627
8,6,17,2,50,0.98,6,0,-2,f,m3~32-v1.tif,f2~23-v1.tif,5.287427688012325
11,7,18,2,50,0.98,6,0,-4,f,m4~41-v1.tif,f4~42-v1.tif,4.964103962847331
11,7,19,2,50,0.98,6,0,-4,f,m1~13-v1.tif,f5~56-v1.tif,5.682838708371424
10,8,20,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f1~13-v1.tif,4.399335364450735
8,3,21,2,50,0.98,6,0,-5,f,m3~35-v1.tif,f2~21-v1.tif,6.270807075813637
5,2,22,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~22-v1.tif,4.0527845804463585
3,1,23,2,50,0.98,6,0,-2,f,m1~16-v1.tif,f3~39-v1.tif,6.1666845148477325
2,5,24,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~21-v1.tif,5.0859357280870165
0,4,25,2,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,5.421139973699068
3,2,26,2,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,4.831930760276449
5,2,27,2,50,0.98,6,0,-3,f,m2~24-v1.tif,f4~46-v1.tif,5.373878008133113
7,5,28,2,50,0.98,6,0,-2,f,m1~19-v1.tif,f1~11-v1.tif,4.000615174252594
8,6,29,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,6.529734455896213
4,4,30,2,50,0.98,6,0,0,f,m4~43-v1.tif,f5~57-v1.tif,4.21845527657823
1,6,31,2,50,0.98,6,0,5,m,m1~12-v1.tif,f3~38-v1.tif,6.264751996608499
5,5,32,2,50,0.98,6,0,0,f,m4~46-v1.tif,f5~57-v1.tif,4.49400059346273
