reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.504094100753899
9,3,1,2,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,4.93614920018401
8,1,2,2,50,0.98,6,0,-7,f,m2~27-v1.tif,f1~12-v1.tif,8.25373424714513
4,5,3,2,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,5.27511780682662
5,6,4,2,50,0.98,6,0,1,m,m1~17-v1.tif,f1~15-v1.tif,6.459871300223243
3,7,5,2,50,0.98,6,0,4,m,m3~36-v1.tif,f3~36-v1.tif,9.306567891073904
4,9,6,2,50,0.98,6,0,5,m,m2~210-v1.tif,f2~23-v1.tif,6.748158080355634
3,8,7,2,50,0.98,6,0,5,m,m4~49-v1.tif,f3~32-v1.tif,6.769511683602845
1,5,8,2,50,0.98,6,0,4,m,m4~42-v1.tif,f5~52-v1.tif,4.019278234121017
4,7,9,2,50,0.98,6,0,3,m,m5~52-v1.tif,f5~54-v1.tif,4.143881069027391
3,9,10,2,50,0.98,6,0,6,m,m1~15-v1.tif,f5~56-v1.tif,6.370117920738794
2,7,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,5.098474224363521
2,5,12,2,50,0.98,6,0,3,m,m1~18-v1.tif,f4~46-v1.tif,4.544757770947368
1,3,13,2,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,5.300678587585147
-1,5,14,2,50,0.98,6,0,6,m,m5~52-v1.tif,f1~14-v1.tif,5.316319992320544
-1,8,15,2,50,0.98,6,0,9,m,m3~32-v1.tif,f5~51-v1.tif,5.369926298289894
4,9,16,2,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,5.286977980421486
2,11,17,2,50,0.98,6,0,9,m,m3~32-v1.tif,f2~23-v1.tif,4.29399591318674
3,9,18,2,50,0.98,6,0,6,m,m4~41-v1.tif,f4~42-v1.tif,4.240952496490882
2,6,19,2,50,0.98,6,0,4,m,m1~13-v1.tif,f5~56-v1.tif,4.859205235940702
-1,4,20,2,50,0.98,6,0,5,m,m5~54-v1.tif,f1~13-v1.tif,4.999546027977383
0,3,21,2,50,0.98,6,0,3,m,m3~35-v1.tif,f2~21-v1.tif,4.473239994362472
2,6,22,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,7.070559468376922
2,2,23,2,50,0.98,6,0,0,f,m1~16-v1.tif,f3~39-v1.tif,9.78651102262116
3,1,24,2,50,0.98,6,0,-2,f,m3~33-v1.tif,f2~21-v1.tif,4.982299834080588
2,3,25,2,50,0.98,6,0,1,m,m1~18-v1.tif,f3~38-v1.tif,9.596620546154535
-1,7,26,2,50,0.98,6,0,8,m,m3~33-v1.tif,f3~33-v1.tif,5.05194313574019
2,4,27,2,50,0.98,6,0,2,m,m2~24-v1.tif,f4~46-v1.tif,5.845658029811187
