reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,2,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,4.450737805519935
7,3,1,2,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,5.697001094425559
6,2,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,4.518039781114054
5,6,3,2,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,6.385111685868771
5,8,4,2,50,0.98,6,0,3,m,m1~17-v1.tif,f1~15-v1.tif,7.055502662269756
5,4,5,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,6.732280550127263
6,10,6,2,50,0.98,6,0,4,m,m2~210-v1.tif,f2~23-v1.tif,6.570243475158312
6,8,7,2,50,0.98,6,0,2,m,m4~49-v1.tif,f3~32-v1.tif,8.138285279483558
7,6,8,2,50,0.98,6,0,-1,f,m4~42-v1.tif,f5~52-v1.tif,5.645285992750369
6,4,9,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,6.436552886089093
7,6,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.334360738447626
9,5,11,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,4.493128998830746
10,6,12,2,50,0.98,6,0,-4,f,m1~18-v1.tif,f4~46-v1.tif,4.18417028340807
9,3,13,2,50,0.98,6,0,-6,f,m5~54-v1.tif,f5~54-v1.tif,4.1728489106175255
11,1,14,2,50,0.98,6,0,-10,f,m5~52-v1.tif,f1~14-v1.tif,4.184944001192082
8,0,15,2,50,0.98,6,0,-8,f,m3~32-v1.tif,f5~51-v1.tif,5.829239648057548
9,2,16,2,50,0.98,6,0,-7,f,m2~26-v1.tif,f4~41-v1.tif,4.831177221871226
7,3,17,2,50,0.98,6,0,-4,f,m3~32-v1.tif,f2~23-v1.tif,6.595553614664205
10,4,18,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f4~42-v1.tif,4.597369974498856
8,5,19,2,50,0.98,6,0,-3,f,m1~13-v1.tif,f5~56-v1.tif,9.391318855284394
8,7,20,2,50,0.98,6,0,-1,f,m5~54-v1.tif,f1~13-v1.tif,8.425044137296581
9,4,21,2,50,0.98,6,0,-5,f,m3~35-v1.tif,f2~21-v1.tif,4.1710992928945325
