reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,9.51069166292075
3,1,1,2,50,0.98,6,0,-2,f,m2~21-v1.tif,f5~54-v1.tif,4.513897365406363
2,-2,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,4.439136487603489
6,-2,3,2,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,7.982092992751938
5,-3,4,2,50,0.98,6,0,-8,f,m1~17-v1.tif,f1~15-v1.tif,5.092629851111787
6,-1,5,2,50,0.98,6,0,-7,f,m3~36-v1.tif,f3~36-v1.tif,4.638568593172012
8,-3,6,2,50,0.98,6,0,-11,f,m2~210-v1.tif,f2~23-v1.tif,5.9333507336841524
5,-1,7,2,50,0.98,6,0,-6,f,m4~49-v1.tif,f3~32-v1.tif,4.1979677377457065
2,-3,8,2,50,0.98,6,0,-5,f,m4~42-v1.tif,f5~52-v1.tif,4.006899651727958
5,0,9,2,50,0.98,6,0,-5,f,m5~52-v1.tif,f5~54-v1.tif,4.320982448227006
5,1,10,2,50,0.98,6,0,-4,f,m1~15-v1.tif,f5~56-v1.tif,4.536985136728267
4,4,11,2,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,7.801620917174903
2,3,12,2,50,0.98,6,0,1,m,m1~18-v1.tif,f4~46-v1.tif,5.15748202854429
4,5,13,2,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,5.460744296206887
6,5,14,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,4.556449823266894
6,9,15,2,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,4.922011469260665
6,7,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,5.272545685672958
6,7,17,2,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,4.4970756035916315
4,8,18,2,50,0.98,6,0,4,m,m4~41-v1.tif,f4~42-v1.tif,8.377270103861193
4,9,19,2,50,0.98,6,0,5,m,m1~13-v1.tif,f5~56-v1.tif,5.560368386368008
5,7,20,2,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,5.707979694983974
3,4,21,2,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,5.0851484025889535
3,3,22,2,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,5.329813027603776
6,3,23,2,50,0.98,6,0,-3,f,m1~16-v1.tif,f3~39-v1.tif,7.230233200981863
8,4,24,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~21-v1.tif,8.606231065198092
8,5,25,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,5.080252131701835
10,4,26,2,50,0.98,6,0,-6,f,m3~33-v1.tif,f3~33-v1.tif,4.859217210998322
11,6,27,2,50,0.98,6,0,-5,f,m2~24-v1.tif,f4~46-v1.tif,5.618639296851869
11,4,28,2,50,0.98,6,0,-7,f,m1~19-v1.tif,f1~11-v1.tif,9.156408119201764
13,5,29,2,50,0.98,6,0,-8,f,m3~35-v1.tif,f1~13-v1.tif,5.7892497120114825
15,4,30,2,50,0.98,6,0,-11,f,m4~43-v1.tif,f5~57-v1.tif,5.490564579597792
15,4,31,2,50,0.98,6,0,-11,f,m1~12-v1.tif,f3~38-v1.tif,5.837267156820128
12,3,32,2,50,0.98,6,0,-9,f,m4~46-v1.tif,f5~57-v1.tif,6.634145194436148
11,5,33,2,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,7.508240813919696
12,3,34,2,50,0.98,6,0,-9,f,m5~53-v1.tif,f4~44-v1.tif,8.915384548388115
6,4,35,2,50,0.98,6,0,-2,f,m4~48-v1.tif,f3~35-v1.tif,9.998095082313057
4,3,36,2,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~21-v1.tif,4.100158257172421
5,4,37,2,50,0.98,6,0,-1,f,m1~18-v1.tif,f3~38-v1.tif,5.699957941623369
6,2,38,2,50,0.98,6,0,-4,f,m2~29-v1.tif,f3~36-v1.tif,4.449509275060489
0,2,39,2,50,0.98,6,0,2,m,m5~54-v1.tif,f3~31-v1.tif,5.479180492630896
0,2,40,2,50,0.98,6,0,2,m,m5~56-v1.tif,f3~39-v1.tif,5.509810679826132
2,1,41,2,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,5.150455254818384
4,2,42,2,50,0.98,6,0,-2,f,m3~33-v1.tif,f3~34-v1.tif,5.170509240780691
2,4,43,2,50,0.98,6,0,2,m,m2~27-v1.tif,f5~54-v1.tif,6.0568948054671825
2,6,44,2,50,0.98,6,0,4,m,m4~49-v1.tif,f2~26-v1.tif,9.424685526452869
1,5,45,2,50,0.98,6,0,4,m,m2~27-v1.tif,f5~52-v1.tif,6.6188655052825025
2,5,46,2,50,0.98,6,0,3,m,m4~44-v1.tif,f5~59-v1.tif,6.560185802662193
3,6,47,2,50,0.98,6,0,3,m,m1~15-v1.tif,f4~42-v1.tif,5.72295837662757
3,6,48,2,50,0.98,6,0,3,m,m4~44-v1.tif,f2~26-v1.tif,4.055763185930779
5,7,49,2,50,0.98,6,0,2,m,m4~43-v1.tif,f3~34-v1.tif,4.9786451112376335
4,10,50,2,50,0.98,6,0,6,m,m2~22-v1.tif,f2~25-v1.tif,8.506761825380345
5,9,51,2,50,0.98,6,0,4,m,m1~12-v1.tif,f5~510-v1.tif,4.152653502192646
5,7,52,2,50,0.98,6,0,2,m,m2~26-v1.tif,f5~59-v1.tif,4.109592475009738
7,6,53,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f5~510-v1.tif,6.854795104515014
5,7,54,2,50,0.98,6,0,2,m,m4~45-v1.tif,f5~510-v1.tif,5.598712768763071
