reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,8.609801281318713
6,4,1,2,50,0.98,6,0,-2,f,m2~21-v1.tif,f5~54-v1.tif,5.609688547888144
7,3,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,7.215733236956042
7,5,3,2,50,0.98,6,0,-2,f,m1~19-v1.tif,f3~39-v1.tif,7.815709716097759
5,6,4,2,50,0.98,6,0,1,m,m1~17-v1.tif,f1~15-v1.tif,5.651714807710013
6,5,5,2,50,0.98,6,0,-1,f,m3~36-v1.tif,f3~36-v1.tif,5.305332324108887
6,5,6,2,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,4.895492651968437
6,3,7,2,50,0.98,6,0,-3,f,m4~49-v1.tif,f3~32-v1.tif,4.048991802975592
6,7,8,2,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,6.809597704953635
5,7,9,2,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,4.959926282973396
6,8,10,2,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,7.0305843284949034
7,10,11,2,50,0.98,6,0,3,m,m5~56-v1.tif,f3~36-v1.tif,5.366355150250793
6,11,12,2,50,0.98,6,0,5,m,m1~18-v1.tif,f4~46-v1.tif,5.019115998818833
6,7,13,2,50,0.98,6,0,1,m,m5~54-v1.tif,f5~54-v1.tif,5.117751446366635
7,4,14,2,50,0.98,6,0,-3,f,m5~52-v1.tif,f1~14-v1.tif,6.8653866937753865
5,5,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,4.457983949428736
5,6,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,6.0767958740395525
4,7,17,2,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,7.548705973169234
4,8,18,2,50,0.98,6,0,4,m,m4~41-v1.tif,f4~42-v1.tif,4.619634960023562
4,9,19,2,50,0.98,6,0,5,m,m1~13-v1.tif,f5~56-v1.tif,6.144716622369717
2,4,20,2,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,4.570850823536418
1,6,21,2,50,0.98,6,0,5,m,m3~35-v1.tif,f2~21-v1.tif,4.771015712194164
2,5,22,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~22-v1.tif,8.802375833994025
3,6,23,2,50,0.98,6,0,3,m,m1~16-v1.tif,f3~39-v1.tif,6.504833847277795
4,5,24,2,50,0.98,6,0,1,m,m3~33-v1.tif,f2~21-v1.tif,7.078061263431377
5,6,25,2,50,0.98,6,0,1,m,m1~18-v1.tif,f3~38-v1.tif,7.6941071992802605
6,6,26,2,50,0.98,6,0,0,f,m3~33-v1.tif,f3~33-v1.tif,8.17718606443299
8,8,27,2,50,0.98,6,0,0,f,m2~24-v1.tif,f4~46-v1.tif,4.219874372816203
7,7,28,2,50,0.98,6,0,0,f,m1~19-v1.tif,f1~11-v1.tif,9.39150729592689
10,8,29,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,5.5980263230456035
