reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,3,0,2,50,0.98,6,0,-5,f,m4~410-v1.tif,f1~14-v1.tif,4.9461608808759445
8,1,1,2,50,0.98,6,0,-7,f,m2~26-v1.tif,f4~46-v1.tif,4.029739359553295
8,2,2,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~510-v1.tif,7.533866238095106
10,0,3,2,50,0.98,6,0,-10,f,m5~52-v1.tif,f3~35-v1.tif,5.7260650550179735
9,3,4,2,50,0.98,6,0,-6,f,m2~22-v1.tif,f4~46-v1.tif,15.758499074087123
6,4,5,2,50,0.98,6,0,-2,f,m2~24-v1.tif,f2~25-v1.tif,5.943856664656754
8,6,6,2,50,0.98,6,0,-2,f,m1~16-v1.tif,f1~12-v1.tif,5.219043573575499
10,5,7,2,50,0.98,6,0,-5,f,m1~19-v1.tif,f3~35-v1.tif,4.319399414100074
9,4,8,2,50,0.98,6,0,-5,f,m2~29-v1.tif,f5~54-v1.tif,7.757469066265829
7,2,9,2,50,0.98,6,0,-5,f,m3~34-v1.tif,f1~14-v1.tif,6.243416239763793
6,3,10,2,50,0.98,6,0,-3,f,m4~45-v1.tif,f4~41-v1.tif,5.793935696531237
5,5,11,2,50,0.98,6,0,0,f,m4~45-v1.tif,f3~310-v1.tif,5.86574004173309
7,8,12,2,50,0.98,6,0,1,m,m1~19-v1.tif,f2~26-v1.tif,6.625996876510218
6,8,13,2,50,0.98,6,0,2,m,m4~45-v1.tif,f3~310-v1.tif,4.069465155687807
8,5,14,2,50,0.98,6,0,-3,f,m4~48-v1.tif,f1~11-v1.tif,4.209969132102723
6,6,15,2,50,0.98,6,0,0,f,m2~210-v1.tif,f5~57-v1.tif,5.651317711231823
4,7,16,2,50,0.98,6,0,3,m,m4~43-v1.tif,f2~22-v1.tif,5.696114850951252
