reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,5.343331258235104
9,1,1,2,50,0.98,6,0,-8,f,m2~21-v1.tif,f5~54-v1.tif,6.365196078410012
8,1,2,2,50,0.98,6,0,-7,f,m2~27-v1.tif,f1~12-v1.tif,7.138488674893617
4,4,3,2,50,0.98,6,0,0,f,m1~19-v1.tif,f3~39-v1.tif,7.318983597267499
6,2,4,2,50,0.98,6,0,-4,f,m1~17-v1.tif,f1~15-v1.tif,4.62256595077614
6,2,5,2,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.185958564567062
3,2,6,2,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,6.387382226423117
4,4,7,2,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,6.106485363026273
4,5,8,2,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,4.187114405490536
5,6,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,7.1264906723045875
7,6,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.124192361312789
7,5,11,2,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,5.867656477073666
8,3,12,2,50,0.98,6,0,-5,f,m1~18-v1.tif,f4~46-v1.tif,6.729959544424503
8,-1,13,2,50,0.98,6,0,-9,f,m5~54-v1.tif,f5~54-v1.tif,8.800170320336395
6,-5,14,2,50,0.98,6,0,-11,f,m5~52-v1.tif,f1~14-v1.tif,5.315335741214399
6,-4,15,2,50,0.98,6,0,-10,f,m3~32-v1.tif,f5~51-v1.tif,6.201114027270171
6,-4,16,2,50,0.98,6,0,-10,f,m2~26-v1.tif,f4~41-v1.tif,5.824264990422558
6,-1,17,2,50,0.98,6,0,-7,f,m3~32-v1.tif,f2~23-v1.tif,4.59335207901621
5,1,18,2,50,0.98,6,0,-4,f,m4~41-v1.tif,f4~42-v1.tif,4.937740926891429
7,1,19,2,50,0.98,6,0,-6,f,m1~13-v1.tif,f5~56-v1.tif,4.167538799296122
4,3,20,2,50,0.98,6,0,-1,f,m5~54-v1.tif,f1~13-v1.tif,6.015811240936742
1,-1,21,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f2~21-v1.tif,5.3865256427635035
3,-1,22,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,6.630637280825976
2,-3,23,2,50,0.98,6,0,-5,f,m1~16-v1.tif,f3~39-v1.tif,5.647869575423167
0,3,24,2,50,0.98,6,0,3,m,m3~33-v1.tif,f2~21-v1.tif,4.257006650507123
0,1,25,2,50,0.98,6,0,1,m,m1~18-v1.tif,f3~38-v1.tif,8.252081623921665
1,2,26,2,50,0.98,6,0,1,m,m3~33-v1.tif,f3~33-v1.tif,5.9415960426830505
3,2,27,2,50,0.98,6,0,-1,f,m2~24-v1.tif,f4~46-v1.tif,9.83661576480009
3,3,28,2,50,0.98,6,0,0,f,m1~19-v1.tif,f1~11-v1.tif,7.07213750775416
3,1,29,2,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,5.5936358140652205
4,1,30,2,50,0.98,6,0,-3,f,m4~43-v1.tif,f5~57-v1.tif,7.390281271909705
5,-1,31,2,50,0.98,6,0,-6,f,m1~12-v1.tif,f3~38-v1.tif,4.817900218259837
4,4,32,2,50,0.98,6,0,0,f,m4~46-v1.tif,f5~57-v1.tif,4.640035892698988
4,5,33,2,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,5.7568015368029215
3,5,34,2,50,0.98,6,0,2,m,m5~53-v1.tif,f4~44-v1.tif,5.011379485591649
5,7,35,2,50,0.98,6,0,2,m,m4~48-v1.tif,f3~35-v1.tif,5.806188109025429
6,5,36,2,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~21-v1.tif,4.858958277749185
6,6,37,2,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,4.041265299247526
9,6,38,2,50,0.98,6,0,-3,f,m2~29-v1.tif,f3~36-v1.tif,5.972809609395595
8,8,39,2,50,0.98,6,0,0,f,m5~54-v1.tif,f3~31-v1.tif,4.5642885509980475
8,6,40,2,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~39-v1.tif,6.221658018485849
10,5,41,2,50,0.98,6,0,-5,f,m3~34-v1.tif,f5~55-v1.tif,4.618793222314989
10,6,42,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f3~34-v1.tif,6.345574471550426
6,3,43,2,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~54-v1.tif,7.13847209262973
7,5,44,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f2~26-v1.tif,9.836011268225432
6,3,45,2,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~52-v1.tif,4.676296750924007
6,2,46,2,50,0.98,6,0,-4,f,m4~44-v1.tif,f5~59-v1.tif,5.584981670557067
7,6,47,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f4~42-v1.tif,9.373426154503147
5,5,48,2,50,0.98,6,0,0,f,m4~44-v1.tif,f2~26-v1.tif,4.823021356527986
7,3,49,2,50,0.98,6,0,-4,f,m4~43-v1.tif,f3~34-v1.tif,7.025534557753468
5,4,50,2,50,0.98,6,0,-1,f,m2~22-v1.tif,f2~25-v1.tif,6.93658364638236
3,6,51,2,50,0.98,6,0,3,m,m1~12-v1.tif,f5~510-v1.tif,4.524073964957904
2,3,52,2,50,0.98,6,0,1,m,m2~26-v1.tif,f5~59-v1.tif,7.133726725575416
1,5,53,2,50,0.98,6,0,4,m,m4~49-v1.tif,f5~510-v1.tif,4.011630113870225
-1,0,54,2,50,0.98,6,0,1,m,m4~45-v1.tif,f5~510-v1.tif,5.413274042031864
-2,-4,55,2,50,0.98,6,0,-2,f,m4~44-v1.tif,f4~44-v1.tif,6.824104690951458
-2,-3,56,2,50,0.98,6,0,-1,f,m4~410-v1.tif,f5~53-v1.tif,4.218108849290546
-1,-3,57,2,50,0.98,6,0,-2,f,m4~44-v1.tif,f1~11-v1.tif,5.31552287088561
0,0,58,2,50,0.98,6,0,0,f,m1~12-v1.tif,f2~21-v1.tif,4.916653214894481
3,2,59,2,50,0.98,6,0,-1,f,m2~29-v1.tif,f3~31-v1.tif,8.494852463458948
