reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,9.109711287707906
8,4,1,1,50,0.98,6,0,-4,f,m2~21-v1.tif,f5~54-v1.tif,6.17576544708994
9,4,2,1,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,5.673234690209635
10,5,3,1,50,0.98,6,0,-5,f,m1~19-v1.tif,f3~39-v1.tif,5.75314960209496
11,5,4,1,50,0.98,6,0,-6,f,m1~17-v1.tif,f1~15-v1.tif,5.637129731879
10,6,5,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,9.204227414930536
7,7,6,1,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,4.749232136313083
8,8,7,1,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,5.263622953194033
3,6,8,1,50,0.98,6,0,3,m,m4~42-v1.tif,f5~52-v1.tif,4.60328257590857
6,2,9,1,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,4.050421952836764
4,3,10,1,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,5.567641786855554
5,5,11,1,50,0.98,6,0,0,f,m5~56-v1.tif,f3~36-v1.tif,5.3092234787246095
5,4,12,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,4.446073974022964
6,4,13,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,5.740267135333633
4,6,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.605323292945007
5,6,15,1,50,0.98,6,0,1,m,m3~32-v1.tif,f5~51-v1.tif,6.617482394848636
2,8,16,1,50,0.98,6,0,6,m,m2~26-v1.tif,f4~41-v1.tif,9.399662193102007
4,7,17,1,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,4.789698238061831
3,12,18,1,50,0.98,6,0,9,m,m4~41-v1.tif,f4~42-v1.tif,4.0691873116823025
5,12,19,1,50,0.98,6,0,7,m,m1~13-v1.tif,f5~56-v1.tif,5.595234644205251
6,11,20,1,50,0.98,6,0,5,m,m5~54-v1.tif,f1~13-v1.tif,4.56312607573763
4,10,21,1,50,0.98,6,0,6,m,m3~35-v1.tif,f2~21-v1.tif,6.720770403737204
3,8,22,1,50,0.98,6,0,5,m,m3~33-v1.tif,f2~22-v1.tif,4.952814311562005
7,6,23,1,50,0.98,6,0,-1,f,m1~16-v1.tif,f3~39-v1.tif,6.976691308590651
5,3,24,1,50,0.98,6,0,-2,f,m3~33-v1.tif,f2~21-v1.tif,4.383562632716789
6,0,25,1,50,0.98,6,0,-6,f,m1~18-v1.tif,f3~38-v1.tif,8.56589861328118
8,1,26,1,50,0.98,6,0,-7,f,m3~33-v1.tif,f3~33-v1.tif,4.7203641471112725
8,3,27,1,50,0.98,6,0,-5,f,m2~24-v1.tif,f4~46-v1.tif,6.757723021884962
