reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,4.781376018216618
6,3,1,1,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,4.48369228568197
7,5,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,6.712918124188111
5,3,3,1,50,0.98,6,0,-2,f,m1~19-v1.tif,f3~39-v1.tif,4.0210312606668746
4,4,4,1,50,0.98,6,0,0,f,m1~17-v1.tif,f1~15-v1.tif,4.322797254580494
4,5,5,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,4.798422576551347
6,7,6,1,50,0.98,6,0,1,m,m2~210-v1.tif,f2~23-v1.tif,6.543602083559284
6,6,7,1,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,5.048550144626918
7,8,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,6.5278662748325615
8,6,9,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f5~54-v1.tif,4.641312647924012
9,6,10,1,50,0.98,6,0,-3,f,m1~15-v1.tif,f5~56-v1.tif,4.484358226066932
6,8,11,1,50,0.98,6,0,2,m,m5~56-v1.tif,f3~36-v1.tif,6.659917407537605
6,6,12,1,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,7.060340286206293
8,5,13,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f5~54-v1.tif,5.115049177966796
6,6,14,1,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,4.568501180073012
4,7,15,1,50,0.98,6,0,3,m,m3~32-v1.tif,f5~51-v1.tif,7.550974333330887
7,6,16,1,50,0.98,6,0,-1,f,m2~26-v1.tif,f4~41-v1.tif,4.661282748580485
4,8,17,1,50,0.98,6,0,4,m,m3~32-v1.tif,f2~23-v1.tif,9.465907867650628
2,7,18,1,50,0.98,6,0,5,m,m4~41-v1.tif,f4~42-v1.tif,5.658381617091819
5,4,19,1,50,0.98,6,0,-1,f,m1~13-v1.tif,f5~56-v1.tif,4.097175547588521
7,4,20,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f1~13-v1.tif,6.013388443390525
6,5,21,1,50,0.98,6,0,-1,f,m3~35-v1.tif,f2~21-v1.tif,6.686256592656741
5,6,22,1,50,0.98,6,0,1,m,m3~33-v1.tif,f2~22-v1.tif,6.055795619970682
5,6,23,1,50,0.98,6,0,1,m,m1~16-v1.tif,f3~39-v1.tif,5.73544216557865
6,7,24,1,50,0.98,6,0,1,m,m3~33-v1.tif,f2~21-v1.tif,4.2199004615299796
8,5,25,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,5.028195353883183
8,4,26,1,50,0.98,6,0,-4,f,m3~33-v1.tif,f3~33-v1.tif,6.555741841088255
10,6,27,1,50,0.98,6,0,-4,f,m2~24-v1.tif,f4~46-v1.tif,6.822404099995397
7,3,28,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f1~11-v1.tif,5.824883720083057
7,3,29,1,50,0.98,6,0,-4,f,m3~35-v1.tif,f1~13-v1.tif,8.582694385307857
5,2,30,1,50,0.98,6,0,-3,f,m4~43-v1.tif,f5~57-v1.tif,5.004066750124187
4,1,31,1,50,0.98,6,0,-3,f,m1~12-v1.tif,f3~38-v1.tif,4.989026668874407
5,4,32,1,50,0.98,6,0,-1,f,m4~46-v1.tif,f5~57-v1.tif,4.162561928715504
7,5,33,1,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,4.3316878763944455
5,1,34,1,50,0.98,6,0,-4,f,m5~53-v1.tif,f4~44-v1.tif,6.038397080928348
