reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,6.296139911724781
7,0,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.746608200876668
6,4,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,8.446601361537372
7,3,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,4.523050804049081
7,5,4,1,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,5.030689421164537
2,3,5,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,7.157368495568453
2,1,6,1,50,0.98,6,0,-1,f,m2~210-v1.tif,f2~23-v1.tif,4.892664426703536
1,4,7,1,50,0.98,6,0,3,m,m4~49-v1.tif,f3~32-v1.tif,5.538450870404823
4,1,8,1,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,4.1973757890721
6,-2,9,1,50,0.98,6,0,-8,f,m5~52-v1.tif,f5~54-v1.tif,4.739304388962405
5,1,10,1,50,0.98,6,0,-4,f,m1~15-v1.tif,f5~56-v1.tif,4.870515203777646
2,3,11,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~36-v1.tif,5.066538091959016
2,7,12,1,50,0.98,6,0,5,m,m1~18-v1.tif,f4~46-v1.tif,5.931085700147502
3,6,13,1,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,6.54653251878599
3,2,14,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,6.381459276929924
4,1,15,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,4.195581462488406
4,4,16,1,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,7.951946869233045
2,6,17,1,50,0.98,6,0,4,m,m3~32-v1.tif,f2~23-v1.tif,8.460177970654936
2,6,18,1,50,0.98,6,0,4,m,m4~41-v1.tif,f4~42-v1.tif,4.012785495549668
6,8,19,1,50,0.98,6,0,2,m,m1~13-v1.tif,f5~56-v1.tif,5.043108214048212
7,6,20,1,50,0.98,6,0,-1,f,m5~54-v1.tif,f1~13-v1.tif,6.2688026368826915
7,8,21,1,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,9.152659924167095
5,9,22,1,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,4.969326663775749
6,9,23,1,50,0.98,6,0,3,m,m1~16-v1.tif,f3~39-v1.tif,6.170007771338096
5,7,24,1,50,0.98,6,0,2,m,m3~33-v1.tif,f2~21-v1.tif,4.09760290445758
5,7,25,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,4.033215778042968
6,6,26,1,50,0.98,6,0,0,f,m3~33-v1.tif,f3~33-v1.tif,7.284897831482192
6,7,27,1,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,4.834604041516174
7,7,28,1,50,0.98,6,0,0,f,m1~19-v1.tif,f1~11-v1.tif,7.313126783303348
2,7,29,1,50,0.98,6,0,5,m,m3~35-v1.tif,f1~13-v1.tif,5.0031252396600845
0,8,30,1,50,0.98,6,0,8,m,m4~43-v1.tif,f5~57-v1.tif,5.197395657016749
-1,10,31,1,50,0.98,6,0,11,m,m1~12-v1.tif,f3~38-v1.tif,9.538708403152878
-3,11,32,1,50,0.98,6,0,14,m,m4~46-v1.tif,f5~57-v1.tif,4.106521792138895
-1,8,33,1,50,0.98,6,0,9,m,m3~36-v1.tif,f3~36-v1.tif,5.484083803302073
1,7,34,1,50,0.98,6,0,6,m,m5~53-v1.tif,f4~44-v1.tif,4.494496299175255
3,5,35,1,50,0.98,6,0,2,m,m4~48-v1.tif,f3~35-v1.tif,9.121791640395411
4,3,36,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f2~21-v1.tif,4.18020177913233
4,6,37,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,6.848448644790997
4,5,38,1,50,0.98,6,0,1,m,m2~29-v1.tif,f3~36-v1.tif,4.12852829244821
4,7,39,1,50,0.98,6,0,3,m,m5~54-v1.tif,f3~31-v1.tif,4.62113353761448
2,7,40,1,50,0.98,6,0,5,m,m5~56-v1.tif,f3~39-v1.tif,4.076838667545247
1,6,41,1,50,0.98,6,0,5,m,m3~34-v1.tif,f5~55-v1.tif,4.523458940371092
0,5,42,1,50,0.98,6,0,5,m,m3~33-v1.tif,f3~34-v1.tif,6.073294725530747
0,6,43,1,50,0.98,6,0,6,m,m2~27-v1.tif,f5~54-v1.tif,5.379072941710579
1,8,44,1,50,0.98,6,0,7,m,m4~49-v1.tif,f2~26-v1.tif,8.715362800372493
2,8,45,1,50,0.98,6,0,6,m,m2~27-v1.tif,f5~52-v1.tif,9.915433998301685
4,7,46,1,50,0.98,6,0,3,m,m4~44-v1.tif,f5~59-v1.tif,5.833809947451413
7,7,47,1,50,0.98,6,0,0,f,m1~15-v1.tif,f4~42-v1.tif,5.975738593363444
6,6,48,1,50,0.98,6,0,0,f,m4~44-v1.tif,f2~26-v1.tif,5.7557982093281606
4,6,49,1,50,0.98,6,0,2,m,m4~43-v1.tif,f3~34-v1.tif,4.29550132409775
6,6,50,1,50,0.98,6,0,0,f,m2~22-v1.tif,f2~25-v1.tif,8.41978366760147
6,5,51,1,50,0.98,6,0,-1,f,m1~12-v1.tif,f5~510-v1.tif,4.030618263082828
5,6,52,1,50,0.98,6,0,1,m,m2~26-v1.tif,f5~59-v1.tif,4.083403714162091
5,6,53,1,50,0.98,6,0,1,m,m4~49-v1.tif,f5~510-v1.tif,6.303812448450469
5,4,54,1,50,0.98,6,0,-1,f,m4~45-v1.tif,f5~510-v1.tif,7.025252324698048
2,5,55,1,50,0.98,6,0,3,m,m4~44-v1.tif,f4~44-v1.tif,4.040626623311019
4,4,56,1,50,0.98,6,0,0,f,m4~410-v1.tif,f5~53-v1.tif,6.176438171889031
5,4,57,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f1~11-v1.tif,6.511405623270815
4,6,58,1,50,0.98,6,0,2,m,m1~12-v1.tif,f2~21-v1.tif,4.6136198583763735
4,8,59,1,50,0.98,6,0,4,m,m2~29-v1.tif,f3~31-v1.tif,9.48188322130402
