reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,6.132563950181066
7,4,1,2,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,4.9557786341268075
4,3,2,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f1~12-v1.tif,9.975476324074753
2,4,3,2,50,0.98,6,0,2,m,m1~19-v1.tif,f3~39-v1.tif,5.254294207816871
0,3,4,2,50,0.98,6,0,3,m,m1~17-v1.tif,f1~15-v1.tif,4.143459281995297
1,2,5,2,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,4.459499366436292
2,3,6,2,50,0.98,6,0,1,m,m2~210-v1.tif,f2~23-v1.tif,6.987746030694392
5,5,7,2,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,5.126647831657772
2,5,8,2,50,0.98,6,0,3,m,m4~42-v1.tif,f5~52-v1.tif,4.376781961388132
1,4,9,2,50,0.98,6,0,3,m,m5~52-v1.tif,f5~54-v1.tif,5.125168961852568
-2,3,10,2,50,0.98,6,0,5,m,m1~15-v1.tif,f5~56-v1.tif,4.205804101329071
0,2,11,2,50,0.98,6,0,2,m,m5~56-v1.tif,f3~36-v1.tif,5.75959344665326
1,1,12,2,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,8.21054252078747
2,1,13,2,50,0.98,6,0,-1,f,m5~54-v1.tif,f5~54-v1.tif,4.929133402780025
2,1,14,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,4.520051709393204
-1,0,15,2,50,0.98,6,0,1,m,m3~32-v1.tif,f5~51-v1.tif,4.097209502432578
0,-1,16,2,50,0.98,6,0,-1,f,m2~26-v1.tif,f4~41-v1.tif,4.455733294454482
1,-4,17,2,50,0.98,6,0,-5,f,m3~32-v1.tif,f2~23-v1.tif,6.779299343658536
3,-2,18,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f4~42-v1.tif,5.933673755135654
