reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~410-v1.tif,f1~14-v1.tif,4.265328275916279
6,3,1,1,50,0.98,6,0,-3,f,m2~26-v1.tif,f4~46-v1.tif,6.383482629254461
3,4,2,1,50,0.98,6,0,1,m,m4~41-v1.tif,f5~510-v1.tif,4.751580579519232
3,4,3,1,50,0.98,6,0,1,m,m5~52-v1.tif,f3~35-v1.tif,4.160654356141169
4,8,4,1,50,0.98,6,0,4,m,m2~22-v1.tif,f4~46-v1.tif,5.10316358968286
5,9,5,1,50,0.98,6,0,4,m,m2~24-v1.tif,f2~25-v1.tif,4.044099435511689
6,7,6,1,50,0.98,6,0,1,m,m1~16-v1.tif,f1~12-v1.tif,5.563476493136867
3,4,7,1,50,0.98,6,0,1,m,m1~19-v1.tif,f3~35-v1.tif,5.834117067208804
4,4,8,1,50,0.98,6,0,0,f,m2~29-v1.tif,f5~54-v1.tif,5.364297003860279
3,2,9,1,50,0.98,6,0,-1,f,m3~34-v1.tif,f1~14-v1.tif,5.846174744484615
4,3,10,1,50,0.98,6,0,-1,f,m4~45-v1.tif,f4~41-v1.tif,4.127317251107366
6,2,11,1,50,0.98,6,0,-4,f,m4~45-v1.tif,f3~310-v1.tif,4.823873182230981
5,2,12,1,50,0.98,6,0,-3,f,m1~19-v1.tif,f2~26-v1.tif,8.52992610384261
4,2,13,1,50,0.98,6,0,-2,f,m4~45-v1.tif,f3~310-v1.tif,5.996312961069106
4,-1,14,1,50,0.98,6,0,-5,f,m4~48-v1.tif,f1~11-v1.tif,6.327578270823452
5,-3,15,1,50,0.98,6,0,-8,f,m2~210-v1.tif,f5~57-v1.tif,4.327376189090099
6,-1,16,1,50,0.98,6,0,-7,f,m4~43-v1.tif,f2~22-v1.tif,8.95537338267652
9,2,17,1,50,0.98,6,0,-7,f,m2~27-v1.tif,f5~53-v1.tif,6.308097992147097
6,6,18,1,50,0.98,6,0,0,f,m1~15-v1.tif,f3~38-v1.tif,5.226722440600244
7,7,19,1,50,0.98,6,0,0,f,m4~47-v1.tif,f3~37-v1.tif,4.909644122202741
4,8,20,1,50,0.98,6,0,4,m,m2~21-v1.tif,f4~41-v1.tif,5.246251478705591
