reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,4,0,2,50,0.98,6,0,-3,f,m4~41-v1.tif,f5~58-v1.tif,5.9806470760509
4,4,1,2,50,0.98,6,0,0,f,m2~21-v1.tif,f5~54-v1.tif,8.435275148809708
4,3,2,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f1~12-v1.tif,4.074062795193938
7,4,3,2,50,0.98,6,0,-3,f,m1~19-v1.tif,f3~39-v1.tif,4.783838785182765
11,3,4,2,50,0.98,6,0,-8,f,m1~17-v1.tif,f1~15-v1.tif,4.660868929183328
9,4,5,2,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,5.4581982445481945
4,4,6,2,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,5.1557364680517015
6,4,7,2,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,6.444921716068076
3,2,8,2,50,0.98,6,0,-1,f,m4~42-v1.tif,f5~52-v1.tif,5.697240218493665
3,3,9,2,50,0.98,6,0,0,f,m5~52-v1.tif,f5~54-v1.tif,4.881444853517263
1,4,10,2,50,0.98,6,0,3,m,m1~15-v1.tif,f5~56-v1.tif,6.123379522561638
0,5,11,2,50,0.98,6,0,5,m,m5~56-v1.tif,f3~36-v1.tif,4.75022387825329
5,4,12,2,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,5.538045699986583
1,5,13,2,50,0.98,6,0,4,m,m5~54-v1.tif,f5~54-v1.tif,4.089771002081297
1,4,14,2,50,0.98,6,0,3,m,m5~52-v1.tif,f1~14-v1.tif,8.060594755912085
-1,5,15,2,50,0.98,6,0,6,m,m3~32-v1.tif,f5~51-v1.tif,4.637177204664419
-1,5,16,2,50,0.98,6,0,6,m,m2~26-v1.tif,f4~41-v1.tif,9.30253437050261
-1,6,17,2,50,0.98,6,0,7,m,m3~32-v1.tif,f2~23-v1.tif,4.103773797409962
2,5,18,2,50,0.98,6,0,3,m,m4~41-v1.tif,f4~42-v1.tif,4.07093249148162
