reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,6.024491124562079
7,2,1,1,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,9.270465028651572
5,3,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,5.6173240732181275
5,5,3,1,50,0.98,6,0,0,f,m1~19-v1.tif,f3~39-v1.tif,8.906107270520643
5,4,4,1,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,5.814929191892059
7,5,5,1,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,8.28029197494524
4,9,6,1,50,0.98,6,0,5,m,m2~210-v1.tif,f2~23-v1.tif,8.96152756086327
4,7,7,1,50,0.98,6,0,3,m,m4~49-v1.tif,f3~32-v1.tif,4.891729681701243
8,9,8,1,50,0.98,6,0,1,m,m4~42-v1.tif,f5~52-v1.tif,7.352292147559327
8,9,9,1,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,9.094265642434376
8,8,10,1,50,0.98,6,0,0,f,m1~15-v1.tif,f5~56-v1.tif,6.476217959301398
8,2,11,1,50,0.98,6,0,-6,f,m5~56-v1.tif,f3~36-v1.tif,8.207784262463878
11,5,12,1,50,0.98,6,0,-6,f,m1~18-v1.tif,f4~46-v1.tif,6.39227522905595
11,4,13,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,6.038626616494073
13,5,14,1,50,0.98,6,0,-8,f,m5~52-v1.tif,f1~14-v1.tif,7.746830256883019
10,7,15,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,5.642794542040397
11,6,16,1,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~41-v1.tif,4.028474174755446
9,4,17,1,50,0.98,6,0,-5,f,m3~32-v1.tif,f2~23-v1.tif,5.135665258356314
10,3,18,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f4~42-v1.tif,7.1101918627085325
10,3,19,1,50,0.98,6,0,-7,f,m1~13-v1.tif,f5~56-v1.tif,6.498834853314256
7,2,20,1,50,0.98,6,0,-5,f,m5~54-v1.tif,f1~13-v1.tif,4.431173525893285
6,2,21,1,50,0.98,6,0,-4,f,m3~35-v1.tif,f2~21-v1.tif,4.34357201535939
8,4,22,1,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,7.370615839875059
7,3,23,1,50,0.98,6,0,-4,f,m1~16-v1.tif,f3~39-v1.tif,6.912679946095471
7,8,24,1,50,0.98,6,0,1,m,m3~33-v1.tif,f2~21-v1.tif,4.520424471616603
6,9,25,1,50,0.98,6,0,3,m,m1~18-v1.tif,f3~38-v1.tif,5.579398384156427
6,6,26,1,50,0.98,6,0,0,f,m3~33-v1.tif,f3~33-v1.tif,5.986098760339907
7,6,27,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f4~46-v1.tif,7.005360822673842
2,6,28,1,50,0.98,6,0,4,m,m1~19-v1.tif,f1~11-v1.tif,7.412042086917576
-1,6,29,1,50,0.98,6,0,7,m,m3~35-v1.tif,f1~13-v1.tif,9.865996714081678
1,8,30,1,50,0.98,6,0,7,m,m4~43-v1.tif,f5~57-v1.tif,6.612946362398276
1,8,31,1,50,0.98,6,0,7,m,m1~12-v1.tif,f3~38-v1.tif,6.243633584730164
4,4,32,1,50,0.98,6,0,0,f,m4~46-v1.tif,f5~57-v1.tif,5.16761035334012
0,0,33,1,50,0.98,6,0,0,f,m3~36-v1.tif,f3~36-v1.tif,8.979381270025062
5,0,34,1,50,0.98,6,0,-5,f,m5~53-v1.tif,f4~44-v1.tif,6.573413199346302
6,2,35,1,50,0.98,6,0,-4,f,m4~48-v1.tif,f3~35-v1.tif,5.166931041327255
4,4,36,1,50,0.98,6,0,0,f,m2~24-v1.tif,f2~21-v1.tif,4.275087802312862
4,4,37,1,50,0.98,6,0,0,f,m1~18-v1.tif,f3~38-v1.tif,8.427566286006558
