reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
6,3,0,2,50,0.98,6,0,-3,f,m4~41-v1.tif,f5~58-v1.tif,5.962535081408028
4,2,1,2,50,0.98,6,0,-2,f,m2~21-v1.tif,f5~54-v1.tif,8.882421793118418
5,5,2,2,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,6.287808918068788
7,3,3,2,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,7.103875413514904
7,-1,4,2,50,0.98,6,0,-8,f,m1~17-v1.tif,f1~15-v1.tif,5.255436051404414
7,3,5,2,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,7.189790915003641
6,8,6,2,50,0.98,6,0,2,m,m2~210-v1.tif,f2~23-v1.tif,6.092194257588133
6,9,7,2,50,0.98,6,0,3,m,m4~49-v1.tif,f3~32-v1.tif,5.299051770986297
6,10,8,2,50,0.98,6,0,4,m,m4~42-v1.tif,f5~52-v1.tif,5.104599309081243
7,8,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,4.702531088843344
5,7,10,2,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,4.00050303703029
5,4,11,2,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,4.357051319563202
3,5,12,2,50,0.98,6,0,2,m,m1~18-v1.tif,f4~46-v1.tif,9.316133194602493
2,7,13,2,50,0.98,6,0,5,m,m5~54-v1.tif,f5~54-v1.tif,6.616796347151306
4,6,14,2,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,8.205991980020375
5,6,15,2,50,0.98,6,0,1,m,m3~32-v1.tif,f5~51-v1.tif,4.466869872696541
8,8,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,7.726745519933379
6,9,17,2,50,0.98,6,0,3,m,m3~32-v1.tif,f2~23-v1.tif,4.577199205724299
