reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,9.78711402732322
10,3,1,1,50,0.98,6,0,-7,f,m2~21-v1.tif,f5~54-v1.tif,5.972358496716714
9,1,2,1,50,0.98,6,0,-8,f,m2~27-v1.tif,f1~12-v1.tif,6.3769250590618345
9,1,3,1,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,9.010537388555313
9,2,4,1,50,0.98,6,0,-7,f,m1~17-v1.tif,f1~15-v1.tif,5.433819915358479
7,3,5,1,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.4791808285158785
8,1,6,1,50,0.98,6,0,-7,f,m2~210-v1.tif,f2~23-v1.tif,7.593293271457757
8,-1,7,1,50,0.98,6,0,-9,f,m4~49-v1.tif,f3~32-v1.tif,6.174511503391635
9,-4,8,1,50,0.98,6,0,-13,f,m4~42-v1.tif,f5~52-v1.tif,9.021685867749849
8,-2,9,1,50,0.98,6,0,-10,f,m5~52-v1.tif,f5~54-v1.tif,4.140445040653981
6,-2,10,1,50,0.98,6,0,-8,f,m1~15-v1.tif,f5~56-v1.tif,5.951904710352762
9,-4,11,1,50,0.98,6,0,-13,f,m5~56-v1.tif,f3~36-v1.tif,6.519729423391999
9,-2,12,1,50,0.98,6,0,-11,f,m1~18-v1.tif,f4~46-v1.tif,4.9108830129243675
8,1,13,1,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,6.4755879715732085
9,3,14,1,50,0.98,6,0,-6,f,m5~52-v1.tif,f1~14-v1.tif,5.023235696304266
10,2,15,1,50,0.98,6,0,-8,f,m3~32-v1.tif,f5~51-v1.tif,4.630669865122945
9,7,16,1,50,0.98,6,0,-2,f,m2~26-v1.tif,f4~41-v1.tif,7.4109605429653875
10,7,17,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f2~23-v1.tif,7.105341044963982
13,4,18,1,50,0.98,6,0,-9,f,m4~41-v1.tif,f4~42-v1.tif,6.193711611184419
12,7,19,1,50,0.98,6,0,-5,f,m1~13-v1.tif,f5~56-v1.tif,4.241009900229707
10,7,20,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f1~13-v1.tif,5.1425075174248756
12,5,21,1,50,0.98,6,0,-7,f,m3~35-v1.tif,f2~21-v1.tif,4.120965198195955
13,6,22,1,50,0.98,6,0,-7,f,m3~33-v1.tif,f2~22-v1.tif,9.837779217289782
13,7,23,1,50,0.98,6,0,-6,f,m1~16-v1.tif,f3~39-v1.tif,4.423272178203257
14,6,24,1,50,0.98,6,0,-8,f,m3~33-v1.tif,f2~21-v1.tif,5.281750526125066
11,9,25,1,50,0.98,6,0,-2,f,m1~18-v1.tif,f3~38-v1.tif,4.139204367644955
10,9,26,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~33-v1.tif,7.345115330967709
9,7,27,1,50,0.98,6,0,-2,f,m2~24-v1.tif,f4~46-v1.tif,6.363003984472231
11,6,28,1,50,0.98,6,0,-5,f,m1~19-v1.tif,f1~11-v1.tif,6.0351061583327485
8,6,29,1,50,0.98,6,0,-2,f,m3~35-v1.tif,f1~13-v1.tif,4.983558433340205
10,3,30,1,50,0.98,6,0,-7,f,m4~43-v1.tif,f5~57-v1.tif,4.370044214539813
8,2,31,1,50,0.98,6,0,-6,f,m1~12-v1.tif,f3~38-v1.tif,6.367900757549478
5,1,32,1,50,0.98,6,0,-4,f,m4~46-v1.tif,f5~57-v1.tif,9.853512094355409
5,2,33,1,50,0.98,6,0,-3,f,m3~36-v1.tif,f3~36-v1.tif,9.497808396586336
4,2,34,1,50,0.98,6,0,-2,f,m5~53-v1.tif,f4~44-v1.tif,4.00239149492352
3,2,35,1,50,0.98,6,0,-1,f,m4~48-v1.tif,f3~35-v1.tif,4.893906800279323
4,1,36,1,50,0.98,6,0,-3,f,m2~24-v1.tif,f2~21-v1.tif,7.937855838248093
8,1,37,1,50,0.98,6,0,-7,f,m1~18-v1.tif,f3~38-v1.tif,8.212282467751844
9,3,38,1,50,0.98,6,0,-6,f,m2~29-v1.tif,f3~36-v1.tif,6.844674209026007
6,2,39,1,50,0.98,6,0,-4,f,m5~54-v1.tif,f3~31-v1.tif,7.375786594222594
4,2,40,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~39-v1.tif,4.608932841713854
4,0,41,1,50,0.98,6,0,-4,f,m3~34-v1.tif,f5~55-v1.tif,5.933175162215045
7,0,42,1,50,0.98,6,0,-7,f,m3~33-v1.tif,f3~34-v1.tif,4.903536125565091
7,2,43,1,50,0.98,6,0,-5,f,m2~27-v1.tif,f5~54-v1.tif,6.0377594755161095
3,3,44,1,50,0.98,6,0,0,f,m4~49-v1.tif,f2~26-v1.tif,8.68213040169609
4,3,45,1,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~52-v1.tif,6.227358106908865
6,5,46,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,7.0678121219089505
6,3,47,1,50,0.98,6,0,-3,f,m1~15-v1.tif,f4~42-v1.tif,5.723753311501304
10,2,48,1,50,0.98,6,0,-8,f,m4~44-v1.tif,f2~26-v1.tif,4.481800439269114
8,3,49,1,50,0.98,6,0,-5,f,m4~43-v1.tif,f3~34-v1.tif,7.675938413934611
8,2,50,1,50,0.98,6,0,-6,f,m2~22-v1.tif,f2~25-v1.tif,6.430745758039649
8,3,51,1,50,0.98,6,0,-5,f,m1~12-v1.tif,f5~510-v1.tif,4.444584874098057
8,4,52,1,50,0.98,6,0,-4,f,m2~26-v1.tif,f5~59-v1.tif,5.179583773576772
7,5,53,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f5~510-v1.tif,7.852555374759042
8,4,54,1,50,0.98,6,0,-4,f,m4~45-v1.tif,f5~510-v1.tif,7.862158496554375
8,4,55,1,50,0.98,6,0,-4,f,m4~44-v1.tif,f4~44-v1.tif,5.494804794800211
9,4,56,1,50,0.98,6,0,-5,f,m4~410-v1.tif,f5~53-v1.tif,4.060722158870983
6,7,57,1,50,0.98,6,0,1,m,m4~44-v1.tif,f1~11-v1.tif,4.834207719017799
4,6,58,1,50,0.98,6,0,2,m,m1~12-v1.tif,f2~21-v1.tif,5.890866936029564
4,6,59,1,50,0.98,6,0,2,m,m2~29-v1.tif,f3~31-v1.tif,6.700206683062618
