reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,3,0,2,50,0.98,6,0,-4,f,m4~41-v1.tif,f5~58-v1.tif,6.034893503476342
7,2,1,2,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,5.345301611217435
6,1,2,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,6.041884741412088
5,6,3,2,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,4.831360664320686
4,4,4,2,50,0.98,6,0,0,f,m1~17-v1.tif,f1~15-v1.tif,4.382068996569288
5,5,5,2,50,0.98,6,0,0,f,m3~36-v1.tif,f3~36-v1.tif,4.937831008278294
5,6,6,2,50,0.98,6,0,1,m,m2~210-v1.tif,f2~23-v1.tif,4.380483149465555
9,5,7,2,50,0.98,6,0,-4,f,m4~49-v1.tif,f3~32-v1.tif,4.221601646896808
4,6,8,2,50,0.98,6,0,2,m,m4~42-v1.tif,f5~52-v1.tif,5.6664202426566
5,6,9,2,50,0.98,6,0,1,m,m5~52-v1.tif,f5~54-v1.tif,5.902120048553289
5,3,10,2,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,4.11569663170227
6,2,11,2,50,0.98,6,0,-4,f,m5~56-v1.tif,f3~36-v1.tif,4.0621360293726
6,2,12,2,50,0.98,6,0,-4,f,m1~18-v1.tif,f4~46-v1.tif,5.599319807304967
6,4,13,2,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,5.662577218705932
4,3,14,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f1~14-v1.tif,5.189948846653662
4,4,15,2,50,0.98,6,0,0,f,m3~32-v1.tif,f5~51-v1.tif,4.8494246238401475
3,3,16,2,50,0.98,6,0,0,f,m2~26-v1.tif,f4~41-v1.tif,4.2146899887542695
3,2,17,2,50,0.98,6,0,-1,f,m3~32-v1.tif,f2~23-v1.tif,5.4399474779882215
4,3,18,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,4.490585784927915
3,3,19,2,50,0.98,6,0,0,f,m1~13-v1.tif,f5~56-v1.tif,5.024448127868816
3,5,20,2,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,4.577742927462082
2,4,21,2,50,0.98,6,0,2,m,m3~35-v1.tif,f2~21-v1.tif,7.19912305894141
2,3,22,2,50,0.98,6,0,1,m,m3~33-v1.tif,f2~22-v1.tif,4.324308104827242
6,5,23,2,50,0.98,6,0,-1,f,m1~16-v1.tif,f3~39-v1.tif,4.299834157524803
2,7,24,2,50,0.98,6,0,5,m,m3~33-v1.tif,f2~21-v1.tif,4.462827391310518
0,6,25,2,50,0.98,6,0,6,m,m1~18-v1.tif,f3~38-v1.tif,4.062797128271302
0,3,26,2,50,0.98,6,0,3,m,m3~33-v1.tif,f3~33-v1.tif,4.978765346751643
3,4,27,2,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,7.998597420355872
3,6,28,2,50,0.98,6,0,3,m,m1~19-v1.tif,f1~11-v1.tif,4.23328126173246
2,6,29,2,50,0.98,6,0,4,m,m3~35-v1.tif,f1~13-v1.tif,5.206920682552903
3,9,30,2,50,0.98,6,0,6,m,m4~43-v1.tif,f5~57-v1.tif,7.13078026240415
2,7,31,2,50,0.98,6,0,5,m,m1~12-v1.tif,f3~38-v1.tif,5.161528770134918
4,5,32,2,50,0.98,6,0,1,m,m4~46-v1.tif,f5~57-v1.tif,6.047586619522102
3,8,33,2,50,0.98,6,0,5,m,m3~36-v1.tif,f3~36-v1.tif,4.879416833466847
5,7,34,2,50,0.98,6,0,2,m,m5~53-v1.tif,f4~44-v1.tif,8.211943495143375
