reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,6.537269556047853
8,6,1,1,50,0.98,6,0,-2,f,m2~21-v1.tif,f5~54-v1.tif,7.277364562359455
8,6,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,4.015355047888182
10,6,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,5.157056648286302
11,2,4,1,50,0.98,6,0,-9,f,m1~17-v1.tif,f1~15-v1.tif,4.003763011198823
9,2,5,1,50,0.98,6,0,-7,f,m3~36-v1.tif,f3~36-v1.tif,5.319026626565082
5,5,6,1,50,0.98,6,0,0,f,m2~210-v1.tif,f2~23-v1.tif,4.2581107381500205
4,2,7,1,50,0.98,6,0,-2,f,m4~49-v1.tif,f3~32-v1.tif,8.525797325335182
7,1,8,1,50,0.98,6,0,-6,f,m4~42-v1.tif,f5~52-v1.tif,6.121193758826285
6,1,9,1,50,0.98,6,0,-5,f,m5~52-v1.tif,f5~54-v1.tif,5.712763944805998
8,3,10,1,50,0.98,6,0,-5,f,m1~15-v1.tif,f5~56-v1.tif,6.61762040447591
4,2,11,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,4.404294330129706
4,4,12,1,50,0.98,6,0,0,f,m1~18-v1.tif,f4~46-v1.tif,5.435259779103107
3,3,13,1,50,0.98,6,0,0,f,m5~54-v1.tif,f5~54-v1.tif,7.189912892628447
5,2,14,1,50,0.98,6,0,-3,f,m5~52-v1.tif,f1~14-v1.tif,6.068160200423279
5,2,15,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f5~51-v1.tif,5.816145720204245
2,4,16,1,50,0.98,6,0,2,m,m2~26-v1.tif,f4~41-v1.tif,5.011197298288128
3,3,17,1,50,0.98,6,0,0,f,m3~32-v1.tif,f2~23-v1.tif,5.015617972258697
3,3,18,1,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,8.810546183744952
1,3,19,1,50,0.98,6,0,2,m,m1~13-v1.tif,f5~56-v1.tif,9.14902692016981
-1,5,20,1,50,0.98,6,0,6,m,m5~54-v1.tif,f1~13-v1.tif,8.457258086964707
0,4,21,1,50,0.98,6,0,4,m,m3~35-v1.tif,f2~21-v1.tif,8.325614910971872
0,4,22,1,50,0.98,6,0,4,m,m3~33-v1.tif,f2~22-v1.tif,4.050116284248006
2,4,23,1,50,0.98,6,0,2,m,m1~16-v1.tif,f3~39-v1.tif,5.111280106446623
2,2,24,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~21-v1.tif,5.303689942272822
4,1,25,1,50,0.98,6,0,-3,f,m1~18-v1.tif,f3~38-v1.tif,4.979677932154011
2,4,26,1,50,0.98,6,0,2,m,m3~33-v1.tif,f3~33-v1.tif,4.459318143489904
3,4,27,1,50,0.98,6,0,1,m,m2~24-v1.tif,f4~46-v1.tif,8.513185614972945
6,4,28,1,50,0.98,6,0,-2,f,m1~19-v1.tif,f1~11-v1.tif,6.333182734215984
5,4,29,1,50,0.98,6,0,-1,f,m3~35-v1.tif,f1~13-v1.tif,5.338368505036778
3,8,30,1,50,0.98,6,0,5,m,m4~43-v1.tif,f5~57-v1.tif,4.199982812584807
4,8,31,1,50,0.98,6,0,4,m,m1~12-v1.tif,f3~38-v1.tif,4.063607629647709
4,5,32,1,50,0.98,6,0,1,m,m4~46-v1.tif,f5~57-v1.tif,4.807154637185702
2,8,33,1,50,0.98,6,0,6,m,m3~36-v1.tif,f3~36-v1.tif,5.109802430563221
2,7,34,1,50,0.98,6,0,5,m,m5~53-v1.tif,f4~44-v1.tif,6.004760518754825
3,10,35,1,50,0.98,6,0,7,m,m4~48-v1.tif,f3~35-v1.tif,9.823694194412553
4,8,36,1,50,0.98,6,0,4,m,m2~24-v1.tif,f2~21-v1.tif,5.857783107911509
6,8,37,1,50,0.98,6,0,2,m,m1~18-v1.tif,f3~38-v1.tif,6.2513691939311755
3,9,38,1,50,0.98,6,0,6,m,m2~29-v1.tif,f3~36-v1.tif,7.03826689892221
3,7,39,1,50,0.98,6,0,4,m,m5~54-v1.tif,f3~31-v1.tif,7.50633494499567
5,4,40,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~39-v1.tif,5.144307955184704
7,7,41,1,50,0.98,6,0,0,f,m3~34-v1.tif,f5~55-v1.tif,8.62428123437736
4,8,42,1,50,0.98,6,0,4,m,m3~33-v1.tif,f3~34-v1.tif,4.540118156588498
6,3,43,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~54-v1.tif,6.839972197418864
7,0,44,1,50,0.98,6,0,-7,f,m4~49-v1.tif,f2~26-v1.tif,4.709826761019075
5,-1,45,1,50,0.98,6,0,-6,f,m2~27-v1.tif,f5~52-v1.tif,9.115086835774353
6,1,46,1,50,0.98,6,0,-5,f,m4~44-v1.tif,f5~59-v1.tif,7.679981308007203
