reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,1,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,4.591673379492086
5,2,1,1,50,0.98,6,0,-3,f,m2~21-v1.tif,f5~54-v1.tif,5.6412648556899185
7,0,2,1,50,0.98,6,0,-7,f,m2~27-v1.tif,f1~12-v1.tif,6.2758386712789465
10,-2,3,1,50,0.98,6,0,-12,f,m1~19-v1.tif,f3~39-v1.tif,4.275909688789495
9,0,4,1,50,0.98,6,0,-9,f,m1~17-v1.tif,f1~15-v1.tif,7.502317690355508
8,-1,5,1,50,0.98,6,0,-9,f,m3~36-v1.tif,f3~36-v1.tif,4.602242108388548
11,0,6,1,50,0.98,6,0,-11,f,m2~210-v1.tif,f2~23-v1.tif,4.117747317881381
9,3,7,1,50,0.98,6,0,-6,f,m4~49-v1.tif,f3~32-v1.tif,5.827496349981222
8,2,8,1,50,0.98,6,0,-6,f,m4~42-v1.tif,f5~52-v1.tif,5.940262338637168
7,3,9,1,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,5.401525650794054
7,3,10,1,50,0.98,6,0,-4,f,m1~15-v1.tif,f5~56-v1.tif,4.168204375261807
7,4,11,1,50,0.98,6,0,-3,f,m5~56-v1.tif,f3~36-v1.tif,7.192508642526245
10,3,12,1,50,0.98,6,0,-7,f,m1~18-v1.tif,f4~46-v1.tif,4.42785116793695
6,2,13,1,50,0.98,6,0,-4,f,m5~54-v1.tif,f5~54-v1.tif,8.103821669998705
6,4,14,1,50,0.98,6,0,-2,f,m5~52-v1.tif,f1~14-v1.tif,6.547043912602444
5,3,15,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f5~51-v1.tif,8.048076673345015
3,2,16,1,50,0.98,6,0,-1,f,m2~26-v1.tif,f4~41-v1.tif,4.474282106887558
5,4,17,1,50,0.98,6,0,-1,f,m3~32-v1.tif,f2~23-v1.tif,6.338499072895541
6,5,18,1,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,4.052605377378042
4,4,19,1,50,0.98,6,0,0,f,m1~13-v1.tif,f5~56-v1.tif,4.500616367084765
3,3,20,1,50,0.98,6,0,0,f,m5~54-v1.tif,f1~13-v1.tif,6.822098432916778
5,0,21,1,50,0.98,6,0,-5,f,m3~35-v1.tif,f2~21-v1.tif,5.574282106285512
2,2,22,1,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,5.506895517173607
2,5,23,1,50,0.98,6,0,3,m,m1~16-v1.tif,f3~39-v1.tif,9.396400927981675
2,9,24,1,50,0.98,6,0,7,m,m3~33-v1.tif,f2~21-v1.tif,8.424857311163503
0,7,25,1,50,0.98,6,0,7,m,m1~18-v1.tif,f3~38-v1.tif,7.086227427997704
