reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,6.555727500187379
4,3,1,2,50,0.98,6,0,-1,f,m2~21-v1.tif,f5~54-v1.tif,6.255314182208778
6,5,2,2,50,0.98,6,0,-1,f,m2~27-v1.tif,f1~12-v1.tif,9.083556404505543
6,5,3,2,50,0.98,6,0,-1,f,m1~19-v1.tif,f3~39-v1.tif,5.440882965065681
6,6,4,2,50,0.98,6,0,0,f,m1~17-v1.tif,f1~15-v1.tif,4.8028868836507606
8,6,5,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,6.117540122154056
9,6,6,2,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,4.226188254889448
8,7,7,2,50,0.98,6,0,-1,f,m4~49-v1.tif,f3~32-v1.tif,4.349990729087795
9,6,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,6.792628249671578
8,7,9,2,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,4.577996687793925
10,8,10,2,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,4.533855331384379
9,8,11,2,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,6.198444197632925
9,6,12,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,4.843875177077381
7,10,13,2,50,0.98,6,0,3,m,m5~54-v1.tif,f5~54-v1.tif,5.689263493969072
6,10,14,2,50,0.98,6,0,4,m,m5~52-v1.tif,f1~14-v1.tif,4.7627665208699925
5,11,15,2,50,0.98,6,0,6,m,m3~32-v1.tif,f5~51-v1.tif,4.5431506769288275
6,9,16,2,50,0.98,6,0,3,m,m2~26-v1.tif,f4~41-v1.tif,5.05905462931868
8,9,17,2,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,5.541822720289163
7,7,18,2,50,0.98,6,0,0,f,m4~41-v1.tif,f4~42-v1.tif,5.4318049360716625
7,8,19,2,50,0.98,6,0,1,m,m1~13-v1.tif,f5~56-v1.tif,4.2891014303043935
9,6,20,2,50,0.98,6,0,-3,f,m5~54-v1.tif,f1~13-v1.tif,7.233934600203748
11,8,21,2,50,0.98,6,0,-3,f,m3~35-v1.tif,f2~21-v1.tif,5.84908335388329
10,6,22,2,50,0.98,6,0,-4,f,m3~33-v1.tif,f2~22-v1.tif,4.63421754427317
10,6,23,2,50,0.98,6,0,-4,f,m1~16-v1.tif,f3~39-v1.tif,6.52586477586652
7,4,24,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~21-v1.tif,4.400036960388812
1,2,25,2,50,0.98,6,0,1,m,m1~18-v1.tif,f3~38-v1.tif,6.09263440000381
3,6,26,2,50,0.98,6,0,3,m,m3~33-v1.tif,f3~33-v1.tif,5.850943942795188
0,8,27,2,50,0.98,6,0,8,m,m2~24-v1.tif,f4~46-v1.tif,7.934712477961968
1,6,28,2,50,0.98,6,0,5,m,m1~19-v1.tif,f1~11-v1.tif,8.489052859378877
2,8,29,2,50,0.98,6,0,6,m,m3~35-v1.tif,f1~13-v1.tif,9.423571332812124
2,4,30,2,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,4.503896019957413
4,4,31,2,50,0.98,6,0,0,f,m1~12-v1.tif,f3~38-v1.tif,5.80528525487188
4,3,32,2,50,0.98,6,0,-1,f,m4~46-v1.tif,f5~57-v1.tif,4.190614270694336
6,4,33,2,50,0.98,6,0,-2,f,m3~36-v1.tif,f3~36-v1.tif,6.702613669687884
3,5,34,2,50,0.98,6,0,2,m,m5~53-v1.tif,f4~44-v1.tif,7.233712373592574
3,7,35,2,50,0.98,6,0,4,m,m4~48-v1.tif,f3~35-v1.tif,5.614149311188152
